Time (s)   VCAP                     VCOAX                    ICOAX                    VTWO                     ITWO                     VONE                     IONE                     VTWIN                    ITWIN                    VCOIL                    ICOIL                    
 1.41225E-06   1.86731E+04   1.71265E+04   4.20815E+04   1.71498E+04   8.34506E+03   1.69219E+04   8.17570E+03   1.67487E+04   8.13541E+03   1.11225E+04   8.13541E+03
 1.41475E-06   1.86430E+04   1.71298E+04   4.20895E+04   1.71963E+04   8.41051E+03   1.69683E+04   8.24333E+03   1.67947E+04   8.20420E+03   1.11527E+04   8.20420E+03
 1.41725E-06   1.86130E+04   1.71330E+04   4.20973E+04   1.72436E+04   8.47985E+03   1.70139E+04   8.31286E+03   1.68394E+04   8.27317E+03   1.11824E+04   8.27317E+03
 1.41975E-06   1.85829E+04   1.71360E+04   4.21049E+04   1.72893E+04   8.54608E+03   1.70597E+04   8.38102E+03   1.68856E+04   8.34233E+03   1.12126E+04   8.34233E+03
 1.42225E-06   1.85528E+04   1.71391E+04   4.21124E+04   1.73363E+04   8.61538E+03   1.71046E+04   8.45059E+03   1.69290E+04   8.41166E+03   1.12411E+04   8.41166E+03
 1.42475E-06   1.85227E+04   1.71421E+04   4.21196E+04   1.73812E+04   8.68255E+03   1.71499E+04   8.51948E+03   1.69751E+04   8.48117E+03   1.12714E+04   8.48117E+03
 1.42725E-06   1.84927E+04   1.71451E+04   4.21267E+04   1.74276E+04   8.75145E+03   1.71941E+04   8.58905E+03   1.70173E+04   8.55085E+03   1.12993E+04   8.55085E+03
 1.42975E-06   1.84626E+04   1.71478E+04   4.21337E+04   1.74719E+04   8.81969E+03   1.72389E+04   8.65878E+03   1.70632E+04   8.62071E+03   1.13295E+04   8.62071E+03
 1.43225E-06   1.84325E+04   1.71506E+04   4.21404E+04   1.75176E+04   8.88811E+03   1.72823E+04   8.72825E+03   1.71047E+04   8.69073E+03   1.13568E+04   8.69073E+03
 1.43475E-06   1.84024E+04   1.71533E+04   4.21470E+04   1.75615E+04   8.95770E+03   1.73266E+04   8.79867E+03   1.71501E+04   8.76094E+03   1.13867E+04   8.76094E+03
 1.43725E-06   1.83723E+04   1.71560E+04   4.21534E+04   1.76062E+04   9.02564E+03   1.73695E+04   8.86803E+03   1.71912E+04   8.83130E+03   1.14135E+04   8.83130E+03
 1.43975E-06   1.83421E+04   1.71585E+04   4.21597E+04   1.76498E+04   9.09637E+03   1.74130E+04   8.93924E+03   1.72354E+04   8.90185E+03   1.14428E+04   8.90185E+03
 1.44225E-06   1.83120E+04   1.71610E+04   4.21658E+04   1.76937E+04   9.16387E+03   1.74554E+04   9.00866E+03   1.72765E+04   8.97255E+03   1.14697E+04   8.97255E+03
 1.44475E-06   1.82819E+04   1.71634E+04   4.21717E+04   1.77371E+04   9.23535E+03   1.74981E+04   9.08041E+03   1.73194E+04   9.04343E+03   1.14981E+04   9.04343E+03
 1.44725E-06   1.82518E+04   1.71657E+04   4.21774E+04   1.77800E+04   9.30304E+03   1.75403E+04   9.15004E+03   1.73609E+04   9.11447E+03   1.15252E+04   9.11447E+03
 1.44975E-06   1.82217E+04   1.71681E+04   4.21830E+04   1.78231E+04   9.37500E+03   1.75821E+04   9.22211E+03   1.74021E+04   9.18568E+03   1.15524E+04   9.18568E+03
 1.45225E-06   1.81915E+04   1.71702E+04   4.21884E+04   1.78650E+04   9.44314E+03   1.76239E+04   9.29215E+03   1.74442E+04   9.25704E+03   1.15803E+04   9.25704E+03
 1.45475E-06   1.81614E+04   1.71724E+04   4.21936E+04   1.79077E+04   9.51485E+03   1.76649E+04   9.36436E+03   1.74837E+04   9.32857E+03   1.16061E+04   9.32857E+03
 1.45725E-06   1.81312E+04   1.71745E+04   4.21987E+04   1.79490E+04   9.58401E+03   1.77064E+04   9.43509E+03   1.75260E+04   9.40026E+03   1.16338E+04   9.40026E+03
 1.45975E-06   1.81011E+04   1.71765E+04   4.22036E+04   1.79911E+04   9.65533E+03   1.77464E+04   9.50716E+03   1.75643E+04   9.47211E+03   1.16590E+04   9.47211E+03
 1.46225E-06   1.80710E+04   1.71784E+04   4.22083E+04   1.80319E+04   9.72578E+03   1.77876E+04   9.57865E+03   1.76066E+04   9.54412E+03   1.16869E+04   9.54412E+03
 1.46475E-06   1.80408E+04   1.71803E+04   4.22129E+04   1.80733E+04   9.79626E+03   1.78269E+04   9.65049E+03   1.76439E+04   9.61628E+03   1.17112E+04   9.61628E+03
 1.46725E-06   1.80107E+04   1.71821E+04   4.22173E+04   1.81135E+04   9.86810E+03   1.78675E+04   9.72289E+03   1.76855E+04   9.68859E+03   1.17389E+04   9.68859E+03
 1.46975E-06   1.79805E+04   1.71838E+04   4.22215E+04   1.81542E+04   9.93796E+03   1.79063E+04   9.79459E+03   1.77227E+04   9.76106E+03   1.17631E+04   9.76106E+03
 1.47225E-06   1.79503E+04   1.71855E+04   4.22256E+04   1.81941E+04   1.00110E+04   1.79461E+04   9.86774E+03   1.77632E+04   9.83369E+03   1.17897E+04   9.83369E+03
 1.47475E-06   1.79202E+04   1.71871E+04   4.22295E+04   1.82339E+04   1.00806E+04   1.79846E+04   9.93931E+03   1.78007E+04   9.90646E+03   1.18143E+04   9.90646E+03
 1.47725E-06   1.78900E+04   1.71886E+04   4.22332E+04   1.82734E+04   1.01542E+04   1.80234E+04   1.00130E+04   1.78393E+04   9.97939E+03   1.18397E+04   9.97939E+03
 1.47975E-06   1.78598E+04   1.71900E+04   4.22368E+04   1.83125E+04   1.02240E+04   1.80619E+04   1.00848E+04   1.78775E+04   1.00525E+04   1.18646E+04   1.00525E+04
 1.48225E-06   1.78297E+04   1.71915E+04   4.22402E+04   1.83515E+04   1.02977E+04   1.80996E+04   1.01587E+04   1.79144E+04   1.01257E+04   1.18891E+04   1.01257E+04
 1.48475E-06   1.77995E+04   1.71928E+04   4.22434E+04   1.83901E+04   1.03684E+04   1.81380E+04   1.02311E+04   1.79533E+04   1.01991E+04   1.19145E+04   1.01991E+04
 1.48725E-06   1.77693E+04   1.71941E+04   4.22465E+04   1.84284E+04   1.04416E+04   1.81747E+04   1.03049E+04   1.79885E+04   1.02726E+04   1.19376E+04   1.02726E+04
 1.48975E-06   1.77391E+04   1.71953E+04   4.22494E+04   1.84664E+04   1.05135E+04   1.82128E+04   1.03779E+04   1.80276E+04   1.03462E+04   1.19632E+04   1.03462E+04
 1.49225E-06   1.77090E+04   1.71964E+04   4.22522E+04   1.85042E+04   1.05861E+04   1.82488E+04   1.04516E+04   1.80617E+04   1.04200E+04   1.19856E+04   1.04200E+04
 1.49475E-06   1.76788E+04   1.71974E+04   4.22548E+04   1.85416E+04   1.06591E+04   1.82864E+04   1.05255E+04   1.81003E+04   1.04940E+04   1.20111E+04   1.04940E+04
 1.49725E-06   1.76486E+04   1.71985E+04   4.22572E+04   1.85788E+04   1.07311E+04   1.83219E+04   1.05990E+04   1.81343E+04   1.05681E+04   1.20329E+04   1.05681E+04
 1.49975E-06   1.76184E+04   1.71994E+04   4.22594E+04   1.86156E+04   1.08052E+04   1.83586E+04   1.06735E+04   1.81716E+04   1.06423E+04   1.20577E+04   1.06423E+04
 1.50225E-06   1.75882E+04   1.72003E+04   4.22615E+04   1.86523E+04   1.08769E+04   1.83940E+04   1.07469E+04   1.82061E+04   1.07167E+04   1.20803E+04   1.07167E+04
 1.50475E-06   1.75580E+04   1.72011E+04   4.22635E+04   1.86884E+04   1.09516E+04   1.84295E+04   1.08219E+04   1.82415E+04   1.07912E+04   1.21035E+04   1.07912E+04
 1.50725E-06   1.75278E+04   1.72018E+04   4.22653E+04   1.87248E+04   1.10235E+04   1.84650E+04   1.08955E+04   1.82767E+04   1.08658E+04   1.21265E+04   1.08658E+04
 1.50975E-06   1.74977E+04   1.72025E+04   4.22669E+04   1.87601E+04   1.10984E+04   1.84994E+04   1.09708E+04   1.83104E+04   1.09406E+04   1.21483E+04   1.09406E+04
 1.51225E-06   1.74675E+04   1.72031E+04   4.22683E+04   1.87960E+04   1.11710E+04   1.85348E+04   1.10449E+04   1.83460E+04   1.10155E+04   1.21719E+04   1.10155E+04
 1.51475E-06   1.74373E+04   1.72036E+04   4.22696E+04   1.88307E+04   1.12455E+04   1.85682E+04   1.11201E+04   1.83784E+04   1.10905E+04   1.21932E+04   1.10905E+04
 1.51725E-06   1.74071E+04   1.72041E+04   4.22708E+04   1.88661E+04   1.13190E+04   1.86033E+04   1.11948E+04   1.84140E+04   1.11657E+04   1.22165E+04   1.11657E+04
 1.51975E-06   1.73769E+04   1.72046E+04   4.22718E+04   1.89003E+04   1.13931E+04   1.86362E+04   1.12699E+04   1.84456E+04   1.12410E+04   1.22372E+04   1.12410E+04
 1.52225E-06   1.73467E+04   1.72049E+04   4.22726E+04   1.89348E+04   1.14676E+04   1.86704E+04   1.13452E+04   1.84804E+04   1.13164E+04   1.22596E+04   1.13164E+04
 1.52475E-06   1.73165E+04   1.72051E+04   4.22732E+04   1.89689E+04   1.15414E+04   1.87033E+04   1.14203E+04   1.85122E+04   1.13920E+04   1.22807E+04   1.13920E+04
 1.52725E-06   1.72863E+04   1.72054E+04   4.22737E+04   1.90023E+04   1.16165E+04   1.87364E+04   1.14961E+04   1.85456E+04   1.14676E+04   1.23026E+04   1.14676E+04
 1.52975E-06   1.72561E+04   1.72055E+04   4.22741E+04   1.90363E+04   1.16903E+04   1.87693E+04   1.15712E+04   1.85778E+04   1.15434E+04   1.23237E+04   1.15434E+04
 1.53225E-06   1.72259E+04   1.72057E+04   4.22743E+04   1.90689E+04   1.17658E+04   1.88013E+04   1.16472E+04   1.86096E+04   1.16194E+04   1.23441E+04   1.16194E+04
 1.53475E-06   1.71957E+04   1.72057E+04   4.22743E+04   1.91026E+04   1.18400E+04   1.88340E+04   1.17228E+04   1.86421E+04   1.16954E+04   1.23661E+04   1.16954E+04
 1.53725E-06   1.71655E+04   1.72056E+04   4.22742E+04   1.91345E+04   1.19156E+04   1.88652E+04   1.17990E+04   1.86727E+04   1.17716E+04   1.23857E+04   1.17716E+04
 1.53975E-06   1.71353E+04   1.72055E+04   4.22739E+04   1.91675E+04   1.19899E+04   1.88975E+04   1.18749E+04   1.87050E+04   1.18479E+04   1.24069E+04   1.18479E+04
 1.54225E-06   1.71051E+04   1.72053E+04   4.22734E+04   1.91992E+04   1.20657E+04   1.89283E+04   1.19512E+04   1.87352E+04   1.19243E+04   1.24262E+04   1.19243E+04
 1.54475E-06   1.70749E+04   1.72051E+04   4.22728E+04   1.92311E+04   1.21406E+04   1.89597E+04   1.20274E+04   1.87667E+04   1.20008E+04   1.24472E+04   1.20008E+04
 1.54725E-06   1.70447E+04   1.72048E+04   4.22721E+04   1.92629E+04   1.22164E+04   1.89903E+04   1.21038E+04   1.87967E+04   1.20775E+04   1.24664E+04   1.20775E+04
 1.54975E-06   1.70145E+04   1.72044E+04   4.22712E+04   1.92937E+04   1.22919E+04   1.90208E+04   1.21804E+04   1.88270E+04   1.21543E+04   1.24866E+04   1.21543E+04
 1.55225E-06   1.69843E+04   1.72041E+04   4.22701E+04   1.93254E+04   1.23674E+04   1.90513E+04   1.22570E+04   1.88571E+04   1.22312E+04   1.25062E+04   1.22312E+04
 1.55475E-06   1.69541E+04   1.72036E+04   4.22689E+04   1.93554E+04   1.24435E+04   1.90808E+04   1.23339E+04   1.88866E+04   1.23081E+04   1.25255E+04   1.23081E+04
 1.55725E-06   1.69239E+04   1.72030E+04   4.22675E+04   1.93867E+04   1.25190E+04   1.91111E+04   1.24106E+04   1.89163E+04   1.23853E+04   1.25448E+04   1.23853E+04
 1.55975E-06   1.68938E+04   1.72024E+04   4.22660E+04   1.94162E+04   1.25956E+04   1.91401E+04   1.24877E+04   1.89453E+04   1.24625E+04   1.25634E+04   1.24625E+04
 1.56225E-06   1.68636E+04   1.72017E+04   4.22643E+04   1.94465E+04   1.26712E+04   1.91695E+04   1.25648E+04   1.89743E+04   1.25398E+04   1.25827E+04   1.25398E+04
 1.56475E-06   1.68334E+04   1.72010E+04   4.22624E+04   1.94762E+04   1.27479E+04   1.91984E+04   1.26420E+04   1.90030E+04   1.26173E+04   1.26014E+04   1.26173E+04
 1.56725E-06   1.68032E+04   1.72002E+04   4.22604E+04   1.95052E+04   1.28238E+04   1.92269E+04   1.27193E+04   1.90312E+04   1.26948E+04   1.26194E+04   1.26948E+04
 1.56975E-06   1.67730E+04   1.71994E+04   4.22583E+04   1.95349E+04   1.29006E+04   1.92556E+04   1.27968E+04   1.90595E+04   1.27725E+04   1.26383E+04   1.27725E+04
 1.57225E-06   1.67428E+04   1.71984E+04   4.22560E+04   1.95631E+04   1.29770E+04   1.92833E+04   1.28743E+04   1.90871E+04   1.28502E+04   1.26562E+04   1.28502E+04
 1.57475E-06   1.67126E+04   1.71974E+04   4.22535E+04   1.95923E+04   1.30537E+04   1.93115E+04   1.29519E+04   1.91149E+04   1.29281E+04   1.26747E+04   1.29281E+04
 1.57725E-06   1.66824E+04   1.71964E+04   4.22509E+04   1.96203E+04   1.31306E+04   1.93389E+04   1.30296E+04   1.91421E+04   1.30061E+04   1.26921E+04   1.30061E+04
 1.57975E-06   1.66523E+04   1.71952E+04   4.22482E+04   1.96485E+04   1.32073E+04   1.93663E+04   1.31075E+04   1.91691E+04   1.30842E+04   1.27096E+04   1.30842E+04
 1.58225E-06   1.66221E+04   1.71941E+04   4.22453E+04   1.96764E+04   1.32847E+04   1.93935E+04   1.31855E+04   1.91962E+04   1.31623E+04   1.27276E+04   1.31623E+04
 1.58475E-06   1.65919E+04   1.71929E+04   4.22422E+04   1.97036E+04   1.33614E+04   1.94199E+04   1.32635E+04   1.92223E+04   1.32406E+04   1.27446E+04   1.32406E+04
 1.58725E-06   1.65618E+04   1.71916E+04   4.22390E+04   1.97314E+04   1.34390E+04   1.94469E+04   1.33418E+04   1.92492E+04   1.33190E+04   1.27615E+04   1.33190E+04
 1.58975E-06   1.65316E+04   1.71902E+04   4.22357E+04   1.97578E+04   1.35162E+04   1.94728E+04   1.34199E+04   1.92746E+04   1.33975E+04   1.27783E+04   1.33975E+04
 1.59225E-06   1.65014E+04   1.71888E+04   4.22322E+04   1.97851E+04   1.35935E+04   1.94992E+04   1.34984E+04   1.93009E+04   1.34760E+04   1.27958E+04   1.34760E+04
 1.59475E-06   1.64712E+04   1.71873E+04   4.22285E+04   1.98114E+04   1.36713E+04   1.95248E+04   1.35767E+04   1.93261E+04   1.35547E+04   1.28118E+04   1.35547E+04
 1.59725E-06   1.64411E+04   1.71858E+04   4.22247E+04   1.98376E+04   1.37486E+04   1.95503E+04   1.36554E+04   1.93514E+04   1.36335E+04   1.28283E+04   1.36335E+04
 1.59975E-06   1.64109E+04   1.71841E+04   4.22207E+04   1.98638E+04   1.38266E+04   1.95758E+04   1.37340E+04   1.93768E+04   1.37123E+04   1.28451E+04   1.37123E+04
 1.60225E-06   1.63808E+04   1.71825E+04   4.22166E+04   1.98891E+04   1.39043E+04   1.96004E+04   1.38127E+04   1.94011E+04   1.37913E+04   1.28605E+04   1.37913E+04
 1.60475E-06   1.63506E+04   1.71808E+04   4.22124E+04   1.99152E+04   1.39821E+04   1.96257E+04   1.38915E+04   1.94262E+04   1.38703E+04   1.28769E+04   1.38703E+04
 1.60725E-06   1.63205E+04   1.71790E+04   4.22080E+04   1.99398E+04   1.40605E+04   1.96497E+04   1.39704E+04   1.94498E+04   1.39495E+04   1.28922E+04   1.39495E+04
 1.60975E-06   1.62903E+04   1.71772E+04   4.22034E+04   1.99651E+04   1.41380E+04   1.96742E+04   1.40495E+04   1.94743E+04   1.40287E+04   1.29081E+04   1.40287E+04
 1.61225E-06   1.62602E+04   1.71753E+04   4.21988E+04   1.99898E+04   1.42167E+04   1.96982E+04   1.41286E+04   1.94979E+04   1.41080E+04   1.29234E+04   1.41080E+04
 1.61475E-06   1.62300E+04   1.71733E+04   4.21939E+04   2.00139E+04   1.42946E+04   1.97217E+04   1.42077E+04   1.95214E+04   1.41874E+04   1.29383E+04   1.41874E+04
 1.61725E-06   1.61999E+04   1.71713E+04   4.21889E+04   2.00387E+04   1.43731E+04   1.97456E+04   1.42870E+04   1.95448E+04   1.42669E+04   1.29538E+04   1.42669E+04
 1.61975E-06   1.61698E+04   1.71692E+04   4.21838E+04   2.00620E+04   1.44518E+04   1.97683E+04   1.43664E+04   1.95675E+04   1.43465E+04   1.29682E+04   1.43465E+04
 1.62225E-06   1.61396E+04   1.71671E+04   4.21785E+04   2.00862E+04   1.45299E+04   1.97917E+04   1.44458E+04   1.95906E+04   1.44262E+04   1.29835E+04   1.44262E+04
 1.62475E-06   1.61095E+04   1.71649E+04   4.21731E+04   2.01093E+04   1.46091E+04   1.98142E+04   1.45254E+04   1.96129E+04   1.45059E+04   1.29980E+04   1.45059E+04
 1.62725E-06   1.60794E+04   1.71626E+04   4.21675E+04   2.01326E+04   1.46871E+04   1.98368E+04   1.46050E+04   1.96352E+04   1.45857E+04   1.30124E+04   1.45857E+04
 1.62975E-06   1.60493E+04   1.71604E+04   4.21618E+04   2.01558E+04   1.47666E+04   1.98592E+04   1.46846E+04   1.96575E+04   1.46657E+04   1.30269E+04   1.46657E+04
 1.63225E-06   1.60192E+04   1.71579E+04   4.21559E+04   2.01779E+04   1.48451E+04   1.98809E+04   1.47645E+04   1.96790E+04   1.47456E+04   1.30407E+04   1.47456E+04
 1.63475E-06   1.59890E+04   1.71555E+04   4.21499E+04   2.02010E+04   1.49241E+04   1.99030E+04   1.48443E+04   1.97008E+04   1.48257E+04   1.30552E+04   1.48257E+04
 1.63725E-06   1.59589E+04   1.71530E+04   4.21438E+04   2.02226E+04   1.50034E+04   1.99241E+04   1.49243E+04   1.97219E+04   1.49059E+04   1.30685E+04   1.49059E+04
 1.63975E-06   1.59288E+04   1.71505E+04   4.21375E+04   2.02449E+04   1.50821E+04   1.99456E+04   1.50042E+04   1.97430E+04   1.49861E+04   1.30821E+04   1.49861E+04
 1.64225E-06   1.58987E+04   1.71479E+04   4.21311E+04   2.02666E+04   1.51617E+04   1.99666E+04   1.50844E+04   1.97639E+04   1.50664E+04   1.30956E+04   1.50664E+04
 1.64475E-06   1.58687E+04   1.71452E+04   4.21245E+04   2.02877E+04   1.52407E+04   1.99872E+04   1.51645E+04   1.97842E+04   1.51468E+04   1.31087E+04   1.51468E+04
 1.64725E-06   1.58386E+04   1.71425E+04   4.21178E+04   2.03095E+04   1.53203E+04   2.00081E+04   1.52448E+04   1.98051E+04   1.52272E+04   1.31222E+04   1.52272E+04
 1.64975E-06   1.58085E+04   1.71397E+04   4.21109E+04   2.03298E+04   1.53997E+04   2.00279E+04   1.53251E+04   1.98246E+04   1.53078E+04   1.31348E+04   1.53078E+04
 1.65225E-06   1.57784E+04   1.71369E+04   4.21039E+04   2.03510E+04   1.54789E+04   2.00483E+04   1.54055E+04   1.98449E+04   1.53884E+04   1.31479E+04   1.53884E+04
 1.65475E-06   1.57483E+04   1.71340E+04   4.20968E+04   2.03713E+04   1.55591E+04   2.00679E+04   1.54859E+04   1.98643E+04   1.54690E+04   1.31601E+04   1.54690E+04
 1.65725E-06   1.57183E+04   1.71310E+04   4.20895E+04   2.03913E+04   1.56382E+04   2.00874E+04   1.55665E+04   1.98836E+04   1.55498E+04   1.31729E+04   1.55498E+04
 1.65975E-06   1.56882E+04   1.71280E+04   4.20821E+04   2.04118E+04   1.57183E+04   2.01070E+04   1.56471E+04   1.99030E+04   1.56306E+04   1.31853E+04   1.56306E+04
 1.66225E-06   1.56582E+04   1.71249E+04   4.20745E+04   2.04309E+04   1.57980E+04   2.01256E+04   1.57278E+04   1.99216E+04   1.57115E+04   1.31970E+04   1.57115E+04
 1.66475E-06   1.56281E+04   1.71219E+04   4.20668E+04   2.04510E+04   1.58776E+04   2.01450E+04   1.58085E+04   1.99406E+04   1.57924E+04   1.32096E+04   1.57924E+04
 1.66725E-06   1.55981E+04   1.71186E+04   4.20589E+04   2.04699E+04   1.59581E+04   2.01632E+04   1.58893E+04   1.99587E+04   1.58734E+04   1.32212E+04   1.58734E+04
 1.66975E-06   1.55680E+04   1.71153E+04   4.20509E+04   2.04890E+04   1.60376E+04   2.01817E+04   1.59701E+04   1.99769E+04   1.59545E+04   1.32329E+04   1.59545E+04
 1.67225E-06   1.55380E+04   1.71121E+04   4.20428E+04   2.05081E+04   1.61182E+04   2.02000E+04   1.60512E+04   1.99951E+04   1.60356E+04   1.32446E+04   1.60356E+04
 1.67475E-06   1.55080E+04   1.71087E+04   4.20345E+04   2.05261E+04   1.61980E+04   2.02174E+04   1.61321E+04   2.00125E+04   1.61168E+04   1.32558E+04   1.61168E+04
 1.67725E-06   1.54779E+04   1.71053E+04   4.20261E+04   2.05450E+04   1.62781E+04   2.02356E+04   1.62132E+04   2.00304E+04   1.61981E+04   1.32676E+04   1.61981E+04
 1.67975E-06   1.54479E+04   1.71018E+04   4.20176E+04   2.05626E+04   1.63590E+04   2.02527E+04   1.62944E+04   2.00474E+04   1.62794E+04   1.32781E+04   1.62794E+04
 1.68225E-06   1.54179E+04   1.70983E+04   4.20089E+04   2.05805E+04   1.64386E+04   2.02699E+04   1.63755E+04   2.00646E+04   1.63608E+04   1.32895E+04   1.63608E+04
 1.68475E-06   1.53879E+04   1.70948E+04   4.20001E+04   2.05984E+04   1.65196E+04   2.02871E+04   1.64568E+04   2.00814E+04   1.64423E+04   1.33000E+04   1.64423E+04
 1.68725E-06   1.53579E+04   1.70911E+04   4.19911E+04   2.06153E+04   1.65997E+04   2.03035E+04   1.65380E+04   2.00979E+04   1.65238E+04   1.33105E+04   1.65238E+04
 1.68975E-06   1.53279E+04   1.70874E+04   4.19820E+04   2.06330E+04   1.66802E+04   2.03204E+04   1.66195E+04   2.01145E+04   1.66054E+04   1.33215E+04   1.66054E+04
 1.69225E-06   1.52979E+04   1.70836E+04   4.19728E+04   2.06494E+04   1.67612E+04   2.03362E+04   1.67008E+04   2.01303E+04   1.66870E+04   1.33313E+04   1.66870E+04
 1.69475E-06   1.52680E+04   1.70798E+04   4.19634E+04   2.06663E+04   1.68412E+04   2.03525E+04   1.67823E+04   2.01462E+04   1.67687E+04   1.33414E+04   1.67687E+04
 1.69725E-06   1.52380E+04   1.70760E+04   4.19539E+04   2.06829E+04   1.69226E+04   2.03684E+04   1.68639E+04   2.01621E+04   1.68504E+04   1.33516E+04   1.68504E+04
 1.69975E-06   1.52080E+04   1.70722E+04   4.19443E+04   2.06986E+04   1.70029E+04   2.03835E+04   1.69455E+04   2.01772E+04   1.69322E+04   1.33612E+04   1.69322E+04
 1.70225E-06   1.51781E+04   1.70681E+04   4.19345E+04   2.07152E+04   1.70838E+04   2.03994E+04   1.70271E+04   2.01928E+04   1.70140E+04   1.33712E+04   1.70140E+04
 1.70475E-06   1.51481E+04   1.70641E+04   4.19246E+04   2.07305E+04   1.71650E+04   2.04142E+04   1.71089E+04   2.02074E+04   1.70959E+04   1.33808E+04   1.70959E+04
 1.70725E-06   1.51182E+04   1.70600E+04   4.19145E+04   2.07461E+04   1.72453E+04   2.04291E+04   1.71905E+04   2.02224E+04   1.71779E+04   1.33897E+04   1.71779E+04
 1.70975E-06   1.50882E+04   1.70559E+04   4.19043E+04   2.07615E+04   1.73270E+04   2.04439E+04   1.72724E+04   2.02369E+04   1.72599E+04   1.33990E+04   1.72599E+04
 1.71225E-06   1.50583E+04   1.70517E+04   4.18940E+04   2.07762E+04   1.74075E+04   2.04580E+04   1.73542E+04   2.02510E+04   1.73419E+04   1.34079E+04   1.73419E+04
 1.71475E-06   1.50284E+04   1.70475E+04   4.18836E+04   2.07916E+04   1.74886E+04   2.04726E+04   1.74361E+04   2.02654E+04   1.74240E+04   1.34174E+04   1.74240E+04
 1.71725E-06   1.49985E+04   1.70432E+04   4.18730E+04   2.08057E+04   1.75703E+04   2.04862E+04   1.75180E+04   2.02789E+04   1.75061E+04   1.34259E+04   1.75061E+04
 1.71975E-06   1.49686E+04   1.70389E+04   4.18623E+04   2.08202E+04   1.76506E+04   2.05002E+04   1.76001E+04   2.02927E+04   1.75883E+04   1.34347E+04   1.75883E+04
 1.72225E-06   1.49387E+04   1.70344E+04   4.18514E+04   2.08345E+04   1.77326E+04   2.05137E+04   1.76821E+04   2.03062E+04   1.76706E+04   1.34436E+04   1.76706E+04
 1.72475E-06   1.49088E+04   1.70299E+04   4.18405E+04   2.08480E+04   1.78134E+04   2.05267E+04   1.77642E+04   2.03191E+04   1.77528E+04   1.34515E+04   1.77528E+04
 1.72725E-06   1.48789E+04   1.70254E+04   4.18293E+04   2.08623E+04   1.78949E+04   2.05403E+04   1.78462E+04   2.03324E+04   1.78352E+04   1.34599E+04   1.78352E+04
 1.72975E-06   1.48490E+04   1.70209E+04   4.18181E+04   2.08752E+04   1.79766E+04   2.05527E+04   1.79286E+04   2.03448E+04   1.79175E+04   1.34674E+04   1.79175E+04
 1.73225E-06   1.48192E+04   1.70162E+04   4.18067E+04   2.08887E+04   1.80573E+04   2.05655E+04   1.80106E+04   2.03575E+04   1.79999E+04   1.34757E+04   1.79999E+04
 1.73475E-06   1.47893E+04   1.70116E+04   4.17952E+04   2.09019E+04   1.81394E+04   2.05782E+04   1.80931E+04   2.03700E+04   1.80824E+04   1.34836E+04   1.80824E+04
 1.73725E-06   1.47595E+04   1.70068E+04   4.17836E+04   2.09142E+04   1.82206E+04   2.05899E+04   1.81752E+04   2.03818E+04   1.81649E+04   1.34914E+04   1.81649E+04
 1.73975E-06   1.47296E+04   1.70021E+04   4.17718E+04   2.09273E+04   1.83021E+04   2.06024E+04   1.82576E+04   2.03941E+04   1.82474E+04   1.34992E+04   1.82474E+04
 1.74225E-06   1.46998E+04   1.69972E+04   4.17599E+04   2.09393E+04   1.83842E+04   2.06138E+04   1.83399E+04   2.04054E+04   1.83299E+04   1.35059E+04   1.83299E+04
 1.74475E-06   1.46700E+04   1.69924E+04   4.17479E+04   2.09515E+04   1.84650E+04   2.06254E+04   1.84223E+04   2.04170E+04   1.84125E+04   1.35128E+04   1.84125E+04
 1.74725E-06   1.46402E+04   1.69874E+04   4.17357E+04   2.09637E+04   1.85474E+04   2.06370E+04   1.85049E+04   2.04282E+04   1.84952E+04   1.35202E+04   1.84952E+04
 1.74975E-06   1.46103E+04   1.69824E+04   4.17234E+04   2.09749E+04   1.86286E+04   2.06476E+04   1.85874E+04   2.04391E+04   1.85779E+04   1.35270E+04   1.85779E+04
 1.75225E-06   1.45805E+04   1.69774E+04   4.17110E+04   2.09869E+04   1.87104E+04   2.06590E+04   1.86698E+04   2.04502E+04   1.86606E+04   1.35340E+04   1.86606E+04
 1.75475E-06   1.45508E+04   1.69723E+04   4.16984E+04   2.09979E+04   1.87928E+04   2.06693E+04   1.87524E+04   2.04606E+04   1.87433E+04   1.35405E+04   1.87433E+04
 1.75725E-06   1.45210E+04   1.69671E+04   4.16858E+04   2.10089E+04   1.88738E+04   2.06798E+04   1.88348E+04   2.04709E+04   1.88261E+04   1.35469E+04   1.88261E+04
 1.75975E-06   1.44912E+04   1.69619E+04   4.16730E+04   2.10201E+04   1.89563E+04   2.06904E+04   1.89177E+04   2.04813E+04   1.89089E+04   1.35537E+04   1.89089E+04
 1.76225E-06   1.44614E+04   1.69567E+04   4.16600E+04   2.10301E+04   1.90378E+04   2.06999E+04   1.90003E+04   2.04908E+04   1.89917E+04   1.35593E+04   1.89917E+04
 1.76475E-06   1.44317E+04   1.69514E+04   4.16470E+04   2.10411E+04   1.91195E+04   2.07102E+04   1.90829E+04   2.05012E+04   1.90746E+04   1.35658E+04   1.90746E+04
 1.76725E-06   1.44020E+04   1.69460E+04   4.16338E+04   2.10509E+04   1.92022E+04   2.07196E+04   1.91657E+04   2.05104E+04   1.91575E+04   1.35715E+04   1.91575E+04
