Time (s)   V_brick (kV)             E_brick (J)              E_ESR (J)                R_switch (½)             E_switch (J)             Radius_switch (m)        I_brick (kA)             Q_brick                  V_out (kV)               P_out (MW)               E_out (J)                
 1.82360E-06   3.73672E-01   1.95483E-02   1.16460E+02   2.29639E-02   1.92566E+02   4.12588E-03   1.23694E+00   2.80178E-02   7.55895E-01   9.34997E-01   1.08521E+03
 1.82372E-06   3.73117E-01   1.94902E-02   1.16460E+02   2.29636E-02   1.92566E+02   4.12591E-03   1.23646E+00   2.80180E-02   7.55600E-01   9.34269E-01   1.08521E+03
 1.82385E-06   3.72561E-01   1.94322E-02   1.16460E+02   2.29633E-02   1.92566E+02   4.12594E-03   1.23598E+00   2.80182E-02   7.55306E-01   9.33541E-01   1.08521E+03
 1.82398E-06   3.72005E-01   1.93743E-02   1.16460E+02   2.29630E-02   1.92566E+02   4.12596E-03   1.23549E+00   2.80185E-02   7.55011E-01   9.32811E-01   1.08521E+03
 1.82410E-06   3.71450E-01   1.93166E-02   1.16460E+02   2.29627E-02   1.92566E+02   4.12599E-03   1.23501E+00   2.80187E-02   7.54715E-01   9.32081E-01   1.08521E+03
 1.82423E-06   3.70895E-01   1.92589E-02   1.16460E+02   2.29624E-02   1.92566E+02   4.12602E-03   1.23452E+00   2.80189E-02   7.54418E-01   9.31346E-01   1.08521E+03
 1.82435E-06   3.70340E-01   1.92013E-02   1.16460E+02   2.29621E-02   1.92566E+02   4.12604E-03   1.23404E+00   2.80192E-02   7.54120E-01   9.30612E-01   1.08521E+03
 1.82448E-06   3.69785E-01   1.91438E-02   1.16460E+02   2.29618E-02   1.92566E+02   4.12607E-03   1.23355E+00   2.80194E-02   7.53822E-01   9.29877E-01   1.08521E+03
 1.82461E-06   3.69230E-01   1.90864E-02   1.16460E+02   2.29615E-02   1.92566E+02   4.12610E-03   1.23306E+00   2.80196E-02   7.53525E-01   9.29143E-01   1.08521E+03
 1.82473E-06   3.68676E-01   1.90290E-02   1.16460E+02   2.29612E-02   1.92566E+02   4.12613E-03   1.23258E+00   2.80199E-02   7.53227E-01   9.28409E-01   1.08521E+03
 1.82486E-06   3.68121E-01   1.89718E-02   1.16460E+02   2.29609E-02   1.92566E+02   4.12615E-03   1.23209E+00   2.80201E-02   7.52929E-01   9.27674E-01   1.08521E+03
 1.82498E-06   3.67566E-01   1.89147E-02   1.16460E+02   2.29606E-02   1.92566E+02   4.12618E-03   1.23160E+00   2.80203E-02   7.52631E-01   9.26940E-01   1.08521E+03
 1.82511E-06   3.67012E-01   1.88577E-02   1.16460E+02   2.29603E-02   1.92566E+02   4.12621E-03   1.23111E+00   2.80206E-02   7.52333E-01   9.26206E-01   1.08521E+03
 1.82524E-06   3.66458E-01   1.88009E-02   1.16460E+02   2.29600E-02   1.92566E+02   4.12623E-03   1.23062E+00   2.80208E-02   7.52034E-01   9.25472E-01   1.08521E+03
 1.82536E-06   3.65905E-01   1.87441E-02   1.16460E+02   2.29597E-02   1.92566E+02   4.12626E-03   1.23014E+00   2.80210E-02   7.51736E-01   9.24738E-01   1.08521E+03
 1.82549E-06   3.65351E-01   1.86874E-02   1.16460E+02   2.29594E-02   1.92566E+02   4.12629E-03   1.22965E+00   2.80213E-02   7.51438E-01   9.24005E-01   1.08521E+03
 1.82561E-06   3.64797E-01   1.86308E-02   1.16460E+02   2.29591E-02   1.92566E+02   4.12632E-03   1.22916E+00   2.80215E-02   7.51140E-01   9.23272E-01   1.08521E+03
 1.82574E-06   3.64243E-01   1.85742E-02   1.16460E+02   2.29588E-02   1.92566E+02   4.12634E-03   1.22867E+00   2.80218E-02   7.50842E-01   9.22539E-01   1.08521E+03
 1.82587E-06   3.63690E-01   1.85178E-02   1.16460E+02   2.29585E-02   1.92566E+02   4.12637E-03   1.22818E+00   2.80220E-02   7.50544E-01   9.21807E-01   1.08521E+03
 1.82599E-06   3.63136E-01   1.84615E-02   1.16460E+02   2.29582E-02   1.92566E+02   4.12640E-03   1.22770E+00   2.80222E-02   7.50246E-01   9.21074E-01   1.08521E+03
 1.82612E-06   3.62583E-01   1.84053E-02   1.16460E+02   2.29579E-02   1.92566E+02   4.12642E-03   1.22721E+00   2.80225E-02   7.49948E-01   9.20343E-01   1.08521E+03
 1.82624E-06   3.62029E-01   1.83491E-02   1.16460E+02   2.29576E-02   1.92566E+02   4.12645E-03   1.22672E+00   2.80227E-02   7.49650E-01   9.19611E-01   1.08521E+03
 1.82637E-06   3.61476E-01   1.82931E-02   1.16460E+02   2.29573E-02   1.92566E+02   4.12648E-03   1.22623E+00   2.80229E-02   7.49351E-01   9.18880E-01   1.08521E+03
 1.82650E-06   3.60923E-01   1.82372E-02   1.16460E+02   2.29570E-02   1.92566E+02   4.12651E-03   1.22575E+00   2.80232E-02   7.49053E-01   9.18149E-01   1.08521E+03
 1.82662E-06   3.60370E-01   1.81813E-02   1.16460E+02   2.29567E-02   1.92566E+02   4.12653E-03   1.22526E+00   2.80234E-02   7.48755E-01   9.17418E-01   1.08521E+03
 1.82675E-06   3.59817E-01   1.81256E-02   1.16460E+02   2.29564E-02   1.92566E+02   4.12656E-03   1.22477E+00   2.80236E-02   7.48457E-01   9.16688E-01   1.08521E+03
 1.82687E-06   3.59264E-01   1.80699E-02   1.16460E+02   2.29561E-02   1.92566E+02   4.12659E-03   1.22428E+00   2.80239E-02   7.48159E-01   9.15958E-01   1.08521E+03
 1.82700E-06   3.58713E-01   1.80145E-02   1.16460E+02   2.29558E-02   1.92566E+02   4.12661E-03   1.22379E+00   2.80241E-02   7.47861E-01   9.15228E-01   1.08521E+03
 1.82713E-06   3.58164E-01   1.79594E-02   1.16460E+02   2.29555E-02   1.92566E+02   4.12664E-03   1.22331E+00   2.80243E-02   7.47563E-01   9.14498E-01   1.08521E+03
 1.82725E-06   3.57615E-01   1.79044E-02   1.16460E+02   2.29552E-02   1.92566E+02   4.12667E-03   1.22282E+00   2.80246E-02   7.47265E-01   9.13769E-01   1.08521E+03
 1.82738E-06   3.57066E-01   1.78495E-02   1.16460E+02   2.29549E-02   1.92566E+02   4.12669E-03   1.22233E+00   2.80248E-02   7.46966E-01   9.13040E-01   1.08521E+03
 1.82750E-06   3.56518E-01   1.77947E-02   1.16460E+02   2.29546E-02   1.92566E+02   4.12672E-03   1.22184E+00   2.80250E-02   7.46668E-01   9.12312E-01   1.08521E+03
 1.82763E-06   3.55969E-01   1.77399E-02   1.16460E+02   2.29543E-02   1.92566E+02   4.12675E-03   1.22136E+00   2.80253E-02   7.46370E-01   9.11583E-01   1.08521E+03
 1.82776E-06   3.55421E-01   1.76853E-02   1.16460E+02   2.29540E-02   1.92566E+02   4.12678E-03   1.22087E+00   2.80255E-02   7.46072E-01   9.10855E-01   1.08521E+03
 1.82788E-06   3.54872E-01   1.76308E-02   1.16460E+02   2.29536E-02   1.92566E+02   4.12680E-03   1.22038E+00   2.80257E-02   7.45774E-01   9.10127E-01   1.08521E+03
 1.82801E-06   3.54324E-01   1.75764E-02   1.16460E+02   2.29534E-02   1.92566E+02   4.12683E-03   1.21989E+00   2.80260E-02   7.45476E-01   9.09400E-01   1.08521E+03
 1.82813E-06   3.53776E-01   1.75220E-02   1.16460E+02   2.29530E-02   1.92566E+02   4.12686E-03   1.21940E+00   2.80262E-02   7.45178E-01   9.08673E-01   1.08521E+03
 1.82826E-06   3.53228E-01   1.74678E-02   1.16460E+02   2.29527E-02   1.92566E+02   4.12689E-03   1.21892E+00   2.80264E-02   7.44880E-01   9.07946E-01   1.08521E+03
 1.82839E-06   3.52680E-01   1.74137E-02   1.16460E+02   2.29524E-02   1.92566E+02   4.12691E-03   1.21843E+00   2.80267E-02   7.44581E-01   9.07219E-01   1.08521E+03
 1.82851E-06   3.52133E-01   1.73596E-02   1.16460E+02   2.29521E-02   1.92566E+02   4.12694E-03   1.21794E+00   2.80269E-02   7.44283E-01   9.06492E-01   1.08521E+03
 1.82864E-06   3.51585E-01   1.73057E-02   1.16460E+02   2.29518E-02   1.92566E+02   4.12697E-03   1.21745E+00   2.80271E-02   7.43984E-01   9.05764E-01   1.08521E+03
 1.82876E-06   3.51038E-01   1.72518E-02   1.16460E+02   2.29515E-02   1.92566E+02   4.12699E-03   1.21696E+00   2.80274E-02   7.43686E-01   9.05038E-01   1.08521E+03
 1.82889E-06   3.50490E-01   1.71981E-02   1.16460E+02   2.29512E-02   1.92566E+02   4.12702E-03   1.21647E+00   2.80276E-02   7.43387E-01   9.04311E-01   1.08521E+03
 1.82902E-06   3.49943E-01   1.71444E-02   1.16460E+02   2.29509E-02   1.92566E+02   4.12705E-03   1.21598E+00   2.80279E-02   7.43087E-01   9.03582E-01   1.08521E+03
 1.82914E-06   3.49395E-01   1.70908E-02   1.16460E+02   2.29506E-02   1.92566E+02   4.12707E-03   1.21549E+00   2.80281E-02   7.42788E-01   9.02854E-01   1.08521E+03
 1.82927E-06   3.48849E-01   1.70374E-02   1.16460E+02   2.29503E-02   1.92566E+02   4.12710E-03   1.21500E+00   2.80283E-02   7.42488E-01   9.02125E-01   1.08521E+03
 1.82939E-06   3.48302E-01   1.69840E-02   1.16460E+02   2.29500E-02   1.92566E+02   4.12713E-03   1.21451E+00   2.80286E-02   7.42189E-01   9.01398E-01   1.08521E+03
 1.82952E-06   3.47756E-01   1.69308E-02   1.16460E+02   2.29497E-02   1.92566E+02   4.12716E-03   1.21402E+00   2.80288E-02   7.41889E-01   9.00670E-01   1.08521E+03
 1.82965E-06   3.47210E-01   1.68776E-02   1.16460E+02   2.29494E-02   1.92566E+02   4.12718E-03   1.21353E+00   2.80290E-02   7.41589E-01   8.99941E-01   1.08521E+03
 1.82977E-06   3.46663E-01   1.68246E-02   1.16460E+02   2.29491E-02   1.92566E+02   4.12721E-03   1.21304E+00   2.80293E-02   7.41289E-01   8.99212E-01   1.08521E+03
 1.82990E-06   3.46117E-01   1.67716E-02   1.16460E+02   2.29488E-02   1.92566E+02   4.12724E-03   1.21255E+00   2.80295E-02   7.40988E-01   8.98483E-01   1.08521E+03
 1.83002E-06   3.45571E-01   1.67187E-02   1.16460E+02   2.29485E-02   1.92566E+02   4.12726E-03   1.21206E+00   2.80297E-02   7.40687E-01   8.97753E-01   1.08521E+03
 1.83015E-06   3.45025E-01   1.66659E-02   1.16460E+02   2.29482E-02   1.92566E+02   4.12729E-03   1.21156E+00   2.80300E-02   7.40386E-01   8.97025E-01   1.08521E+03
 1.83028E-06   3.44479E-01   1.66132E-02   1.16460E+02   2.29479E-02   1.92566E+02   4.12732E-03   1.21107E+00   2.80302E-02   7.40085E-01   8.96296E-01   1.08521E+03
 1.83040E-06   3.43933E-01   1.65606E-02   1.16460E+02   2.29476E-02   1.92566E+02   4.12735E-03   1.21058E+00   2.80304E-02   7.39785E-01   8.95568E-01   1.08521E+03
 1.83053E-06   3.43387E-01   1.65080E-02   1.16460E+02   2.29473E-02   1.92566E+02   4.12737E-03   1.21009E+00   2.80307E-02   7.39484E-01   8.94840E-01   1.08521E+03
 1.83065E-06   3.42841E-01   1.64556E-02   1.16460E+02   2.29470E-02   1.92566E+02   4.12740E-03   1.20959E+00   2.80309E-02   7.39183E-01   8.94112E-01   1.08521E+03
 1.83078E-06   3.42295E-01   1.64033E-02   1.16460E+02   2.29467E-02   1.92566E+02   4.12743E-03   1.20910E+00   2.80311E-02   7.38882E-01   8.93384E-01   1.08521E+03
 1.83091E-06   3.41750E-01   1.63510E-02   1.16460E+02   2.29464E-02   1.92566E+02   4.12745E-03   1.20861E+00   2.80314E-02   7.38582E-01   8.92657E-01   1.08521E+03
 1.83103E-06   3.41204E-01   1.62988E-02   1.16460E+02   2.29461E-02   1.92566E+02   4.12748E-03   1.20812E+00   2.80316E-02   7.38280E-01   8.91929E-01   1.08521E+03
 1.83116E-06   3.40661E-01   1.62470E-02   1.16460E+02   2.29458E-02   1.92566E+02   4.12751E-03   1.20762E+00   2.80318E-02   7.37979E-01   8.91202E-01   1.08521E+03
 1.83128E-06   3.40119E-01   1.61954E-02   1.16460E+02   2.29455E-02   1.92566E+02   4.12754E-03   1.20713E+00   2.80321E-02   7.37678E-01   8.90475E-01   1.08521E+03
 1.83141E-06   3.39577E-01   1.61438E-02   1.16460E+02   2.29452E-02   1.92566E+02   4.12756E-03   1.20664E+00   2.80323E-02   7.37377E-01   8.89748E-01   1.08521E+03
 1.83154E-06   3.39036E-01   1.60924E-02   1.16460E+02   2.29449E-02   1.92566E+02   4.12759E-03   1.20615E+00   2.80325E-02   7.37076E-01   8.89021E-01   1.08521E+03
 1.83166E-06   3.38495E-01   1.60410E-02   1.16460E+02   2.29446E-02   1.92566E+02   4.12762E-03   1.20565E+00   2.80328E-02   7.36774E-01   8.88294E-01   1.08521E+03
 1.83179E-06   3.37954E-01   1.59898E-02   1.16460E+02   2.29443E-02   1.92566E+02   4.12764E-03   1.20516E+00   2.80330E-02   7.36473E-01   8.87568E-01   1.08521E+03
 1.83191E-06   3.37412E-01   1.59386E-02   1.16460E+02   2.29440E-02   1.92566E+02   4.12767E-03   1.20467E+00   2.80333E-02   7.36172E-01   8.86842E-01   1.08521E+03
 1.83204E-06   3.36871E-01   1.58875E-02   1.16460E+02   2.29437E-02   1.92566E+02   4.12770E-03   1.20417E+00   2.80335E-02   7.35871E-01   8.86116E-01   1.08521E+03
 1.83217E-06   3.36331E-01   1.58366E-02   1.16460E+02   2.29434E-02   1.92566E+02   4.12773E-03   1.20368E+00   2.80337E-02   7.35569E-01   8.85390E-01   1.08521E+03
 1.83229E-06   3.35790E-01   1.57857E-02   1.16460E+02   2.29431E-02   1.92566E+02   4.12775E-03   1.20319E+00   2.80340E-02   7.35268E-01   8.84664E-01   1.08521E+03
 1.83242E-06   3.35249E-01   1.57349E-02   1.16460E+02   2.29428E-02   1.92566E+02   4.12778E-03   1.20269E+00   2.80342E-02   7.34966E-01   8.83939E-01   1.08521E+03
 1.83254E-06   3.34709E-01   1.56842E-02   1.16460E+02   2.29425E-02   1.92566E+02   4.12781E-03   1.20220E+00   2.80344E-02   7.34665E-01   8.83214E-01   1.08521E+03
 1.83267E-06   3.34168E-01   1.56336E-02   1.16460E+02   2.29422E-02   1.92566E+02   4.12783E-03   1.20171E+00   2.80347E-02   7.34363E-01   8.82489E-01   1.08521E+03
 1.83280E-06   3.33628E-01   1.55831E-02   1.16460E+02   2.29419E-02   1.92566E+02   4.12786E-03   1.20121E+00   2.80349E-02   7.34062E-01   8.81765E-01   1.08521E+03
 1.83292E-06   3.33087E-01   1.55326E-02   1.16460E+02   2.29416E-02   1.92566E+02   4.12789E-03   1.20072E+00   2.80351E-02   7.33760E-01   8.81040E-01   1.08521E+03
 1.83305E-06   3.32547E-01   1.54823E-02   1.16460E+02   2.29413E-02   1.92566E+02   4.12792E-03   1.20023E+00   2.80354E-02   7.33459E-01   8.80316E-01   1.08521E+03
 1.83317E-06   3.32007E-01   1.54321E-02   1.16460E+02   2.29410E-02   1.92566E+02   4.12794E-03   1.19973E+00   2.80356E-02   7.33157E-01   8.79592E-01   1.08521E+03
 1.83330E-06   3.31468E-01   1.53819E-02   1.16460E+02   2.29407E-02   1.92566E+02   4.12797E-03   1.19924E+00   2.80358E-02   7.32855E-01   8.78868E-01   1.08521E+03
 1.83343E-06   3.30928E-01   1.53319E-02   1.16460E+02   2.29404E-02   1.92566E+02   4.12800E-03   1.19875E+00   2.80361E-02   7.32553E-01   8.78145E-01   1.08521E+03
 1.83355E-06   3.30388E-01   1.52819E-02   1.16460E+02   2.29401E-02   1.92566E+02   4.12802E-03   1.19825E+00   2.80363E-02   7.32252E-01   8.77422E-01   1.08521E+03
 1.83368E-06   3.29849E-01   1.52321E-02   1.16460E+02   2.29398E-02   1.92566E+02   4.12805E-03   1.19776E+00   2.80365E-02   7.31950E-01   8.76699E-01   1.08521E+03
 1.83380E-06   3.29310E-01   1.51823E-02   1.16460E+02   2.29395E-02   1.92566E+02   4.12808E-03   1.19726E+00   2.80368E-02   7.31648E-01   8.75976E-01   1.08521E+03
 1.83393E-06   3.28771E-01   1.51327E-02   1.16460E+02   2.29392E-02   1.92566E+02   4.12811E-03   1.19677E+00   2.80370E-02   7.31346E-01   8.75253E-01   1.08521E+03
 1.83406E-06   3.28232E-01   1.50831E-02   1.16460E+02   2.29389E-02   1.92566E+02   4.12813E-03   1.19628E+00   2.80372E-02   7.31044E-01   8.74530E-01   1.08521E+03
 1.83418E-06   3.27693E-01   1.50336E-02   1.16460E+02   2.29386E-02   1.92566E+02   4.12816E-03   1.19578E+00   2.80375E-02   7.30742E-01   8.73807E-01   1.08521E+03
 1.83431E-06   3.27154E-01   1.49842E-02   1.16460E+02   2.29383E-02   1.92566E+02   4.12819E-03   1.19529E+00   2.80377E-02   7.30440E-01   8.73085E-01   1.08521E+03
 1.83443E-06   3.26616E-01   1.49349E-02   1.16460E+02   2.29380E-02   1.92566E+02   4.12821E-03   1.19479E+00   2.80379E-02   7.30138E-01   8.72363E-01   1.08521E+03
 1.83456E-06   3.26077E-01   1.48857E-02   1.16460E+02   2.29377E-02   1.92566E+02   4.12824E-03   1.19430E+00   2.80382E-02   7.29835E-01   8.71641E-01   1.08521E+03
 1.83469E-06   3.25539E-01   1.48365E-02   1.16460E+02   2.29374E-02   1.92566E+02   4.12827E-03   1.19380E+00   2.80384E-02   7.29533E-01   8.70918E-01   1.08521E+03
 1.83481E-06   3.25000E-01   1.47875E-02   1.16460E+02   2.29371E-02   1.92566E+02   4.12829E-03   1.19331E+00   2.80386E-02   7.29230E-01   8.70195E-01   1.08521E+03
 1.83494E-06   3.24462E-01   1.47386E-02   1.16460E+02   2.29368E-02   1.92566E+02   4.12832E-03   1.19281E+00   2.80389E-02   7.28927E-01   8.69473E-01   1.08521E+03
 1.83506E-06   3.23923E-01   1.46897E-02   1.16460E+02   2.29365E-02   1.92566E+02   4.12835E-03   1.19232E+00   2.80391E-02   7.28624E-01   8.68750E-01   1.08521E+03
 1.83519E-06   3.23387E-01   1.46410E-02   1.16460E+02   2.29362E-02   1.92566E+02   4.12838E-03   1.19182E+00   2.80394E-02   7.28321E-01   8.68028E-01   1.08521E+03
 1.83532E-06   3.22852E-01   1.45927E-02   1.16460E+02   2.29359E-02   1.92566E+02   4.12840E-03   1.19132E+00   2.80396E-02   7.28018E-01   8.67305E-01   1.08521E+03
 1.83544E-06   3.22318E-01   1.45444E-02   1.16460E+02   2.29356E-02   1.92566E+02   4.12843E-03   1.19083E+00   2.80398E-02   7.27714E-01   8.66581E-01   1.08521E+03
 1.83557E-06   3.21783E-01   1.44962E-02   1.16460E+02   2.29353E-02   1.92566E+02   4.12846E-03   1.19033E+00   2.80401E-02   7.27410E-01   8.65857E-01   1.08521E+03
 1.83569E-06   3.21249E-01   1.44481E-02   1.16460E+02   2.29350E-02   1.92566E+02   4.12849E-03   1.18983E+00   2.80403E-02   7.27106E-01   8.65134E-01   1.08521E+03
 1.83582E-06   3.20715E-01   1.44001E-02   1.16460E+02   2.29347E-02   1.92566E+02   4.12851E-03   1.18933E+00   2.80405E-02   7.26802E-01   8.64411E-01   1.08521E+03
 1.83595E-06   3.20181E-01   1.43522E-02   1.16460E+02   2.29344E-02   1.92566E+02   4.12854E-03   1.18884E+00   2.80408E-02   7.26499E-01   8.63689E-01   1.08521E+03
 1.83607E-06   3.19647E-01   1.43043E-02   1.16460E+02   2.29341E-02   1.92566E+02   4.12857E-03   1.18834E+00   2.80410E-02   7.26194E-01   8.62964E-01   1.08521E+03
 1.83620E-06   3.19113E-01   1.42566E-02   1.16460E+02   2.29338E-02   1.92566E+02   4.12859E-03   1.18784E+00   2.80412E-02   7.25889E-01   8.62240E-01   1.08521E+03
 1.83632E-06   3.18579E-01   1.42089E-02   1.16460E+02   2.29335E-02   1.92566E+02   4.12862E-03   1.18734E+00   2.80415E-02   7.25584E-01   8.61515E-01   1.08521E+03
 1.83645E-06   3.18045E-01   1.41614E-02   1.16460E+02   2.29332E-02   1.92566E+02   4.12865E-03   1.18684E+00   2.80417E-02   7.25279E-01   8.60791E-01   1.08521E+03
 1.83658E-06   3.17511E-01   1.41139E-02   1.16460E+02   2.29328E-02   1.92566E+02   4.12867E-03   1.18634E+00   2.80419E-02   7.24974E-01   8.60067E-01   1.08521E+03
 1.83670E-06   3.16978E-01   1.40665E-02   1.16460E+02   2.29326E-02   1.92566E+02   4.12870E-03   1.18584E+00   2.80422E-02   7.24668E-01   8.59342E-01   1.08521E+03
 1.83683E-06   3.16444E-01   1.40192E-02   1.16460E+02   2.29322E-02   1.92566E+02   4.12873E-03   1.18534E+00   2.80424E-02   7.24361E-01   8.58614E-01   1.08521E+03
 1.83695E-06   3.15911E-01   1.39720E-02   1.16460E+02   2.29319E-02   1.92566E+02   4.12876E-03   1.18484E+00   2.80426E-02   7.24055E-01   8.57888E-01   1.08521E+03
 1.83708E-06   3.15378E-01   1.39249E-02   1.16460E+02   2.29316E-02   1.92566E+02   4.12878E-03   1.18434E+00   2.80429E-02   7.23747E-01   8.57160E-01   1.08521E+03
 1.83721E-06   3.14845E-01   1.38779E-02   1.16460E+02   2.29313E-02   1.92566E+02   4.12881E-03   1.18383E+00   2.80431E-02   7.23440E-01   8.56431E-01   1.08521E+03
 1.83733E-06   3.14313E-01   1.38310E-02   1.16460E+02   2.29310E-02   1.92566E+02   4.12884E-03   1.18333E+00   2.80433E-02   7.23132E-01   8.55704E-01   1.08521E+03
 1.83746E-06   3.13781E-01   1.37842E-02   1.16460E+02   2.29307E-02   1.92566E+02   4.12886E-03   1.18282E+00   2.80436E-02   7.22824E-01   8.54975E-01   1.08521E+03
 1.83758E-06   3.13248E-01   1.37374E-02   1.16460E+02   2.29304E-02   1.92566E+02   4.12889E-03   1.18232E+00   2.80438E-02   7.22516E-01   8.54246E-01   1.08521E+03
 1.83771E-06   3.12716E-01   1.36908E-02   1.16460E+02   2.29301E-02   1.92566E+02   4.12892E-03   1.18182E+00   2.80440E-02   7.22208E-01   8.53518E-01   1.08521E+03
 1.83784E-06   3.12184E-01   1.36442E-02   1.16460E+02   2.29298E-02   1.92566E+02   4.12895E-03   1.18131E+00   2.80443E-02   7.21900E-01   8.52790E-01   1.08521E+03
 1.83796E-06   3.11651E-01   1.35977E-02   1.16460E+02   2.29295E-02   1.92566E+02   4.12897E-03   1.18081E+00   2.80445E-02   7.21592E-01   8.52063E-01   1.08521E+03
 1.83809E-06   3.11119E-01   1.35513E-02   1.16460E+02   2.29292E-02   1.92566E+02   4.12900E-03   1.18031E+00   2.80448E-02   7.21285E-01   8.51336E-01   1.08521E+03
 1.83821E-06   3.10587E-01   1.35050E-02   1.16460E+02   2.29289E-02   1.92566E+02   4.12903E-03   1.17980E+00   2.80450E-02   7.20975E-01   8.50606E-01   1.08521E+03
 1.83834E-06   3.10055E-01   1.34588E-02   1.16460E+02   2.29286E-02   1.92566E+02   4.12905E-03   1.17929E+00   2.80452E-02   7.20667E-01   8.49879E-01   1.08521E+03
 1.83847E-06   3.09524E-01   1.34127E-02   1.16460E+02   2.29283E-02   1.92566E+02   4.12908E-03   1.17879E+00   2.80455E-02   7.20359E-01   8.49152E-01   1.08521E+03
 1.83859E-06   3.08992E-01   1.33667E-02   1.16460E+02   2.29280E-02   1.92566E+02   4.12911E-03   1.17829E+00   2.80457E-02   7.20050E-01   8.48424E-01   1.08521E+03
 1.83872E-06   3.08461E-01   1.33207E-02   1.16460E+02   2.29277E-02   1.92566E+02   4.12914E-03   1.17778E+00   2.80459E-02   7.19741E-01   8.47695E-01   1.08521E+03
 1.83884E-06   3.07930E-01   1.32749E-02   1.16460E+02   2.29274E-02   1.92566E+02   4.12916E-03   1.17727E+00   2.80462E-02   7.19430E-01   8.46965E-01   1.08521E+03
 1.83897E-06   3.07400E-01   1.32292E-02   1.16460E+02   2.29271E-02   1.92566E+02   4.12919E-03   1.17676E+00   2.80464E-02   7.19121E-01   8.46235E-01   1.08521E+03
 1.83910E-06   3.06869E-01   1.31836E-02   1.16460E+02   2.29268E-02   1.92566E+02   4.12922E-03   1.17626E+00   2.80466E-02   7.18811E-01   8.45507E-01   1.08521E+03
 1.83922E-06   3.06340E-01   1.31382E-02   1.16460E+02   2.29265E-02   1.92566E+02   4.12924E-03   1.17575E+00   2.80469E-02   7.18501E-01   8.44778E-01   1.08521E+03
 1.83935E-06   3.05813E-01   1.30931E-02   1.16460E+02   2.29262E-02   1.92566E+02   4.12927E-03   1.17524E+00   2.80471E-02   7.18191E-01   8.44050E-01   1.08521E+03
 1.83947E-06   3.05287E-01   1.30480E-02   1.16460E+02   2.29259E-02   1.92566E+02   4.12930E-03   1.17474E+00   2.80473E-02   7.17882E-01   8.43323E-01   1.08521E+03
 1.83960E-06   3.04760E-01   1.30030E-02   1.16460E+02   2.29256E-02   1.92566E+02   4.12933E-03   1.17423E+00   2.80476E-02   7.17573E-01   8.42596E-01   1.08521E+03
 1.83973E-06   3.04233E-01   1.29581E-02   1.16460E+02   2.29253E-02   1.92566E+02   4.12935E-03   1.17372E+00   2.80478E-02   7.17263E-01   8.41869E-01   1.08521E+03
 1.83985E-06   3.03706E-01   1.29132E-02   1.16460E+02   2.29250E-02   1.92566E+02   4.12938E-03   1.17322E+00   2.80480E-02   7.16954E-01   8.41143E-01   1.08521E+03
 1.83998E-06   3.03179E-01   1.28685E-02   1.16460E+02   2.29247E-02   1.92566E+02   4.12941E-03   1.17271E+00   2.80483E-02   7.16645E-01   8.40418E-01   1.08521E+03
 1.84010E-06   3.02652E-01   1.28238E-02   1.16460E+02   2.29244E-02   1.92566E+02   4.12943E-03   1.17221E+00   2.80485E-02   7.16335E-01   8.39692E-01   1.08521E+03
 1.84023E-06   3.02126E-01   1.27792E-02   1.16460E+02   2.29241E-02   1.92566E+02   4.12946E-03   1.17170E+00   2.80487E-02   7.16026E-01   8.38968E-01   1.08521E+03
 1.84036E-06   3.01599E-01   1.27347E-02   1.16460E+02   2.29238E-02   1.92566E+02   4.12949E-03   1.17119E+00   2.80490E-02   7.15716E-01   8.38242E-01   1.08521E+03
 1.84048E-06   3.01072E-01   1.26902E-02   1.16460E+02   2.29235E-02   1.92566E+02   4.12952E-03   1.17069E+00   2.80492E-02   7.15406E-01   8.37516E-01   1.08521E+03
 1.84061E-06   3.00545E-01   1.26459E-02   1.16460E+02   2.29232E-02   1.92566E+02   4.12954E-03   1.17018E+00   2.80494E-02   7.15096E-01   8.36791E-01   1.08521E+03
 1.84073E-06   3.00019E-01   1.26016E-02   1.16460E+02   2.29229E-02   1.92566E+02   4.12957E-03   1.16967E+00   2.80497E-02   7.14786E-01   8.36065E-01   1.08521E+03
 1.84086E-06   2.99492E-01   1.25574E-02   1.16460E+02   2.29226E-02   1.92566E+02   4.12960E-03   1.16916E+00   2.80499E-02   7.14476E-01   8.35340E-01   1.08521E+03
 1.84099E-06   2.98966E-01   1.25133E-02   1.16460E+02   2.29223E-02   1.92566E+02   4.12962E-03   1.16866E+00   2.80501E-02   7.14166E-01   8.34615E-01   1.08521E+03
 1.84111E-06   2.98439E-01   1.24692E-02   1.16460E+02   2.29220E-02   1.92566E+02   4.12965E-03   1.16815E+00   2.80504E-02   7.13856E-01   8.33891E-01   1.08521E+03
 1.84124E-06   2.97913E-01   1.24253E-02   1.16460E+02   2.29217E-02   1.92566E+02   4.12968E-03   1.16764E+00   2.80506E-02   7.13546E-01   8.33166E-01   1.08521E+03
 1.84136E-06   2.97388E-01   1.23816E-02   1.16460E+02   2.29214E-02   1.92566E+02   4.12971E-03   1.16713E+00   2.80509E-02   7.13236E-01   8.32442E-01   1.08521E+03
 1.84149E-06   2.96863E-01   1.23379E-02   1.16460E+02   2.29211E-02   1.92566E+02   4.12973E-03   1.16663E+00   2.80511E-02   7.12926E-01   8.31718E-01   1.08521E+03
