Time (s)   V_brick                  E_brick                  E_ESR                    R_switch (½)             E_switch (J)             Radius_switch (m)        I_brick (kA)             Q_brick                  V_out                    P_out                    E_out                    
 3.53399E-07   1.84255E+04   1.90120E+02   4.71778E+02   1.18245E-02   8.89701E+02   4.56358E-03   3.50216E+02   9.13202E-02   2.80173E+04   9.81209E+09   2.32166E+03
 3.53475E-07   1.84018E+04   1.89630E+02   4.71929E+02   1.18212E-02   8.89813E+02   4.56420E-03   3.50164E+02   9.13468E-02   2.80131E+04   9.80920E+09   2.32240E+03
 3.53551E-07   1.83781E+04   1.89142E+02   4.72079E+02   1.18180E-02   8.89924E+02   4.56482E-03   3.50113E+02   9.13734E-02   2.80090E+04   9.80630E+09   2.32314E+03
 3.53627E-07   1.83544E+04   1.88654E+02   4.72230E+02   1.18148E-02   8.90035E+02   4.56545E-03   3.50061E+02   9.14000E-02   2.80049E+04   9.80340E+09   2.32388E+03
 3.53703E-07   1.83307E+04   1.88167E+02   4.72381E+02   1.18116E-02   8.90147E+02   4.56607E-03   3.50009E+02   9.14267E-02   2.80007E+04   9.80050E+09   2.32463E+03
 3.53779E-07   1.83070E+04   1.87681E+02   4.72532E+02   1.18084E-02   8.90258E+02   4.56669E-03   3.49957E+02   9.14533E-02   2.79966E+04   9.79760E+09   2.32537E+03
 3.53855E-07   1.82833E+04   1.87196E+02   4.72682E+02   1.18052E-02   8.90369E+02   4.56731E-03   3.49905E+02   9.14799E-02   2.79924E+04   9.79469E+09   2.32611E+03
 3.53931E-07   1.82596E+04   1.86711E+02   4.72833E+02   1.18020E-02   8.90481E+02   4.56793E-03   3.49853E+02   9.15065E-02   2.79883E+04   9.79179E+09   2.32685E+03
 3.54007E-07   1.82359E+04   1.86226E+02   4.72984E+02   1.17987E-02   8.90592E+02   4.56855E-03   3.49802E+02   9.15331E-02   2.79841E+04   9.78889E+09   2.32760E+03
 3.54083E-07   1.82122E+04   1.85743E+02   4.73135E+02   1.17955E-02   8.90703E+02   4.56917E-03   3.49750E+02   9.15597E-02   2.79800E+04   9.78599E+09   2.32834E+03
 3.54159E-07   1.81885E+04   1.85260E+02   4.73285E+02   1.17923E-02   8.90815E+02   4.56979E-03   3.49698E+02   9.15863E-02   2.79758E+04   9.78308E+09   2.32908E+03
 3.54235E-07   1.81648E+04   1.84778E+02   4.73436E+02   1.17891E-02   8.90926E+02   4.57041E-03   3.49646E+02   9.16130E-02   2.79717E+04   9.78018E+09   2.32982E+03
 3.54311E-07   1.81411E+04   1.84296E+02   4.73587E+02   1.17859E-02   8.91037E+02   4.57103E-03   3.49594E+02   9.16396E-02   2.79675E+04   9.77727E+09   2.33056E+03
 3.54387E-07   1.81174E+04   1.83815E+02   4.73738E+02   1.17827E-02   8.91149E+02   4.57165E-03   3.49542E+02   9.16662E-02   2.79633E+04   9.77435E+09   2.33131E+03
 3.54463E-07   1.80937E+04   1.83335E+02   4.73888E+02   1.17795E-02   8.91260E+02   4.57227E-03   3.49489E+02   9.16928E-02   2.79592E+04   9.77143E+09   2.33205E+03
 3.54539E-07   1.80701E+04   1.82855E+02   4.74039E+02   1.17763E-02   8.91371E+02   4.57289E-03   3.49437E+02   9.17194E-02   2.79550E+04   9.76852E+09   2.33279E+03
 3.54615E-07   1.80464E+04   1.82376E+02   4.74190E+02   1.17732E-02   8.91483E+02   4.57351E-03   3.49385E+02   9.17460E-02   2.79508E+04   9.76560E+09   2.33353E+03
 3.54691E-07   1.80227E+04   1.81898E+02   4.74341E+02   1.17700E-02   8.91594E+02   4.57413E-03   3.49333E+02   9.17726E-02   2.79466E+04   9.76268E+09   2.33428E+03
 3.54767E-07   1.79990E+04   1.81420E+02   4.74491E+02   1.17668E-02   8.91705E+02   4.57475E-03   3.49281E+02   9.17993E-02   2.79425E+04   9.75976E+09   2.33502E+03
 3.54843E-07   1.79753E+04   1.80943E+02   4.74642E+02   1.17636E-02   8.91817E+02   4.57537E-03   3.49229E+02   9.18259E-02   2.79383E+04   9.75685E+09   2.33576E+03
 3.54919E-07   1.79517E+04   1.80467E+02   4.74793E+02   1.17604E-02   8.91925E+02   4.57599E-03   3.49176E+02   9.18525E-02   2.79341E+04   9.75393E+09   2.33650E+03
 3.54995E-07   1.79280E+04   1.79991E+02   4.74944E+02   1.17572E-02   8.92032E+02   4.57661E-03   3.49124E+02   9.18791E-02   2.79299E+04   9.75101E+09   2.33724E+03
 3.55071E-07   1.79043E+04   1.79517E+02   4.75095E+02   1.17540E-02   8.92139E+02   4.57723E-03   3.49072E+02   9.19057E-02   2.79257E+04   9.74809E+09   2.33799E+03
 3.55147E-07   1.78807E+04   1.79042E+02   4.75245E+02   1.17509E-02   8.92245E+02   4.57785E-03   3.49020E+02   9.19323E-02   2.79216E+04   9.74517E+09   2.33873E+03
 3.55223E-07   1.78570E+04   1.78569E+02   4.75396E+02   1.17477E-02   8.92352E+02   4.57847E-03   3.48967E+02   9.19589E-02   2.79174E+04   9.74225E+09   2.33947E+03
 3.55299E-07   1.78333E+04   1.78096E+02   4.75547E+02   1.17445E-02   8.92459E+02   4.57909E-03   3.48915E+02   9.19855E-02   2.79132E+04   9.73934E+09   2.34021E+03
