Time (s)   V_brick (kV)             E_brick (J)              E_ESR (J)                R_switch (½)             E_switch (J)             Radius_switch (m)        I_brick (kA)             Q_brick                  V_out (kV)               P_out (MW)               E_out (J)                
 1.40615E-07   8.47454E+01   1.00545E+03   1.18796E+01   2.01322E-01   8.20018E+01   1.39346E-03   6.05405E+01   4.28053E-03   3.93514E+01   2.38235E+03   1.18796E+02
 1.40742E-07   8.47179E+01   1.00480E+03   1.19097E+01   2.01018E-01   8.20951E+01   1.39451E-03   6.05775E+01   4.28815E-03   3.93754E+01   2.38526E+03   1.19097E+02
 1.40867E-07   8.46905E+01   1.00415E+03   1.19397E+01   2.00715E-01   8.21883E+01   1.39557E-03   6.06144E+01   4.29578E-03   3.93994E+01   2.38817E+03   1.19397E+02
 1.40994E-07   8.46630E+01   1.00349E+03   1.19698E+01   2.00412E-01   8.22816E+01   1.39662E-03   6.06512E+01   4.30341E-03   3.94233E+01   2.39107E+03   1.19698E+02
 1.41120E-07   8.46355E+01   1.00284E+03   1.20000E+01   2.00111E-01   8.23748E+01   1.39767E-03   6.06880E+01   4.31104E-03   3.94472E+01   2.39397E+03   1.20000E+02
 1.41246E-07   8.46080E+01   1.00219E+03   1.20302E+01   1.99810E-01   8.24681E+01   1.39872E-03   6.07248E+01   4.31866E-03   3.94711E+01   2.39688E+03   1.20302E+02
 1.41372E-07   8.45805E+01   1.00154E+03   1.20604E+01   1.99511E-01   8.25613E+01   1.39977E-03   6.07615E+01   4.32629E-03   3.94950E+01   2.39978E+03   1.20604E+02
 1.41498E-07   8.45530E+01   1.00089E+03   1.20907E+01   1.99212E-01   8.26546E+01   1.40082E-03   6.07982E+01   4.33397E-03   3.95188E+01   2.40267E+03   1.20907E+02
 1.41624E-07   8.45256E+01   1.00024E+03   1.21209E+01   1.98914E-01   8.27475E+01   1.40187E-03   6.08349E+01   4.34165E-03   3.95427E+01   2.40557E+03   1.21209E+02
 1.41749E-07   8.44981E+01   9.99589E+02   1.21512E+01   1.98617E-01   8.28397E+01   1.40292E-03   6.08715E+01   4.34934E-03   3.95665E+01   2.40847E+03   1.21513E+02
 1.41876E-07   8.44705E+01   9.98937E+02   1.21816E+01   1.98319E-01   8.29320E+01   1.40397E-03   6.09079E+01   4.35702E-03   3.95901E+01   2.41135E+03   1.21816E+02
 1.42001E-07   8.44429E+01   9.98285E+02   1.22120E+01   1.98021E-01   8.30243E+01   1.40502E-03   6.09444E+01   4.36471E-03   3.96139E+01   2.41425E+03   1.22120E+02
 1.42128E-07   8.44154E+01   9.97634E+02   1.22424E+01   1.97724E-01   8.31166E+01   1.40608E-03   6.09809E+01   4.37240E-03   3.96376E+01   2.41714E+03   1.22425E+02
 1.42253E-07   8.43878E+01   9.96982E+02   1.22729E+01   1.97428E-01   8.32089E+01   1.40713E-03   6.10173E+01   4.38008E-03   3.96612E+01   2.42002E+03   1.22730E+02
 1.42380E-07   8.43603E+01   9.96331E+02   1.23035E+01   1.97132E-01   8.33012E+01   1.40819E-03   6.10536E+01   4.38777E-03   3.96848E+01   2.42290E+03   1.23034E+02
 1.42505E-07   8.43327E+01   9.95680E+02   1.23340E+01   1.96838E-01   8.33934E+01   1.40924E-03   6.10899E+01   4.39546E-03   3.97084E+01   2.42578E+03   1.23340E+02
 1.42632E-07   8.43051E+01   9.95030E+02   1.23646E+01   1.96544E-01   8.34857E+01   1.41029E-03   6.11261E+01   4.40314E-03   3.97320E+01   2.42866E+03   1.23646E+02
 1.42758E-07   8.42776E+01   9.94379E+02   1.23952E+01   1.96252E-01   8.35780E+01   1.41134E-03   6.11622E+01   4.41083E-03   3.97554E+01   2.43153E+03   1.23952E+02
 1.42884E-07   8.42500E+01   9.93729E+02   1.24259E+01   1.95960E-01   8.36703E+01   1.41239E-03   6.11984E+01   4.41851E-03   3.97789E+01   2.43441E+03   1.24259E+02
 1.43010E-07   8.42224E+01   9.93078E+02   1.24565E+01   1.95669E-01   8.37626E+01   1.41344E-03   6.12344E+01   4.42620E-03   3.98024E+01   2.43728E+03   1.24565E+02
 1.43136E-07   8.41949E+01   9.92428E+02   1.24873E+01   1.95379E-01   8.38549E+01   1.41449E-03   6.12704E+01   4.43395E-03   3.98258E+01   2.44014E+03   1.24873E+02
 1.43262E-07   8.41673E+01   9.91778E+02   1.25180E+01   1.95090E-01   8.39472E+01   1.41554E-03   6.13064E+01   4.44169E-03   3.98492E+01   2.44301E+03   1.25181E+02
 1.43387E-07   8.41396E+01   9.91127E+02   1.25488E+01   1.94801E-01   8.40394E+01   1.41659E-03   6.13424E+01   4.44944E-03   3.98726E+01   2.44588E+03   1.25488E+02
 1.43514E-07   8.41120E+01   9.90476E+02   1.25797E+01   1.94514E-01   8.41317E+01   1.41764E-03   6.13782E+01   4.45718E-03   3.98958E+01   2.44873E+03   1.25797E+02
 1.43639E-07   8.40844E+01   9.89825E+02   1.26106E+01   1.94227E-01   8.42240E+01   1.41868E-03   6.14139E+01   4.46492E-03   3.99190E+01   2.45158E+03   1.26106E+02
 1.43766E-07   8.40567E+01   9.89174E+02   1.26414E+01   1.93941E-01   8.43163E+01   1.41973E-03   6.14496E+01   4.47267E-03   3.99422E+01   2.45443E+03   1.26415E+02
 1.43891E-07   8.40290E+01   9.88522E+02   1.26724E+01   1.93656E-01   8.44086E+01   1.42077E-03   6.14852E+01   4.48041E-03   3.99654E+01   2.45728E+03   1.26724E+02
 1.44018E-07   8.40012E+01   9.87868E+02   1.27034E+01   1.93372E-01   8.45009E+01   1.42182E-03   6.15209E+01   4.48816E-03   3.99886E+01   2.46014E+03   1.27034E+02
 1.44143E-07   8.39734E+01   9.87215E+02   1.27344E+01   1.93089E-01   8.45932E+01   1.42286E-03   6.15565E+01   4.49590E-03   4.00117E+01   2.46298E+03   1.27344E+02
 1.44270E-07   8.39457E+01   9.86562E+02   1.27654E+01   1.92806E-01   8.46854E+01   1.42390E-03   6.15920E+01   4.50365E-03   4.00348E+01   2.46582E+03   1.27655E+02
 1.44396E-07   8.39179E+01   9.85909E+02   1.27965E+01   1.92524E-01   8.47777E+01   1.42494E-03   6.16273E+01   4.51139E-03   4.00578E+01   2.46865E+03   1.27965E+02
 1.44522E-07   8.38901E+01   9.85256E+02   1.28277E+01   1.92243E-01   8.48700E+01   1.42598E-03   6.16627E+01   4.51914E-03   4.00808E+01   2.47149E+03   1.28277E+02
 1.44648E-07   8.38623E+01   9.84604E+02   1.28588E+01   1.91963E-01   8.49623E+01   1.42702E-03   6.16981E+01   4.52688E-03   4.01037E+01   2.47432E+03   1.28588E+02
 1.44774E-07   8.38345E+01   9.83951E+02   1.28900E+01   1.91684E-01   8.50546E+01   1.42806E-03   6.17334E+01   4.53468E-03   4.01267E+01   2.47716E+03   1.28900E+02
 1.44900E-07   8.38067E+01   9.83299E+02   1.29213E+01   1.91405E-01   8.51469E+01   1.42910E-03   6.17688E+01   4.54249E-03   4.01497E+01   2.48000E+03   1.29211E+02
 1.45025E-07   8.37789E+01   9.82647E+02   1.29525E+01   1.91124E-01   8.52392E+01   1.43015E-03   6.18040E+01   4.55029E-03   4.01726E+01   2.48283E+03   1.29525E+02
 1.45152E-07   8.37511E+01   9.81994E+02   1.29838E+01   1.90845E-01   8.53314E+01   1.43120E-03   6.18391E+01   4.55809E-03   4.01954E+01   2.48564E+03   1.29838E+02
 1.45277E-07   8.37232E+01   9.81339E+02   1.30152E+01   1.90566E-01   8.54237E+01   1.43224E-03   6.18740E+01   4.56590E-03   4.02181E+01   2.48846E+03   1.30152E+02
 1.45404E-07   8.36952E+01   9.80683E+02   1.30465E+01   1.90289E-01   8.55160E+01   1.43329E-03   6.19090E+01   4.57370E-03   4.02409E+01   2.49127E+03   1.30465E+02
 1.45529E-07   8.36672E+01   9.80028E+02   1.30779E+01   1.90012E-01   8.56083E+01   1.43433E-03   6.19440E+01   4.58151E-03   4.02636E+01   2.49409E+03   1.30778E+02
 1.45656E-07   8.36392E+01   9.79372E+02   1.31094E+01   1.89735E-01   8.57006E+01   1.43538E-03   6.19789E+01   4.58931E-03   4.02863E+01   2.49690E+03   1.31093E+02
 1.45781E-07   8.36112E+01   9.78717E+02   1.31409E+01   1.89460E-01   8.57929E+01   1.43642E-03   6.20139E+01   4.59711E-03   4.03090E+01   2.49972E+03   1.31409E+02
 1.45908E-07   8.35832E+01   9.78062E+02   1.31723E+01   1.89186E-01   8.58842E+01   1.43746E-03   6.20487E+01   4.60492E-03   4.03317E+01   2.50253E+03   1.31724E+02
 1.46033E-07   8.35553E+01   9.77407E+02   1.32039E+01   1.88912E-01   8.59755E+01   1.43850E-03   6.20834E+01   4.61272E-03   4.03542E+01   2.50532E+03   1.32039E+02
 1.46160E-07   8.35273E+01   9.76753E+02   1.32355E+01   1.88639E-01   8.60668E+01   1.43954E-03   6.21179E+01   4.62052E-03   4.03766E+01   2.50811E+03   1.32354E+02
 1.46286E-07   8.34993E+01   9.76098E+02   1.32671E+01   1.88367E-01   8.61582E+01   1.44058E-03   6.21525E+01   4.62833E-03   4.03991E+01   2.51090E+03   1.32670E+02
 1.46412E-07   8.34713E+01   9.75444E+02   1.32988E+01   1.88095E-01   8.62495E+01   1.44162E-03   6.21870E+01   4.63617E-03   4.04215E+01   2.51369E+03   1.32988E+02
 1.46538E-07   8.34432E+01   9.74788E+02   1.33305E+01   1.87825E-01   8.63408E+01   1.44266E-03   6.22214E+01   4.64403E-03   4.04439E+01   2.51647E+03   1.33305E+02
 1.46663E-07   8.34151E+01   9.74131E+02   1.33622E+01   1.87555E-01   8.64321E+01   1.44370E-03   6.22557E+01   4.65189E-03   4.04662E+01   2.51925E+03   1.33622E+02
 1.46790E-07   8.33870E+01   9.73475E+02   1.33939E+01   1.87286E-01   8.65235E+01   1.44473E-03   6.22901E+01   4.65975E-03   4.04885E+01   2.52203E+03   1.33939E+02
 1.46915E-07   8.33589E+01   9.72819E+02   1.34257E+01   1.87017E-01   8.66148E+01   1.44577E-03   6.23243E+01   4.66762E-03   4.05108E+01   2.52481E+03   1.34256E+02
 1.47042E-07   8.33308E+01   9.72162E+02   1.34576E+01   1.86750E-01   8.67061E+01   1.44680E-03   6.23585E+01   4.67548E-03   4.05330E+01   2.52758E+03   1.34575E+02
 1.47167E-07   8.33026E+01   9.71506E+02   1.34894E+01   1.86483E-01   8.67974E+01   1.44784E-03   6.23927E+01   4.68334E-03   4.05552E+01   2.53035E+03   1.34894E+02
 1.47294E-07   8.32745E+01   9.70850E+02   1.35213E+01   1.86217E-01   8.68888E+01   1.44887E-03   6.24269E+01   4.69120E-03   4.05775E+01   2.53313E+03   1.35214E+02
 1.47419E-07   8.32464E+01   9.70195E+02   1.35533E+01   1.85952E-01   8.69801E+01   1.44991E-03   6.24611E+01   4.69906E-03   4.05997E+01   2.53590E+03   1.35533E+02
 1.47546E-07   8.32183E+01   9.69540E+02   1.35853E+01   1.85687E-01   8.70714E+01   1.45094E-03   6.24953E+01   4.70693E-03   4.06219E+01   2.53868E+03   1.35852E+02
 1.47671E-07   8.31902E+01   9.68885E+02   1.36172E+01   1.85423E-01   8.71627E+01   1.45197E-03   6.25294E+01   4.71479E-03   4.06441E+01   2.54145E+03   1.36172E+02
 1.47798E-07   8.31620E+01   9.68228E+02   1.36493E+01   1.85160E-01   8.72541E+01   1.45300E-03   6.25635E+01   4.72265E-03   4.06662E+01   2.54422E+03   1.36493E+02
 1.47924E-07   8.31339E+01   9.67573E+02   1.36814E+01   1.84898E-01   8.73454E+01   1.45403E-03   6.25974E+01   4.73051E-03   4.06883E+01   2.54698E+03   1.36814E+02
 1.48050E-07   8.31056E+01   9.66917E+02   1.37135E+01   1.84636E-01   8.74367E+01   1.45506E-03   6.26313E+01   4.73838E-03   4.07104E+01   2.54974E+03   1.37135E+02
 1.48176E-07   8.30774E+01   9.66260E+02   1.37456E+01   1.84373E-01   8.75280E+01   1.45610E-03   6.26652E+01   4.74630E-03   4.07324E+01   2.55250E+03   1.37456E+02
 1.48301E-07   8.30492E+01   9.65604E+02   1.37778E+01   1.84111E-01   8.76194E+01   1.45714E-03   6.26988E+01   4.75422E-03   4.07542E+01   2.55524E+03   1.37777E+02
 1.48428E-07   8.30210E+01   9.64948E+02   1.38100E+01   1.83849E-01   8.77107E+01   1.45817E-03   6.27323E+01   4.76214E-03   4.07760E+01   2.55797E+03   1.38100E+02
 1.48553E-07   8.29928E+01   9.64292E+02   1.38422E+01   1.83588E-01   8.78020E+01   1.45921E-03   6.27657E+01   4.77006E-03   4.07977E+01   2.56070E+03   1.38423E+02
 1.48680E-07   8.29645E+01   9.63636E+02   1.38745E+01   1.83328E-01   8.78933E+01   1.46024E-03   6.27992E+01   4.77798E-03   4.08194E+01   2.56343E+03   1.38746E+02
 1.48805E-07   8.29363E+01   9.62980E+02   1.39069E+01   1.83068E-01   8.79846E+01   1.46128E-03   6.28326E+01   4.78590E-03   4.08412E+01   2.56616E+03   1.39069E+02
 1.48932E-07   8.29081E+01   9.62325E+02   1.39392E+01   1.82809E-01   8.80760E+01   1.46231E-03   6.28661E+01   4.79382E-03   4.08629E+01   2.56889E+03   1.39392E+02
 1.49057E-07   8.28798E+01   9.61669E+02   1.39716E+01   1.82551E-01   8.81673E+01   1.46335E-03   6.28995E+01   4.80174E-03   4.08847E+01   2.57163E+03   1.39715E+02
 1.49184E-07   8.28516E+01   9.61014E+02   1.40040E+01   1.82294E-01   8.82586E+01   1.46438E-03   6.29329E+01   4.80966E-03   4.09064E+01   2.57436E+03   1.40040E+02
 1.49309E-07   8.28234E+01   9.60360E+02   1.40365E+01   1.82038E-01   8.83499E+01   1.46541E-03   6.29664E+01   4.81758E-03   4.09282E+01   2.57710E+03   1.40365E+02
 1.49436E-07   8.27951E+01   9.59703E+02   1.40689E+01   1.81782E-01   8.84413E+01   1.46644E-03   6.29999E+01   4.82551E-03   4.09499E+01   2.57984E+03   1.40690E+02
 1.49562E-07   8.27668E+01   9.59048E+02   1.41015E+01   1.81527E-01   8.85326E+01   1.46747E-03   6.30333E+01   4.83343E-03   4.09716E+01   2.58258E+03   1.41015E+02
 1.49688E-07   8.27385E+01   9.58392E+02   1.41341E+01   1.81272E-01   8.86239E+01   1.46850E-03   6.30666E+01   4.84135E-03   4.09933E+01   2.58531E+03   1.41340E+02
 1.49814E-07   8.27102E+01   9.57736E+02   1.41666E+01   1.81018E-01   8.87143E+01   1.46953E-03   6.30999E+01   4.84927E-03   4.10149E+01   2.58804E+03   1.41666E+02
 1.49939E-07   8.26819E+01   9.57081E+02   1.41992E+01   1.80765E-01   8.88047E+01   1.47056E-03   6.31331E+01   4.85725E-03   4.10365E+01   2.59076E+03   1.41993E+02
 1.50066E-07   8.26536E+01   9.56426E+02   1.42319E+01   1.80513E-01   8.88951E+01   1.47158E-03   6.31662E+01   4.86523E-03   4.10580E+01   2.59348E+03   1.42319E+02
 1.50191E-07   8.26253E+01   9.55771E+02   1.42646E+01   1.80262E-01   8.89854E+01   1.47261E-03   6.31995E+01   4.87321E-03   4.10797E+01   2.59621E+03   1.42646E+02
 1.50318E-07   8.25970E+01   9.55116E+02   1.42973E+01   1.80011E-01   8.90758E+01   1.47364E-03   6.32327E+01   4.88119E-03   4.11013E+01   2.59895E+03   1.42973E+02
 1.50443E-07   8.25687E+01   9.54462E+02   1.43301E+01   1.79760E-01   8.91661E+01   1.47466E-03   6.32658E+01   4.88917E-03   4.11228E+01   2.60166E+03   1.43300E+02
 1.50570E-07   8.25404E+01   9.53808E+02   1.43629E+01   1.79511E-01   8.92565E+01   1.47569E-03   6.32989E+01   4.89715E-03   4.11443E+01   2.60438E+03   1.43629E+02
 1.50695E-07   8.25121E+01   9.53154E+02   1.43957E+01   1.79262E-01   8.93469E+01   1.47671E-03   6.33319E+01   4.90513E-03   4.11657E+01   2.60711E+03   1.43957E+02
 1.50822E-07   8.24838E+01   9.52500E+02   1.44286E+01   1.79014E-01   8.94372E+01   1.47773E-03   6.33650E+01   4.91311E-03   4.11872E+01   2.60983E+03   1.44286E+02
 1.50947E-07   8.24554E+01   9.51845E+02   1.44615E+01   1.78767E-01   8.95276E+01   1.47876E-03   6.33978E+01   4.92109E-03   4.12086E+01   2.61253E+03   1.44615E+02
 1.51074E-07   8.24270E+01   9.51190E+02   1.44944E+01   1.78520E-01   8.96180E+01   1.47978E-03   6.34304E+01   4.92907E-03   4.12298E+01   2.61522E+03   1.44944E+02
 1.51200E-07   8.23987E+01   9.50536E+02   1.45274E+01   1.78274E-01   8.97083E+01   1.48080E-03   6.34629E+01   4.93705E-03   4.12509E+01   2.61790E+03   1.45273E+02
 1.51326E-07   8.23702E+01   9.49879E+02   1.45604E+01   1.78028E-01   8.97987E+01   1.48182E-03   6.34953E+01   4.94503E-03   4.12719E+01   2.62057E+03   1.45604E+02
 1.51452E-07   8.23413E+01   9.49212E+02   1.45935E+01   1.77782E-01   8.98890E+01   1.48285E-03   6.35276E+01   4.95301E-03   4.12930E+01   2.62324E+03   1.45935E+02
 1.51577E-07   8.23124E+01   9.48546E+02   1.46265E+01   1.77536E-01   8.99794E+01   1.48387E-03   6.35600E+01   4.96099E-03   4.13140E+01   2.62591E+03   1.46265E+02
 1.51704E-07   8.22835E+01   9.47880E+02   1.46596E+01   1.77290E-01   9.00698E+01   1.48490E-03   6.35923E+01   4.96902E-03   4.13350E+01   2.62858E+03   1.46596E+02
 1.51829E-07   8.22546E+01   9.47214E+02   1.46928E+01   1.77045E-01   9.01601E+01   1.48593E-03   6.36245E+01   4.97706E-03   4.13559E+01   2.63125E+03   1.46927E+02
 1.51956E-07   8.22257E+01   9.46548E+02   1.47259E+01   1.76801E-01   9.02505E+01   1.48695E-03   6.36568E+01   4.98510E-03   4.13769E+01   2.63392E+03   1.47259E+02
 1.52081E-07   8.21968E+01   9.45883E+02   1.47591E+01   1.76557E-01   9.03409E+01   1.48798E-03   6.36891E+01   4.99314E-03   4.13979E+01   2.63659E+03   1.47591E+02
 1.52208E-07   8.21678E+01   9.45218E+02   1.47924E+01   1.76314E-01   9.04312E+01   1.48900E-03   6.37213E+01   5.00117E-03   4.14188E+01   2.63926E+03   1.47924E+02
 1.52333E-07   8.21389E+01   9.44553E+02   1.48257E+01   1.76072E-01   9.05216E+01   1.49003E-03   6.37536E+01   5.00921E-03   4.14398E+01   2.64194E+03   1.48256E+02
 1.52460E-07   8.21101E+01   9.43888E+02   1.48589E+01   1.75830E-01   9.06119E+01   1.49105E-03   6.37858E+01   5.01725E-03   4.14608E+01   2.64461E+03   1.48589E+02
 1.52585E-07   8.20811E+01   9.43224E+02   1.48923E+01   1.75589E-01   9.07023E+01   1.49207E-03   6.38181E+01   5.02529E-03   4.14817E+01   2.64728E+03   1.48922E+02
 1.52712E-07   8.20522E+01   9.42560E+02   1.49257E+01   1.75349E-01   9.07927E+01   1.49310E-03   6.38503E+01   5.03333E-03   4.15027E+01   2.64996E+03   1.49256E+02
 1.52838E-07   8.20233E+01   9.41896E+02   1.49591E+01   1.75110E-01   9.08830E+01   1.49412E-03   6.38823E+01   5.04137E-03   4.15235E+01   2.65261E+03   1.49591E+02
 1.52964E-07   8.19944E+01   9.41232E+02   1.49925E+01   1.74871E-01   9.09734E+01   1.49514E-03   6.39139E+01   5.04940E-03   4.15440E+01   2.65524E+03   1.49925E+02
 1.53090E-07   8.19655E+01   9.40568E+02   1.50260E+01   1.74632E-01   9.10638E+01   1.49616E-03   6.39459E+01   5.05744E-03   4.15649E+01   2.65790E+03   1.50260E+02
 1.53215E-07   8.19366E+01   9.39905E+02   1.50595E+01   1.74395E-01   9.11541E+01   1.49718E-03   6.39782E+01   5.06548E-03   4.15858E+01   2.66058E+03   1.50594E+02
 1.53342E-07   8.19077E+01   9.39242E+02   1.50930E+01   1.74158E-01   9.12445E+01   1.49820E-03   6.40098E+01   5.07352E-03   4.16064E+01   2.66322E+03   1.50929E+02
 1.53467E-07   8.18788E+01   9.38580E+02   1.51266E+01   1.73921E-01   9.13347E+01   1.49921E-03   6.40415E+01   5.08158E-03   4.16270E+01   2.66586E+03   1.51266E+02
 1.53594E-07   8.18499E+01   9.37917E+02   1.51602E+01   1.73686E-01   9.14241E+01   1.50023E-03   6.40731E+01   5.08968E-03   4.16475E+01   2.66848E+03   1.51602E+02
 1.53719E-07   8.18210E+01   9.37255E+02   1.51939E+01   1.73451E-01   9.15135E+01   1.50125E-03   6.41047E+01   5.09777E-03   4.16680E+01   2.67112E+03   1.51939E+02
 1.53846E-07   8.17921E+01   9.36593E+02   1.52275E+01   1.73216E-01   9.16029E+01   1.50226E-03   6.41363E+01   5.10587E-03   4.16886E+01   2.67375E+03   1.52275E+02
 1.53971E-07   8.17632E+01   9.35931E+02   1.52612E+01   1.72982E-01   9.16923E+01   1.50328E-03   6.41677E+01   5.11397E-03   4.17090E+01   2.67637E+03   1.52612E+02
 1.54098E-07   8.17343E+01   9.35269E+02   1.52950E+01   1.72749E-01   9.17817E+01   1.50429E-03   6.41990E+01   5.12207E-03   4.17294E+01   2.67898E+03   1.52949E+02
 1.54223E-07   8.17054E+01   9.34608E+02   1.53287E+01   1.72517E-01   9.18711E+01   1.50530E-03   6.42305E+01   5.13016E-03   4.17498E+01   2.68161E+03   1.53287E+02
 1.54350E-07   8.16765E+01   9.33947E+02   1.53625E+01   1.72285E-01   9.19605E+01   1.50632E-03   6.42619E+01   5.13826E-03   4.17703E+01   2.68424E+03   1.53626E+02
 1.54476E-07   8.16476E+01   9.33286E+02   1.53964E+01   1.72053E-01   9.20499E+01   1.50733E-03   6.42934E+01   5.14636E-03   4.17907E+01   2.68686E+03   1.53964E+02
 1.54602E-07   8.16187E+01   9.32625E+02   1.54303E+01   1.71823E-01   9.21393E+01   1.50834E-03   6.43248E+01   5.15445E-03   4.18111E+01   2.68949E+03   1.54302E+02
 1.54728E-07   8.15898E+01   9.31965E+02   1.54642E+01   1.71593E-01   9.22287E+01   1.50935E-03   6.43561E+01   5.16255E-03   4.18315E+01   2.69211E+03   1.54641E+02
 1.54853E-07   8.15609E+01   9.31304E+02   1.54981E+01   1.71363E-01   9.23181E+01   1.51036E-03   6.43871E+01   5.17065E-03   4.18516E+01   2.69470E+03   1.54980E+02
 1.54980E-07   8.15320E+01   9.30644E+02   1.55321E+01   1.71132E-01   9.24075E+01   1.51138E-03   6.44180E+01   5.17874E-03   4.18717E+01   2.69729E+03   1.55320E+02
 1.55105E-07   8.15031E+01   9.29985E+02   1.55661E+01   1.70901E-01   9.24969E+01   1.51240E-03   6.44488E+01   5.18684E-03   4.18917E+01   2.69987E+03   1.55661E+02
 1.55232E-07   8.14742E+01   9.29325E+02   1.56001E+01   1.70672E-01   9.25863E+01   1.51342E-03   6.44797E+01   5.19494E-03   4.19118E+01   2.70246E+03   1.56001E+02
 1.55357E-07   8.14453E+01   9.28666E+02   1.56342E+01   1.70443E-01   9.26757E+01   1.51444E-03   6.45106E+01   5.20307E-03   4.19319E+01   2.70505E+03   1.56341E+02
 1.55484E-07   8.14164E+01   9.28007E+02   1.56683E+01   1.70214E-01   9.27651E+01   1.51545E-03   6.45415E+01   5.21122E-03   4.19520E+01   2.70764E+03   1.56682E+02
 1.55609E-07   8.13874E+01   9.27348E+02   1.57024E+01   1.69986E-01   9.28545E+01   1.51647E-03   6.45722E+01   5.21938E-03   4.19719E+01   2.71022E+03   1.57023E+02
 1.55736E-07   8.13585E+01   9.26689E+02   1.57365E+01   1.69759E-01   9.29439E+01   1.51748E-03   6.46028E+01   5.22753E-03   4.19918E+01   2.71279E+03   1.57366E+02
 1.55861E-07   8.13296E+01   9.26031E+02   1.57708E+01   1.69532E-01   9.30333E+01   1.51850E-03   6.46335E+01   5.23569E-03   4.20118E+01   2.71537E+03   1.57708E+02
 1.55988E-07   8.13007E+01   9.25373E+02   1.58050E+01   1.69306E-01   9.31227E+01   1.51951E-03   6.46641E+01   5.24384E-03   4.20317E+01   2.71794E+03   1.58050E+02
 1.56114E-07   8.12718E+01   9.24715E+02   1.58393E+01   1.69081E-01   9.32121E+01   1.52052E-03   6.46948E+01   5.25200E-03   4.20516E+01   2.72052E+03   1.58392E+02
 1.56240E-07   8.12429E+01   9.24058E+02   1.58735E+01   1.68856E-01   9.33015E+01   1.52153E-03   6.47254E+01   5.26016E-03   4.20715E+01   2.72310E+03   1.58734E+02
 1.56366E-07   8.12140E+01   9.23400E+02   1.59079E+01   1.68632E-01   9.33909E+01   1.52254E-03   6.47561E+01   5.26831E-03   4.20914E+01   2.72568E+03   1.59078E+02
 1.56491E-07   8.11851E+01   9.22743E+02   1.59422E+01   1.68408E-01   9.34803E+01   1.52355E-03   6.47867E+01   5.27647E-03   4.21114E+01   2.72826E+03   1.59422E+02
 1.56618E-07   8.11562E+01   9.22086E+02   1.59766E+01   1.68185E-01   9.35697E+01   1.52456E-03   6.48173E+01   5.28462E-03   4.21313E+01   2.73084E+03   1.59766E+02
 1.56743E-07   8.11273E+01   9.21429E+02   1.60110E+01   1.67963E-01   9.36591E+01   1.52557E-03   6.48480E+01   5.29278E-03   4.21512E+01   2.73342E+03   1.60111E+02
 1.56870E-07   8.10984E+01   9.20773E+02   1.60454E+01   1.67741E-01   9.37485E+01   1.52658E-03   6.48784E+01   5.30093E-03   4.21709E+01   2.73598E+03   1.60455E+02
 1.56995E-07   8.10695E+01   9.20117E+02   1.60799E+01   1.67520E-01   9.38379E+01   1.52759E-03   6.49085E+01   5.30909E-03   4.21905E+01   2.73852E+03   1.60799E+02
 1.57122E-07   8.10406E+01   9.19461E+02   1.61145E+01   1.67299E-01   9.39266E+01   1.52860E-03   6.49385E+01   5.31724E-03   4.22100E+01   2.74106E+03   1.61145E+02
 1.57247E-07   8.10117E+01   9.18805E+02   1.61491E+01   1.67079E-01   9.40150E+01   1.52960E-03   6.49685E+01   5.32542E-03   4.22295E+01   2.74359E+03   1.61491E+02
 1.57374E-07   8.09828E+01   9.18150E+02   1.61837E+01   1.66859E-01   9.41034E+01   1.53061E-03   6.49984E+01   5.33363E-03   4.22490E+01   2.74612E+03   1.61837E+02
 1.57499E-07   8.09539E+01   9.17494E+02   1.62183E+01   1.66640E-01   9.41919E+01   1.53162E-03   6.50284E+01   5.34185E-03   4.22684E+01   2.74865E+03   1.62183E+02
 1.57626E-07   8.09250E+01   9.16839E+02   1.62529E+01   1.66422E-01   9.42803E+01   1.53262E-03   6.50582E+01   5.35006E-03   4.22878E+01   2.75117E+03   1.62529E+02
 1.57752E-07   8.08961E+01   9.16184E+02   1.62875E+01   1.66204E-01   9.43688E+01   1.53362E-03   6.50880E+01   5.35827E-03   4.23072E+01   2.75369E+03   1.62875E+02
 1.57878E-07   8.08672E+01   9.15530E+02   1.63221E+01   1.65987E-01   9.44572E+01   1.53463E-03   6.51179E+01   5.36649E-03   4.23266E+01   2.75622E+03   1.63223E+02
 1.58004E-07   8.08383E+01   9.14876E+02   1.63570E+01   1.65770E-01   9.45456E+01   1.53563E-03   6.51477E+01   5.37470E-03   4.23460E+01   2.75875E+03   1.63571E+02
 1.58129E-07   8.08094E+01   9.14221E+02   1.63918E+01   1.65554E-01   9.46341E+01   1.53663E-03   6.51776E+01   5.38292E-03   4.23654E+01   2.76127E+03   1.63919E+02
 1.58256E-07   8.07805E+01   9.13567E+02   1.64267E+01   1.65338E-01   9.47225E+01   1.53763E-03   6.52074E+01   5.39113E-03   4.23848E+01   2.76380E+03   1.64267E+02
 1.58381E-07   8.07515E+01   9.12914E+02   1.64615E+01   1.65123E-01   9.48110E+01   1.53863E-03   6.52372E+01   5.39935E-03   4.24042E+01   2.76633E+03   1.64615E+02
 1.58508E-07   8.07226E+01   9.12260E+02   1.64964E+01   1.64909E-01   9.48994E+01   1.53964E-03   6.52670E+01   5.40756E-03   4.24236E+01   2.76886E+03   1.64963E+02
