Time (s)   V_cell (kV)              I_cell (kA)              
 2.78225E-08   2.51346E-01   1.25673E-02
 2.78475E-08   2.48936E-01   1.24468E-02
 2.78725E-08   2.46549E-01   1.23275E-02
 2.78975E-08   2.44186E-01   1.22093E-02
 2.79225E-08   2.41845E-01   1.20922E-02
 2.79475E-08   2.39526E-01   1.19763E-02
 2.79725E-08   2.37230E-01   1.18615E-02
 2.79975E-08   2.34955E-01   1.17478E-02
 2.80225E-08   2.32703E-01   1.16351E-02
 2.80475E-08   2.30472E-01   1.15236E-02
 2.80725E-08   2.28262E-01   1.14131E-02
 2.80975E-08   2.26074E-01   1.13037E-02
 2.81225E-08   2.23906E-01   1.11953E-02
 2.81475E-08   2.21760E-01   1.10880E-02
 2.81725E-08   2.19634E-01   1.09817E-02
 2.81975E-08   2.17528E-01   1.08764E-02
 2.82225E-08   2.15442E-01   1.07721E-02
 2.82475E-08   2.13377E-01   1.06688E-02
 2.82725E-08   2.11331E-01   1.05666E-02
 2.82975E-08   2.09305E-01   1.04653E-02
 2.83225E-08   2.07299E-01   1.03649E-02
 2.83475E-08   2.05311E-01   1.02656E-02
 2.83725E-08   2.03343E-01   1.01671E-02
 2.83975E-08   2.01393E-01   1.00697E-02
 2.84225E-08   1.99462E-01   9.97312E-03
 2.84475E-08   1.97550E-01   9.87751E-03
 2.84725E-08   1.95656E-01   9.78281E-03
 2.84975E-08   1.93780E-01   9.68902E-03
 2.85225E-08   1.91923E-01   9.59613E-03
 2.85475E-08   1.90083E-01   9.50413E-03
 2.85725E-08   1.88260E-01   9.41301E-03
 2.85975E-08   1.86455E-01   9.32277E-03
 2.86225E-08   1.84668E-01   9.23339E-03
 2.86475E-08   1.82897E-01   9.14486E-03
 2.86725E-08   1.81144E-01   9.05719E-03
 2.86975E-08   1.79407E-01   8.97036E-03
 2.87225E-08   1.77687E-01   8.88436E-03
 2.87475E-08   1.75984E-01   8.79918E-03
 2.87725E-08   1.74296E-01   8.71482E-03
 2.87975E-08   1.72625E-01   8.63127E-03
 2.88225E-08   1.70970E-01   8.54852E-03
 2.88475E-08   1.69331E-01   8.46657E-03
 2.88725E-08   1.67708E-01   8.38539E-03
 2.88975E-08   1.66100E-01   8.30500E-03
 2.89225E-08   1.64508E-01   8.22538E-03
 2.89475E-08   1.62930E-01   8.14652E-03
 2.89725E-08   1.61368E-01   8.06842E-03
 2.89975E-08   1.59821E-01   7.99107E-03
 2.90225E-08   1.58289E-01   7.91445E-03
 2.90475E-08   1.56771E-01   7.83858E-03
 2.90725E-08   1.55268E-01   7.76342E-03
 2.90975E-08   1.53780E-01   7.68900E-03
 2.91225E-08   1.52306E-01   7.61528E-03
 2.91475E-08   1.50845E-01   7.54227E-03
 2.91725E-08   1.49399E-01   7.46996E-03
 2.91975E-08   1.47967E-01   7.39835E-03
 2.92225E-08   1.46548E-01   7.32742E-03
 2.92475E-08   1.45143E-01   7.25717E-03
 2.92725E-08   1.43752E-01   7.18759E-03
 2.92975E-08   1.42374E-01   7.11868E-03
 2.93225E-08   1.41009E-01   7.05043E-03
 2.93475E-08   1.39657E-01   6.98284E-03
 2.93725E-08   1.38318E-01   6.91589E-03
 2.93975E-08   1.36992E-01   6.84959E-03
 2.94225E-08   1.35678E-01   6.78392E-03
 2.94475E-08   1.34378E-01   6.71888E-03
 2.94725E-08   1.33089E-01   6.65447E-03
 2.94975E-08   1.31813E-01   6.59067E-03
 2.95225E-08   1.30550E-01   6.52748E-03
 2.95475E-08   1.29298E-01   6.46490E-03
 2.95725E-08   1.28058E-01   6.40292E-03
 2.95975E-08   1.26831E-01   6.34154E-03
 2.96225E-08   1.25615E-01   6.28074E-03
 2.96475E-08   1.24410E-01   6.22052E-03
 2.96725E-08   1.23218E-01   6.16089E-03
 2.96975E-08   1.22036E-01   6.10182E-03
 2.97225E-08   1.20866E-01   6.04332E-03
 2.97475E-08   1.19708E-01   5.98538E-03
 2.97725E-08   1.18560E-01   5.92800E-03
 2.97975E-08   1.17423E-01   5.87117E-03
 2.98225E-08   1.16298E-01   5.81488E-03
 2.98475E-08   1.15183E-01   5.75913E-03
 2.98725E-08   1.14078E-01   5.70392E-03
 2.98975E-08   1.12985E-01   5.64923E-03
 2.99225E-08   1.11901E-01   5.59507E-03
 2.99475E-08   1.10829E-01   5.54143E-03
 2.99725E-08   1.09766E-01   5.48831E-03
 2.99975E-08   1.08714E-01   5.43569E-03
 3.00225E-08   1.07672E-01   5.38358E-03
 3.00475E-08   1.06639E-01   5.33196E-03
 3.00725E-08   1.05617E-01   5.28084E-03
 3.00975E-08   1.04604E-01   5.23021E-03
 3.01225E-08   1.03601E-01   5.18007E-03
 3.01475E-08   1.02608E-01   5.13041E-03
 3.01725E-08   1.01624E-01   5.08122E-03
 3.01975E-08   1.00650E-01   5.03251E-03
 3.02225E-08   9.96852E-02   4.98426E-03
 3.02475E-08   9.87295E-02   4.93647E-03
 3.02725E-08   9.77829E-02   4.88915E-03
 3.02975E-08   9.68455E-02   4.84227E-03
 3.03225E-08   9.59170E-02   4.79585E-03
 3.03475E-08   9.49974E-02   4.74987E-03
 3.03725E-08   9.40866E-02   4.70433E-03
 3.03975E-08   9.31846E-02   4.65923E-03
 3.04225E-08   9.22912E-02   4.61456E-03
 3.04475E-08   9.14064E-02   4.57032E-03
 3.04725E-08   9.05301E-02   4.52650E-03
 3.04975E-08   8.96621E-02   4.48311E-03
 3.05225E-08   8.88025E-02   4.44013E-03
 3.05475E-08   8.79511E-02   4.39756E-03
 3.05725E-08   8.71079E-02   4.35540E-03
 3.05975E-08   8.62728E-02   4.31364E-03
 3.06225E-08   8.54457E-02   4.27228E-03
 3.06475E-08   8.46265E-02   4.23132E-03
 3.06725E-08   8.38151E-02   4.19076E-03
 3.06975E-08   8.30116E-02   4.15058E-03
 3.07225E-08   8.22158E-02   4.11079E-03
 3.07475E-08   8.14276E-02   4.07138E-03
 3.07725E-08   8.06469E-02   4.03235E-03
 3.07975E-08   7.98737E-02   3.99369E-03
 3.08225E-08   7.91079E-02   3.95540E-03
 3.08475E-08   7.83495E-02   3.91748E-03
 3.08725E-08   7.75984E-02   3.87992E-03
 3.08975E-08   7.68544E-02   3.84272E-03
 3.09225E-08   7.61176E-02   3.80588E-03
 3.09475E-08   7.53878E-02   3.76939E-03
 3.09725E-08   7.46651E-02   3.73325E-03
 3.09975E-08   7.39493E-02   3.69746E-03
 3.10225E-08   7.32403E-02   3.66201E-03
 3.10475E-08   7.25381E-02   3.62691E-03
 3.10725E-08   7.18427E-02   3.59213E-03
 3.10975E-08   7.11539E-02   3.55770E-03
 3.11225E-08   7.04717E-02   3.52359E-03
 3.11475E-08   6.97961E-02   3.48981E-03
 3.11725E-08   6.91269E-02   3.45635E-03
 3.11975E-08   6.84642E-02   3.42321E-03
 3.12225E-08   6.78078E-02   3.39039E-03
 3.12475E-08   6.71577E-02   3.35789E-03
 3.12725E-08   6.65139E-02   3.32569E-03
 3.12975E-08   6.58762E-02   3.29381E-03
 3.13225E-08   6.52446E-02   3.26223E-03
 3.13475E-08   6.46191E-02   3.23096E-03
 3.13725E-08   6.39996E-02   3.19998E-03
 3.13975E-08   6.33860E-02   3.16930E-03
 3.14225E-08   6.27783E-02   3.13892E-03
 3.14475E-08   6.21764E-02   3.10882E-03
 3.14725E-08   6.15803E-02   3.07902E-03
 3.14975E-08   6.09900E-02   3.04950E-03
 3.15225E-08   6.04052E-02   3.02026E-03
 3.15475E-08   5.98261E-02   2.99131E-03
 3.15725E-08   5.92526E-02   2.96263E-03
 3.15975E-08   5.86845E-02   2.93422E-03
 3.16225E-08   5.81219E-02   2.90609E-03
 3.16475E-08   5.75646E-02   2.87823E-03
 3.16725E-08   5.70127E-02   2.85064E-03
 3.16975E-08   5.64662E-02   2.82331E-03
 3.17225E-08   5.59248E-02   2.79624E-03
 3.17475E-08   5.53886E-02   2.76943E-03
 3.17725E-08   5.48576E-02   2.74288E-03
 3.17975E-08   5.43317E-02   2.71658E-03
 3.18225E-08   5.38108E-02   2.69054E-03
 3.18475E-08   5.32949E-02   2.66475E-03
 3.18725E-08   5.27840E-02   2.63920E-03
 3.18975E-08   5.22779E-02   2.61389E-03
 3.19225E-08   5.17767E-02   2.58883E-03
 3.19475E-08   5.12803E-02   2.56401E-03
 3.19725E-08   5.07887E-02   2.53943E-03
 3.19975E-08   5.03017E-02   2.51509E-03
 3.20225E-08   4.98195E-02   2.49097E-03
 3.20475E-08   4.93418E-02   2.46709E-03
 3.20725E-08   4.88688E-02   2.44344E-03
 3.20975E-08   4.84003E-02   2.42001E-03
 3.21225E-08   4.79362E-02   2.39681E-03
 3.21475E-08   4.74767E-02   2.37383E-03
 3.21725E-08   4.70215E-02   2.35107E-03
 3.21975E-08   4.65707E-02   2.32853E-03
 3.22225E-08   4.61242E-02   2.30621E-03
 3.22475E-08   4.56820E-02   2.28410E-03
 3.22725E-08   4.52440E-02   2.26220E-03
 3.22975E-08   4.48103E-02   2.24051E-03
 3.23225E-08   4.43807E-02   2.21903E-03
 3.23475E-08   4.39552E-02   2.19776E-03
 3.23725E-08   4.35338E-02   2.17669E-03
 3.23975E-08   4.31164E-02   2.15582E-03
 3.24225E-08   4.27030E-02   2.13515E-03
 3.24475E-08   4.22936E-02   2.11468E-03
 3.24725E-08   4.18882E-02   2.09441E-03
 3.24975E-08   4.14866E-02   2.07433E-03
 3.25225E-08   4.10888E-02   2.05444E-03
 3.25475E-08   4.06949E-02   2.03474E-03
 3.25725E-08   4.03047E-02   2.01524E-03
 3.25975E-08   3.99183E-02   1.99592E-03
 3.26225E-08   3.95356E-02   1.97678E-03
 3.26475E-08   3.91566E-02   1.95783E-03
 3.26725E-08   3.87812E-02   1.93906E-03
 3.26975E-08   3.84094E-02   1.92047E-03
 3.27225E-08   3.80411E-02   1.90206E-03
 3.27475E-08   3.76764E-02   1.88382E-03
 3.27725E-08   3.73152E-02   1.86576E-03
 3.27975E-08   3.69575E-02   1.84787E-03
 3.28225E-08   3.66031E-02   1.83016E-03
 3.28475E-08   3.62522E-02   1.81261E-03
 3.28725E-08   3.59047E-02   1.79523E-03
 3.28975E-08   3.55604E-02   1.77802E-03
 3.29225E-08   3.52195E-02   1.76098E-03
 3.29475E-08   3.48818E-02   1.74409E-03
 3.29725E-08   3.45474E-02   1.72737E-03
 3.29975E-08   3.42162E-02   1.71081E-03
 3.30225E-08   3.38882E-02   1.69441E-03
 3.30475E-08   3.35633E-02   1.67816E-03
 3.30725E-08   3.32415E-02   1.66208E-03
 3.30975E-08   3.29228E-02   1.64614E-03
 3.31225E-08   3.26072E-02   1.63036E-03
 3.31475E-08   3.22946E-02   1.61473E-03
 3.31725E-08   3.19850E-02   1.59925E-03
 3.31975E-08   3.16783E-02   1.58392E-03
 3.32225E-08   3.13746E-02   1.56873E-03
 3.32475E-08   3.10738E-02   1.55369E-03
 3.32725E-08   3.07759E-02   1.53879E-03
 3.32975E-08   3.04808E-02   1.52404E-03
 3.33225E-08   3.01886E-02   1.50943E-03
 3.33475E-08   2.98992E-02   1.49496E-03
 3.33725E-08   2.96125E-02   1.48063E-03
 3.33975E-08   2.93286E-02   1.46643E-03
 3.34225E-08   2.90474E-02   1.45237E-03
 3.34475E-08   2.87690E-02   1.43845E-03
 3.34725E-08   2.84931E-02   1.42466E-03
 3.34975E-08   2.82200E-02   1.41100E-03
 3.35225E-08   2.79494E-02   1.39747E-03
 3.35475E-08   2.76815E-02   1.38407E-03
 3.35725E-08   2.74161E-02   1.37080E-03
 3.35975E-08   2.71532E-02   1.35766E-03
 3.36225E-08   2.68929E-02   1.34465E-03
 3.36475E-08   2.66351E-02   1.33175E-03
 3.36725E-08   2.63797E-02   1.31899E-03
 3.36975E-08   2.61268E-02   1.30634E-03
 3.37225E-08   2.58763E-02   1.29382E-03
 3.37475E-08   2.56282E-02   1.28141E-03
 3.37725E-08   2.53825E-02   1.26913E-03
 3.37975E-08   2.51392E-02   1.25696E-03
 3.38225E-08   2.48982E-02   1.24491E-03
 3.38475E-08   2.46595E-02   1.23297E-03
 3.38725E-08   2.44231E-02   1.22115E-03
 3.38975E-08   2.41889E-02   1.20945E-03
 3.39225E-08   2.39570E-02   1.19785E-03
 3.39475E-08   2.37273E-02   1.18637E-03
 3.39725E-08   2.34998E-02   1.17499E-03
 3.39975E-08   2.32745E-02   1.16373E-03
 3.40225E-08   2.30514E-02   1.15257E-03
 3.40475E-08   2.28304E-02   1.14152E-03
 3.40725E-08   2.26115E-02   1.13058E-03
 3.40975E-08   2.23947E-02   1.11974E-03
 3.41225E-08   2.21800E-02   1.10900E-03
 3.41475E-08   2.19674E-02   1.09837E-03
 3.41725E-08   2.17568E-02   1.08784E-03
 3.41975E-08   2.15482E-02   1.07741E-03
 3.42225E-08   2.13416E-02   1.06708E-03
 3.42475E-08   2.11370E-02   1.05685E-03
 3.42725E-08   2.09343E-02   1.04672E-03
 3.42975E-08   2.07336E-02   1.03668E-03
 3.43225E-08   2.05349E-02   1.02674E-03
 3.43475E-08   2.03380E-02   1.01690E-03
 3.43725E-08   2.01430E-02   1.00715E-03
 3.43975E-08   1.99499E-02   9.97495E-04
 3.44225E-08   1.97586E-02   9.87932E-04
 3.44475E-08   1.95692E-02   9.78460E-04
 3.44725E-08   1.93816E-02   9.69079E-04
 3.44975E-08   1.91958E-02   9.59789E-04
 3.45225E-08   1.90117E-02   9.50587E-04
 3.45475E-08   1.88295E-02   9.41473E-04
 3.45725E-08   1.86489E-02   9.32447E-04
 3.45975E-08   1.84702E-02   9.23508E-04
 3.46225E-08   1.82931E-02   9.14654E-04
 3.46475E-08   1.81177E-02   9.05885E-04
 3.46725E-08   1.79440E-02   8.97200E-04
 3.46975E-08   1.77720E-02   8.88599E-04
 3.47225E-08   1.76016E-02   8.80079E-04
 3.47475E-08   1.74328E-02   8.71642E-04
 3.47725E-08   1.72657E-02   8.63285E-04
 3.47975E-08   1.71002E-02   8.55009E-04
 3.48225E-08   1.69362E-02   8.46811E-04
 3.48475E-08   1.67739E-02   8.38693E-04
 3.48725E-08   1.66130E-02   8.30652E-04
 3.48975E-08   1.64538E-02   8.22688E-04
 3.49225E-08   1.62960E-02   8.14801E-04
 3.49475E-08   1.61398E-02   8.06989E-04
 3.49725E-08   1.59850E-02   7.99252E-04
 3.49975E-08   1.58318E-02   7.91590E-04
 3.50225E-08   1.56800E-02   7.84001E-04
 3.50475E-08   1.55297E-02   7.76485E-04
 3.50725E-08   1.53808E-02   7.69040E-04
 3.50975E-08   1.52333E-02   7.61667E-04
 3.51225E-08   1.50873E-02   7.54365E-04
 3.51475E-08   1.49427E-02   7.47133E-04
 3.51725E-08   1.47994E-02   7.39970E-04
 3.51975E-08   1.46575E-02   7.32875E-04
 3.52225E-08   1.45170E-02   7.25849E-04
 3.52475E-08   1.43778E-02   7.18890E-04
 3.52725E-08   1.42400E-02   7.11998E-04
 3.52975E-08   1.41034E-02   7.05172E-04
 3.53225E-08   1.39682E-02   6.98411E-04
 3.53475E-08   1.38343E-02   6.91716E-04
 3.53725E-08   1.37017E-02   6.85084E-04
 3.53975E-08   1.35703E-02   6.78516E-04
 3.54225E-08   1.34402E-02   6.72011E-04
 3.54475E-08   1.33114E-02   6.65568E-04
 3.54725E-08   1.31837E-02   6.59187E-04
 3.54975E-08   1.30573E-02   6.52867E-04
 3.55225E-08   1.29322E-02   6.46608E-04
 3.55475E-08   1.28082E-02   6.40409E-04
 3.55725E-08   1.26854E-02   6.34269E-04
 3.55975E-08   1.25638E-02   6.28188E-04
 3.56225E-08   1.24433E-02   6.22166E-04
 3.56475E-08   1.23240E-02   6.16201E-04
 3.56725E-08   1.22059E-02   6.10293E-04
 3.56975E-08   1.20888E-02   6.04442E-04
 3.57225E-08   1.19729E-02   5.98647E-04
 3.57475E-08   1.18582E-02   5.92908E-04
 3.57725E-08   1.17445E-02   5.87224E-04
 3.57975E-08   1.16319E-02   5.81594E-04
 3.58225E-08   1.15204E-02   5.76018E-04
 3.58475E-08   1.14099E-02   5.70495E-04
 3.58725E-08   1.13005E-02   5.65026E-04
 3.58975E-08   1.11922E-02   5.59609E-04
 3.59225E-08   1.10849E-02   5.54244E-04
 3.59475E-08   1.09786E-02   5.48930E-04
 3.59725E-08   1.08733E-02   5.43667E-04
 3.59975E-08   1.07691E-02   5.38455E-04
 3.60225E-08   1.06659E-02   5.33293E-04
 3.60475E-08   1.05636E-02   5.28180E-04
 3.60725E-08   1.04623E-02   5.23116E-04
 3.60975E-08   1.03620E-02   5.18101E-04
 3.61225E-08   1.02627E-02   5.13134E-04
 3.61475E-08   1.01643E-02   5.08214E-04
 3.61725E-08   1.00668E-02   5.03342E-04
 3.61975E-08   9.97032E-03   4.98516E-04
 3.62225E-08   9.87474E-03   4.93737E-04
 3.62475E-08   9.78007E-03   4.89003E-04
 3.62725E-08   9.68630E-03   4.84315E-04
 3.62975E-08   9.59344E-03   4.79672E-04
 3.63225E-08   9.50146E-03   4.75073E-04
 3.63475E-08   9.41037E-03   4.70519E-04
 3.63725E-08   9.32015E-03   4.66008E-04
 3.63975E-08   9.23080E-03   4.61540E-04
 3.64225E-08   9.14230E-03   4.57115E-04
 3.64475E-08   9.05465E-03   4.52732E-04
 3.64725E-08   8.96784E-03   4.48392E-04
 3.64975E-08   8.88187E-03   4.44093E-04
 3.65225E-08   8.79671E-03   4.39836E-04
 3.65475E-08   8.71237E-03   4.35619E-04
 3.65725E-08   8.62885E-03   4.31442E-04
 3.65975E-08   8.54612E-03   4.27306E-04
 3.66225E-08   8.46419E-03   4.23209E-04
 3.66475E-08   8.38304E-03   4.19152E-04
 3.66725E-08   8.30267E-03   4.15133E-04
 3.66975E-08   8.22307E-03   4.11153E-04
 3.67225E-08   8.14423E-03   4.07212E-04
 3.67475E-08   8.06615E-03   4.03308E-04
 3.67725E-08   7.98882E-03   3.99441E-04
 3.67975E-08   7.91223E-03   3.95611E-04
 3.68225E-08   7.83637E-03   3.91819E-04
 3.68475E-08   7.76124E-03   3.88062E-04
 3.68725E-08   7.68683E-03   3.84342E-04
 3.68975E-08   7.61314E-03   3.80657E-04
 3.69225E-08   7.54015E-03   3.77007E-04
 3.69475E-08   7.46786E-03   3.73393E-04
 3.69725E-08   7.39626E-03   3.69813E-04
 3.69975E-08   7.32535E-03   3.66268E-04
 3.70225E-08   7.25512E-03   3.62756E-04
 3.70475E-08   7.18557E-03   3.59278E-04
 3.70725E-08   7.11668E-03   3.55834E-04
 3.70975E-08   7.04845E-03   3.52422E-04
 3.71225E-08   6.98087E-03   3.49043E-04
 3.71475E-08   6.91394E-03   3.45697E-04
 3.71725E-08   6.84766E-03   3.42383E-04
 3.71975E-08   6.78201E-03   3.39100E-04
 3.72225E-08   6.71699E-03   3.35849E-04
 3.72475E-08   6.65259E-03   3.32629E-04
 3.72725E-08   6.58881E-03   3.29440E-04
 3.72975E-08   6.52564E-03   3.26282E-04
 3.73225E-08   6.46308E-03   3.23154E-04
 3.73475E-08   6.40111E-03   3.20056E-04
 3.73725E-08   6.33974E-03   3.16987E-04
 3.73975E-08   6.27896E-03   3.13948E-04
 3.74225E-08   6.21877E-03   3.10938E-04
 3.74475E-08   6.15915E-03   3.07957E-04
 3.74725E-08   6.10010E-03   3.05005E-04
 3.74975E-08   6.04161E-03   3.02081E-04
 3.75225E-08   5.98369E-03   2.99185E-04
 3.75475E-08   5.92633E-03   2.96316E-04
 3.75725E-08   5.86951E-03   2.93475E-04
 3.75975E-08   5.81324E-03   2.90662E-04
 3.76225E-08   5.75750E-03   2.87875E-04
 3.76475E-08   5.70231E-03   2.85115E-04
 3.76725E-08   5.64764E-03   2.82382E-04
 3.76975E-08   5.59349E-03   2.79675E-04
 3.77225E-08   5.53986E-03   2.76993E-04
 3.77475E-08   5.48675E-03   2.74338E-04
 3.77725E-08   5.43415E-03   2.71707E-04
 3.77975E-08   5.38205E-03   2.69103E-04
 3.78225E-08   5.33045E-03   2.66523E-04
 3.78475E-08   5.27935E-03   2.63967E-04
 3.78725E-08   5.22873E-03   2.61437E-04
 3.78975E-08   5.17860E-03   2.58930E-04
 3.79225E-08   5.12895E-03   2.56448E-04
 3.79475E-08   5.07978E-03   2.53989E-04
 3.79725E-08   5.03108E-03   2.51554E-04
 3.79975E-08   4.98285E-03   2.49142E-04
 3.80225E-08   4.93508E-03   2.46754E-04
 3.80475E-08   4.88776E-03   2.44388E-04
 3.80725E-08   4.84090E-03   2.42045E-04
 3.80975E-08   4.79449E-03   2.39725E-04
 3.81225E-08   4.74853E-03   2.37426E-04
 3.81475E-08   4.70300E-03   2.35150E-04
 3.81725E-08   4.65791E-03   2.32896E-04
 3.81975E-08   4.61326E-03   2.30663E-04
 3.82225E-08   4.56903E-03   2.28451E-04
 3.82475E-08   4.52522E-03   2.26261E-04
 3.82725E-08   4.48184E-03   2.24092E-04
 3.82975E-08   4.43887E-03   2.21943E-04
 3.83225E-08   4.39631E-03   2.19816E-04
 3.83475E-08   4.35416E-03   2.17708E-04
 3.83725E-08   4.31242E-03   2.15621E-04
 3.83975E-08   4.27108E-03   2.13554E-04
 3.84225E-08   4.23013E-03   2.11506E-04
 3.84475E-08   4.18957E-03   2.09479E-04
 3.84725E-08   4.14941E-03   2.07470E-04
 3.84975E-08   4.10963E-03   2.05481E-04
 3.85225E-08   4.07022E-03   2.03511E-04
 3.85475E-08   4.03120E-03   2.01560E-04
 3.85725E-08   3.99255E-03   1.99628E-04
 3.85975E-08   3.95428E-03   1.97714E-04
 3.86225E-08   3.91637E-03   1.95818E-04
 3.86475E-08   3.87882E-03   1.93941E-04
 3.86725E-08   3.84163E-03   1.92082E-04
 3.86975E-08   3.80480E-03   1.90240E-04
 3.87225E-08   3.76832E-03   1.88416E-04
 3.87475E-08   3.73220E-03   1.86610E-04
 3.87725E-08   3.69641E-03   1.84821E-04
 3.87975E-08   3.66098E-03   1.83049E-04
 3.88225E-08   3.62588E-03   1.81294E-04
 3.88475E-08   3.59111E-03   1.79556E-04
 3.88725E-08   3.55669E-03   1.77834E-04
 3.88975E-08   3.52259E-03   1.76129E-04
 3.89225E-08   3.48881E-03   1.74441E-04
 3.89475E-08   3.45537E-03   1.72768E-04
 3.89725E-08   3.42224E-03   1.71112E-04
 3.89975E-08   3.38943E-03   1.69471E-04
 3.90225E-08   3.35693E-03   1.67847E-04
 3.90475E-08   3.32475E-03   1.66238E-04
 3.90725E-08   3.29288E-03   1.64644E-04
 3.90975E-08   3.26131E-03   1.63065E-04
 3.91225E-08   3.23004E-03   1.61502E-04
 3.91475E-08   3.19907E-03   1.59954E-04
 3.91725E-08   3.16840E-03   1.58420E-04
 3.91975E-08   3.13803E-03   1.56901E-04
 3.92225E-08   3.10794E-03   1.55397E-04
 3.92475E-08   3.07814E-03   1.53907E-04
 3.92725E-08   3.04863E-03   1.52432E-04
 3.92975E-08   3.01941E-03   1.50970E-04
 3.93225E-08   2.99046E-03   1.49523E-04
 3.93475E-08   2.96179E-03   1.48089E-04
 3.93725E-08   2.93339E-03   1.46670E-04
 3.93975E-08   2.90527E-03   1.45263E-04
 3.94225E-08   2.87742E-03   1.43871E-04
 3.94475E-08   2.84983E-03   1.42491E-04
 3.94725E-08   2.82251E-03   1.41125E-04
 3.94975E-08   2.79545E-03   1.39772E-04
 3.95225E-08   2.76865E-03   1.38432E-04
 3.95475E-08   2.74210E-03   1.37105E-04
 3.95725E-08   2.71581E-03   1.35791E-04
 3.95975E-08   2.68978E-03   1.34489E-04
 3.96225E-08   2.66399E-03   1.33199E-04
 3.96475E-08   2.63845E-03   1.31922E-04
 3.96725E-08   2.61315E-03   1.30658E-04
 3.96975E-08   2.58810E-03   1.29405E-04
 3.97225E-08   2.56329E-03   1.28164E-04
 3.97475E-08   2.53871E-03   1.26936E-04
 3.97725E-08   2.51437E-03   1.25719E-04
 3.97975E-08   2.49027E-03   1.24513E-04
 3.98225E-08   2.46639E-03   1.23320E-04
 3.98475E-08   2.44275E-03   1.22137E-04
 3.98725E-08   2.41933E-03   1.20966E-04
 3.98975E-08   2.39613E-03   1.19807E-04
 3.99225E-08   2.37316E-03   1.18658E-04
 3.99475E-08   2.35041E-03   1.17520E-04
 3.99725E-08   2.32788E-03   1.16394E-04
 3.99975E-08   2.30556E-03   1.15278E-04
 4.00225E-08   2.28345E-03   1.14173E-04
 4.00475E-08   2.26156E-03   1.13078E-04
 4.00725E-08   2.23988E-03   1.11994E-04
 4.00975E-08   2.21841E-03   1.10920E-04
 4.01225E-08   2.19714E-03   1.09857E-04
 4.01475E-08   2.17607E-03   1.08804E-04
 4.01725E-08   2.15521E-03   1.07761E-04
 4.01975E-08   2.13455E-03   1.06727E-04
 4.02225E-08   2.11408E-03   1.05704E-04
 4.02475E-08   2.09382E-03   1.04691E-04
 4.02725E-08   2.07374E-03   1.03687E-04
 4.02975E-08   2.05386E-03   1.02693E-04
 4.03225E-08   2.03417E-03   1.01708E-04
 4.03475E-08   2.01467E-03   1.00733E-04
 4.03725E-08   1.99535E-03   9.97676E-05
 4.03975E-08   1.97622E-03   9.88111E-05
 4.04225E-08   1.95727E-03   9.78638E-05
 4.04475E-08   1.93851E-03   9.69255E-05
 4.04725E-08   1.91993E-03   9.59963E-05
 4.04975E-08   1.90152E-03   9.50759E-05
 4.05225E-08   1.88329E-03   9.41644E-05
 4.05475E-08   1.86523E-03   9.32616E-05
 4.05725E-08   1.84735E-03   9.23675E-05
 4.05975E-08   1.82964E-03   9.14820E-05
 4.06225E-08   1.81210E-03   9.06049E-05
 4.06475E-08   1.79473E-03   8.97363E-05
 4.06725E-08   1.77752E-03   8.88760E-05
 4.06975E-08   1.76048E-03   8.80239E-05
 4.07225E-08   1.74360E-03   8.71800E-05
 4.07475E-08   1.72688E-03   8.63442E-05
 4.07725E-08   1.71033E-03   8.55164E-05
 4.07975E-08   1.69393E-03   8.46965E-05
 4.08225E-08   1.67769E-03   8.38845E-05
 4.08475E-08   1.66161E-03   8.30803E-05
 4.08725E-08   1.64567E-03   8.22837E-05
 4.08975E-08   1.62990E-03   8.14949E-05
 4.09225E-08   1.61427E-03   8.07136E-05
 4.09475E-08   1.59879E-03   7.99397E-05
 4.09725E-08   1.58347E-03   7.91733E-05
 4.09975E-08   1.56829E-03   7.84143E-05
 4.10225E-08   1.55325E-03   7.76625E-05
 4.10475E-08   1.53836E-03   7.69179E-05
 4.10725E-08   1.52361E-03   7.61805E-05
 4.10975E-08   1.50900E-03   7.54502E-05
 4.11225E-08   1.49454E-03   7.47268E-05
 4.11475E-08   1.48021E-03   7.40104E-05
 4.11725E-08   1.46602E-03   7.33009E-05
 4.11975E-08   1.45196E-03   7.25981E-05
 4.12225E-08   1.43804E-03   7.19021E-05
 4.12475E-08   1.42426E-03   7.12128E-05
 4.12725E-08   1.41060E-03   7.05300E-05
 4.12975E-08   1.39708E-03   6.98538E-05
 4.13225E-08   1.38368E-03   6.91841E-05
 4.13475E-08   1.37042E-03   6.85209E-05
 4.13725E-08   1.35728E-03   6.78639E-05
 4.13975E-08   1.34427E-03   6.72133E-05
 4.14225E-08   1.33138E-03   6.65689E-05
 4.14475E-08   1.31861E-03   6.59307E-05
 4.14725E-08   1.30597E-03   6.52986E-05
 4.14975E-08   1.29345E-03   6.46726E-05
 4.15225E-08   1.28105E-03   6.40525E-05
 4.15475E-08   1.26877E-03   6.34385E-05
 4.15725E-08   1.25661E-03   6.28303E-05
 4.15975E-08   1.24456E-03   6.22279E-05
 4.16225E-08   1.23263E-03   6.16313E-05
 4.16475E-08   1.22081E-03   6.10404E-05
 4.16725E-08   1.20910E-03   6.04552E-05
 4.16975E-08   1.19751E-03   5.98756E-05
 4.17225E-08   1.18603E-03   5.93016E-05
 4.17475E-08   1.17466E-03   5.87331E-05
 4.17725E-08   1.16340E-03   5.81700E-05
