Time (s)   V_brick (kV)             E_brick (J)              E_ESR (J)                R_switch (½)             E_switch (J)             Radius_switch (m)        I_brick (kA)             Q_brick                  V_out (kV)               P_out (MW)               E_out (J)                
 1.33484E-06   1.67900E-01   3.94664E-03   1.02848E+02   2.73917E-02   1.90984E+02   3.77772E-03  -1.00273E+00   2.80623E-02  -7.01912E-01   7.03828E-01   1.10713E+03
 1.33497E-06   1.68351E-01   3.96790E-03   1.02848E+02   2.73913E-02   1.90984E+02   3.77775E-03  -1.00158E+00   2.80621E-02  -7.01105E-01   7.02211E-01   1.10713E+03
 1.33510E-06   1.68803E-01   3.98921E-03   1.02848E+02   2.73909E-02   1.90984E+02   3.77778E-03  -1.00043E+00   2.80618E-02  -7.00298E-01   7.00597E-01   1.10713E+03
 1.33522E-06   1.69253E-01   4.01052E-03   1.02848E+02   2.73904E-02   1.90984E+02   3.77781E-03  -9.99275E-01   2.80616E-02  -6.99492E-01   6.98985E-01   1.10713E+03
 1.33535E-06   1.69703E-01   4.03187E-03   1.02848E+02   2.73900E-02   1.90984E+02   3.77784E-03  -9.98123E-01   2.80614E-02  -6.98686E-01   6.97375E-01   1.10713E+03
 1.33547E-06   1.70152E-01   4.05326E-03   1.02848E+02   2.73896E-02   1.90984E+02   3.77787E-03  -9.96974E-01   2.80611E-02  -6.97882E-01   6.95770E-01   1.10713E+03
 1.33560E-06   1.70602E-01   4.07469E-03   1.02848E+02   2.73891E-02   1.90984E+02   3.77790E-03  -9.95827E-01   2.80609E-02  -6.97079E-01   6.94170E-01   1.10713E+03
 1.33573E-06   1.71049E-01   4.09608E-03   1.02848E+02   2.73887E-02   1.90984E+02   3.77793E-03  -9.94681E-01   2.80607E-02  -6.96276E-01   6.92573E-01   1.10713E+03
 1.33585E-06   1.71496E-01   4.11752E-03   1.02848E+02   2.73883E-02   1.90984E+02   3.77796E-03  -9.93534E-01   2.80604E-02  -6.95474E-01   6.90977E-01   1.10713E+03
 1.33598E-06   1.71943E-01   4.13900E-03   1.02848E+02   2.73878E-02   1.90984E+02   3.77799E-03  -9.92387E-01   2.80602E-02  -6.94671E-01   6.89383E-01   1.10713E+03
 1.33610E-06   1.72389E-01   4.16051E-03   1.02848E+02   2.73874E-02   1.90984E+02   3.77802E-03  -9.91241E-01   2.80600E-02  -6.93869E-01   6.87791E-01   1.10713E+03
 1.33623E-06   1.72835E-01   4.18207E-03   1.02848E+02   2.73870E-02   1.90984E+02   3.77805E-03  -9.90094E-01   2.80597E-02  -6.93066E-01   6.86201E-01   1.10713E+03
 1.33636E-06   1.73281E-01   4.20368E-03   1.02848E+02   2.73865E-02   1.90984E+02   3.77808E-03  -9.88948E-01   2.80595E-02  -6.92264E-01   6.84613E-01   1.10713E+03
 1.33648E-06   1.73726E-01   4.22531E-03   1.02848E+02   2.73861E-02   1.90984E+02   3.77811E-03  -9.87803E-01   2.80592E-02  -6.91462E-01   6.83028E-01   1.10713E+03
 1.33661E-06   1.74170E-01   4.24692E-03   1.02848E+02   2.73857E-02   1.90984E+02   3.77814E-03  -9.86657E-01   2.80590E-02  -6.90660E-01   6.81445E-01   1.10713E+03
 1.33673E-06   1.74613E-01   4.26857E-03   1.02848E+02   2.73853E-02   1.90984E+02   3.77817E-03  -9.85512E-01   2.80588E-02  -6.89859E-01   6.79864E-01   1.10713E+03
 1.33686E-06   1.75056E-01   4.29025E-03   1.02848E+02   2.73848E-02   1.90984E+02   3.77820E-03  -9.84368E-01   2.80585E-02  -6.89057E-01   6.78286E-01   1.10713E+03
 1.33699E-06   1.75499E-01   4.31197E-03   1.02848E+02   2.73844E-02   1.90984E+02   3.77823E-03  -9.83223E-01   2.80583E-02  -6.88256E-01   6.76709E-01   1.10713E+03
 1.33711E-06   1.75941E-01   4.33373E-03   1.02848E+02   2.73840E-02   1.90984E+02   3.77826E-03  -9.82079E-01   2.80581E-02  -6.87456E-01   6.75136E-01   1.10713E+03
 1.33724E-06   1.76383E-01   4.35554E-03   1.02848E+02   2.73835E-02   1.90984E+02   3.77829E-03  -9.80937E-01   2.80578E-02  -6.86656E-01   6.73565E-01   1.10713E+03
 1.33736E-06   1.76825E-01   4.37739E-03   1.02848E+02   2.73831E-02   1.90984E+02   3.77832E-03  -9.79794E-01   2.80576E-02  -6.85856E-01   6.71997E-01   1.10713E+03
 1.33749E-06   1.77265E-01   4.39920E-03   1.02848E+02   2.73827E-02   1.90984E+02   3.77835E-03  -9.78652E-01   2.80574E-02  -6.85057E-01   6.70432E-01   1.10713E+03
 1.33762E-06   1.77705E-01   4.42105E-03   1.02848E+02   2.73823E-02   1.90984E+02   3.77837E-03  -9.77512E-01   2.80571E-02  -6.84258E-01   6.68870E-01   1.10713E+03
 1.33774E-06   1.78144E-01   4.44294E-03   1.02848E+02   2.73818E-02   1.90984E+02   3.77840E-03  -9.76371E-01   2.80569E-02  -6.83460E-01   6.67310E-01   1.10713E+03
 1.33787E-06   1.78583E-01   4.46487E-03   1.02848E+02   2.73814E-02   1.90984E+02   3.77843E-03  -9.75233E-01   2.80567E-02  -6.82663E-01   6.65756E-01   1.10713E+03
 1.33799E-06   1.79022E-01   4.48684E-03   1.02848E+02   2.73810E-02   1.90984E+02   3.77846E-03  -9.74095E-01   2.80564E-02  -6.81866E-01   6.64203E-01   1.10713E+03
 1.33812E-06   1.79460E-01   4.50885E-03   1.02848E+02   2.73805E-02   1.90984E+02   3.77849E-03  -9.72957E-01   2.80562E-02  -6.81070E-01   6.62652E-01   1.10713E+03
 1.33825E-06   1.79899E-01   4.53089E-03   1.02848E+02   2.73801E-02   1.90984E+02   3.77852E-03  -9.71819E-01   2.80560E-02  -6.80273E-01   6.61103E-01   1.10713E+03
 1.33837E-06   1.80335E-01   4.55290E-03   1.02848E+02   2.73797E-02   1.90984E+02   3.77855E-03  -9.70681E-01   2.80557E-02  -6.79477E-01   6.59555E-01   1.10713E+03
 1.33850E-06   1.80771E-01   4.57495E-03   1.02848E+02   2.73793E-02   1.90984E+02   3.77858E-03  -9.69543E-01   2.80555E-02  -6.78680E-01   6.58010E-01   1.10713E+03
 1.33862E-06   1.81207E-01   4.59704E-03   1.02848E+02   2.73788E-02   1.90984E+02   3.77861E-03  -9.68409E-01   2.80553E-02  -6.77886E-01   6.56471E-01   1.10713E+03
 1.33875E-06   1.81643E-01   4.61917E-03   1.02848E+02   2.73784E-02   1.90984E+02   3.77864E-03  -9.67275E-01   2.80550E-02  -6.77092E-01   6.54934E-01   1.10713E+03
 1.33888E-06   1.82078E-01   4.64133E-03   1.02848E+02   2.73780E-02   1.90984E+02   3.77867E-03  -9.66141E-01   2.80548E-02  -6.76298E-01   6.53400E-01   1.10713E+03
 1.33900E-06   1.82513E-01   4.66354E-03   1.02848E+02   2.73775E-02   1.90984E+02   3.77870E-03  -9.65007E-01   2.80546E-02  -6.75505E-01   6.51867E-01   1.10713E+03
 1.33913E-06   1.82948E-01   4.68577E-03   1.02848E+02   2.73771E-02   1.90984E+02   3.77873E-03  -9.63874E-01   2.80543E-02  -6.74712E-01   6.50337E-01   1.10713E+03
 1.33925E-06   1.83380E-01   4.70796E-03   1.02848E+02   2.73767E-02   1.90984E+02   3.77876E-03  -9.62742E-01   2.80541E-02  -6.73919E-01   6.48810E-01   1.10713E+03
 1.33938E-06   1.83813E-01   4.73020E-03   1.02848E+02   2.73762E-02   1.90984E+02   3.77879E-03  -9.61610E-01   2.80539E-02  -6.73127E-01   6.47285E-01   1.10713E+03
 1.33951E-06   1.84245E-01   4.75248E-03   1.02848E+02   2.73758E-02   1.90984E+02   3.77882E-03  -9.60480E-01   2.80536E-02  -6.72336E-01   6.45765E-01   1.10713E+03
 1.33963E-06   1.84677E-01   4.77479E-03   1.02848E+02   2.73754E-02   1.90984E+02   3.77885E-03  -9.59351E-01   2.80534E-02  -6.71545E-01   6.44247E-01   1.10713E+03
 1.33976E-06   1.85109E-01   4.79714E-03   1.02848E+02   2.73750E-02   1.90984E+02   3.77888E-03  -9.58222E-01   2.80531E-02  -6.70755E-01   6.42732E-01   1.10713E+03
 1.33988E-06   1.85540E-01   4.81953E-03   1.02848E+02   2.73745E-02   1.90984E+02   3.77891E-03  -9.57093E-01   2.80529E-02  -6.69965E-01   6.41218E-01   1.10713E+03
 1.34001E-06   1.85971E-01   4.84195E-03   1.02848E+02   2.73741E-02   1.90984E+02   3.77894E-03  -9.55964E-01   2.80527E-02  -6.69175E-01   6.39707E-01   1.10713E+03
 1.34014E-06   1.86401E-01   4.86432E-03   1.02848E+02   2.73737E-02   1.90984E+02   3.77897E-03  -9.54835E-01   2.80524E-02  -6.68384E-01   6.38197E-01   1.10713E+03
 1.34026E-06   1.86829E-01   4.88673E-03   1.02848E+02   2.73732E-02   1.90984E+02   3.77900E-03  -9.53706E-01   2.80522E-02  -6.67594E-01   6.36689E-01   1.10713E+03
 1.34039E-06   1.87258E-01   4.90918E-03   1.02848E+02   2.73728E-02   1.90984E+02   3.77903E-03  -9.52578E-01   2.80520E-02  -6.66805E-01   6.35183E-01   1.10713E+03
 1.34051E-06   1.87686E-01   4.93167E-03   1.02848E+02   2.73724E-02   1.90984E+02   3.77906E-03  -9.51451E-01   2.80517E-02  -6.66016E-01   6.33681E-01   1.10713E+03
 1.34064E-06   1.88115E-01   4.95419E-03   1.02848E+02   2.73720E-02   1.90984E+02   3.77909E-03  -9.50324E-01   2.80515E-02  -6.65227E-01   6.32181E-01   1.10713E+03
 1.34077E-06   1.88542E-01   4.97675E-03   1.02848E+02   2.73715E-02   1.90984E+02   3.77912E-03  -9.49198E-01   2.80513E-02  -6.64438E-01   6.30684E-01   1.10713E+03
 1.34089E-06   1.88970E-01   4.99934E-03   1.02848E+02   2.73711E-02   1.90984E+02   3.77915E-03  -9.48073E-01   2.80510E-02  -6.63651E-01   6.29189E-01   1.10713E+03
 1.34102E-06   1.89395E-01   5.02188E-03   1.02848E+02   2.73707E-02   1.90984E+02   3.77917E-03  -9.46948E-01   2.80508E-02  -6.62864E-01   6.27697E-01   1.10713E+03
 1.34114E-06   1.89820E-01   5.04445E-03   1.02848E+02   2.73702E-02   1.90984E+02   3.77920E-03  -9.45823E-01   2.80506E-02  -6.62076E-01   6.26207E-01   1.10713E+03
 1.34127E-06   1.90245E-01   5.06706E-03   1.02848E+02   2.73698E-02   1.90984E+02   3.77923E-03  -9.44698E-01   2.80503E-02  -6.61289E-01   6.24718E-01   1.10713E+03
 1.34140E-06   1.90670E-01   5.08971E-03   1.02848E+02   2.73694E-02   1.90984E+02   3.77926E-03  -9.43573E-01   2.80501E-02  -6.60501E-01   6.23231E-01   1.10713E+03
 1.34152E-06   1.91093E-01   5.11233E-03   1.02848E+02   2.73690E-02   1.90984E+02   3.77929E-03  -9.42450E-01   2.80499E-02  -6.59715E-01   6.21748E-01   1.10713E+03
 1.34165E-06   1.91517E-01   5.13501E-03   1.02848E+02   2.73685E-02   1.90984E+02   3.77932E-03  -9.41325E-01   2.80496E-02  -6.58928E-01   6.20265E-01   1.10713E+03
 1.34177E-06   1.91940E-01   5.15774E-03   1.02848E+02   2.73681E-02   1.90984E+02   3.77935E-03  -9.40201E-01   2.80494E-02  -6.58140E-01   6.18784E-01   1.10713E+03
 1.34190E-06   1.92363E-01   5.18049E-03   1.02848E+02   2.73677E-02   1.90984E+02   3.77938E-03  -9.39078E-01   2.80492E-02  -6.57354E-01   6.17307E-01   1.10713E+03
 1.34203E-06   1.92785E-01   5.20327E-03   1.02848E+02   2.73672E-02   1.90984E+02   3.77941E-03  -9.37956E-01   2.80489E-02  -6.56569E-01   6.15833E-01   1.10713E+03
 1.34215E-06   1.93207E-01   5.22608E-03   1.02848E+02   2.73668E-02   1.90984E+02   3.77944E-03  -9.36835E-01   2.80487E-02  -6.55784E-01   6.14362E-01   1.10713E+03
 1.34228E-06   1.93629E-01   5.24890E-03   1.02848E+02   2.73664E-02   1.90984E+02   3.77947E-03  -9.35713E-01   2.80485E-02  -6.54999E-01   6.12891E-01   1.10713E+03
 1.34240E-06   1.94050E-01   5.27176E-03   1.02848E+02   2.73659E-02   1.90984E+02   3.77950E-03  -9.34592E-01   2.80482E-02  -6.54214E-01   6.11423E-01   1.10713E+03
 1.34253E-06   1.94471E-01   5.29465E-03   1.02848E+02   2.73655E-02   1.90984E+02   3.77953E-03  -9.33470E-01   2.80480E-02  -6.53429E-01   6.09957E-01   1.10713E+03
 1.34266E-06   1.94891E-01   5.31758E-03   1.02848E+02   2.73651E-02   1.90984E+02   3.77956E-03  -9.32349E-01   2.80477E-02  -6.52644E-01   6.08492E-01   1.10713E+03
 1.34278E-06   1.95311E-01   5.34047E-03   1.02848E+02   2.73647E-02   1.90984E+02   3.77959E-03  -9.31228E-01   2.80475E-02  -6.51859E-01   6.07029E-01   1.10713E+03
 1.34291E-06   1.95729E-01   5.36338E-03   1.02848E+02   2.73642E-02   1.90984E+02   3.77962E-03  -9.30106E-01   2.80475E-02  -6.51074E-01   6.05569E-01   1.10713E+03
 1.34303E-06   1.96147E-01   5.38631E-03   1.02848E+02   2.73638E-02   1.90984E+02   3.77965E-03  -9.28985E-01   2.80475E-02  -6.50290E-01   6.04110E-01   1.10713E+03
 1.34316E-06   1.96565E-01   5.40928E-03   1.02848E+02   2.73634E-02   1.90984E+02   3.77968E-03  -9.27870E-01   2.80475E-02  -6.49509E-01   6.02660E-01   1.10713E+03
 1.34329E-06   1.96982E-01   5.43227E-03   1.02848E+02   2.73629E-02   1.90984E+02   3.77971E-03  -9.26755E-01   2.80475E-02  -6.48728E-01   6.01212E-01   1.10713E+03
 1.34341E-06   1.97399E-01   5.45531E-03   1.02848E+02   2.73625E-02   1.90984E+02   3.77974E-03  -9.25639E-01   2.80475E-02  -6.47948E-01   5.99766E-01   1.10713E+03
 1.34354E-06   1.97816E-01   5.47838E-03   1.02848E+02   2.73621E-02   1.90984E+02   3.77977E-03  -9.24524E-01   2.80475E-02  -6.47167E-01   5.98322E-01   1.10713E+03
 1.34366E-06   1.98232E-01   5.50144E-03   1.02848E+02   2.73617E-02   1.90984E+02   3.77980E-03  -9.23409E-01   2.80475E-02  -6.46387E-01   5.96879E-01   1.10713E+03
 1.34379E-06   1.98647E-01   5.52447E-03   1.02848E+02   2.73612E-02   1.90984E+02   3.77983E-03  -9.22294E-01   2.80475E-02  -6.45606E-01   5.95439E-01   1.10713E+03
 1.34392E-06   1.99061E-01   5.54753E-03   1.02848E+02   2.73608E-02   1.90984E+02   3.77986E-03  -9.21179E-01   2.80475E-02  -6.44825E-01   5.94000E-01   1.10713E+03
 1.34404E-06   1.99475E-01   5.57063E-03   1.02848E+02   2.73604E-02   1.90984E+02   3.77989E-03  -9.20064E-01   2.80475E-02  -6.44045E-01   5.92563E-01   1.10713E+03
 1.34417E-06   1.99889E-01   5.59378E-03   1.02848E+02   2.73599E-02   1.90984E+02   3.77992E-03  -9.18956E-01   2.80475E-02  -6.43269E-01   5.91136E-01   1.10713E+03
 1.34429E-06   2.00303E-01   5.61697E-03   1.02848E+02   2.73595E-02   1.90984E+02   3.77994E-03  -9.17847E-01   2.80475E-02  -6.42493E-01   5.89710E-01   1.10713E+03
 1.34442E-06   2.00716E-01   5.64018E-03   1.02848E+02   2.73591E-02   1.90984E+02   3.77997E-03  -9.16738E-01   2.80475E-02  -6.41717E-01   5.88286E-01   1.10713E+03
 1.34455E-06   2.01129E-01   5.66340E-03   1.02848E+02   2.73587E-02   1.90984E+02   3.78000E-03  -9.15629E-01   2.80475E-02  -6.40940E-01   5.86864E-01   1.10713E+03
 1.34467E-06   2.01540E-01   5.68657E-03   1.02848E+02   2.73582E-02   1.90984E+02   3.78003E-03  -9.14521E-01   2.80475E-02  -6.40164E-01   5.85443E-01   1.10713E+03
 1.34480E-06   2.01951E-01   5.70977E-03   1.02848E+02   2.73578E-02   1.90984E+02   3.78006E-03  -9.13412E-01   2.80475E-02  -6.39388E-01   5.84025E-01   1.10713E+03
 1.34492E-06   2.02361E-01   5.73302E-03   1.02848E+02   2.73574E-02   1.90984E+02   3.78009E-03  -9.12303E-01   2.80475E-02  -6.38612E-01   5.82608E-01   1.10713E+03
 1.34505E-06   2.02772E-01   5.75628E-03   1.02848E+02   2.73569E-02   1.90984E+02   3.78012E-03  -9.11194E-01   2.80475E-02  -6.37836E-01   5.81192E-01   1.10713E+03
 1.34518E-06   2.03181E-01   5.77957E-03   1.02848E+02   2.73565E-02   1.90984E+02   3.78015E-03  -9.10085E-01   2.80475E-02  -6.37060E-01   5.79779E-01   1.10713E+03
 1.34530E-06   2.03591E-01   5.80290E-03   1.02848E+02   2.73561E-02   1.90984E+02   3.78018E-03  -9.08976E-01   2.80475E-02  -6.36284E-01   5.78367E-01   1.10713E+03
 1.34543E-06   2.04000E-01   5.82626E-03   1.02848E+02   2.73557E-02   1.90984E+02   3.78021E-03  -9.07868E-01   2.80475E-02  -6.35508E-01   5.76957E-01   1.10713E+03
 1.34555E-06   2.04408E-01   5.84956E-03   1.02848E+02   2.73552E-02   1.90984E+02   3.78024E-03  -9.06760E-01   2.80475E-02  -6.34732E-01   5.75549E-01   1.10713E+03
 1.34568E-06   2.04815E-01   5.87290E-03   1.02848E+02   2.73548E-02   1.90984E+02   3.78027E-03  -9.05652E-01   2.80475E-02  -6.33956E-01   5.74144E-01   1.10713E+03
 1.34581E-06   2.05222E-01   5.89627E-03   1.02848E+02   2.73544E-02   1.90984E+02   3.78030E-03  -9.04545E-01   2.80475E-02  -6.33181E-01   5.72741E-01   1.10713E+03
 1.34593E-06   2.05629E-01   5.91966E-03   1.02848E+02   2.73539E-02   1.90984E+02   3.78033E-03  -9.03438E-01   2.80475E-02  -6.32407E-01   5.71341E-01   1.10713E+03
 1.34606E-06   2.06035E-01   5.94308E-03   1.02848E+02   2.73535E-02   1.90984E+02   3.78036E-03  -9.02338E-01   2.80475E-02  -6.31636E-01   5.69949E-01   1.10713E+03
 1.34618E-06   2.06442E-01   5.96655E-03   1.02848E+02   2.73531E-02   1.90984E+02   3.78039E-03  -9.01239E-01   2.80475E-02  -6.30868E-01   5.68563E-01   1.10713E+03
 1.34631E-06   2.06848E-01   5.99005E-03   1.02848E+02   2.73527E-02   1.90984E+02   3.78042E-03  -9.00141E-01   2.80475E-02  -6.30099E-01   5.67177E-01   1.10713E+03
 1.34644E-06   2.07252E-01   6.01349E-03   1.02848E+02   2.73522E-02   1.90984E+02   3.78045E-03  -8.99043E-01   2.80475E-02  -6.29330E-01   5.65795E-01   1.10713E+03
 1.34656E-06   2.07656E-01   6.03695E-03   1.02848E+02   2.73518E-02   1.90984E+02   3.78048E-03  -8.97946E-01   2.80475E-02  -6.28562E-01   5.64415E-01   1.10713E+03
 1.34669E-06   2.08060E-01   6.06043E-03   1.02848E+02   2.73514E-02   1.90984E+02   3.78051E-03  -8.96849E-01   2.80475E-02  -6.27794E-01   5.63037E-01   1.10713E+03
 1.34681E-06   2.08463E-01   6.08395E-03   1.02848E+02   2.73509E-02   1.90984E+02   3.78054E-03  -8.95752E-01   2.80475E-02  -6.27026E-01   5.61660E-01   1.10713E+03
 1.34694E-06   2.08866E-01   6.10750E-03   1.02848E+02   2.73505E-02   1.90984E+02   3.78057E-03  -8.94655E-01   2.80475E-02  -6.26259E-01   5.60286E-01   1.10713E+03
 1.34707E-06   2.09269E-01   6.13107E-03   1.02848E+02   2.73501E-02   1.90984E+02   3.78060E-03  -8.93559E-01   2.80475E-02  -6.25491E-01   5.58913E-01   1.10713E+03
 1.34719E-06   2.09671E-01   6.15467E-03   1.02848E+02   2.73497E-02   1.90984E+02   3.78063E-03  -8.92462E-01   2.80475E-02  -6.24724E-01   5.57542E-01   1.10713E+03
 1.34732E-06   2.10072E-01   6.17824E-03   1.02848E+02   2.73492E-02   1.90984E+02   3.78066E-03  -8.91366E-01   2.80475E-02  -6.23956E-01   5.56174E-01   1.10713E+03
 1.34744E-06   2.10472E-01   6.20180E-03   1.02848E+02   2.73488E-02   1.90984E+02   3.78069E-03  -8.90270E-01   2.80475E-02  -6.23189E-01   5.54806E-01   1.10713E+03
 1.34757E-06   2.10872E-01   6.22539E-03   1.02848E+02   2.73484E-02   1.90984E+02   3.78072E-03  -8.89174E-01   2.80475E-02  -6.22422E-01   5.53441E-01   1.10713E+03
 1.34770E-06   2.11272E-01   6.24902E-03   1.02848E+02   2.73479E-02   1.90984E+02   3.78074E-03  -8.88078E-01   2.80475E-02  -6.21655E-01   5.52078E-01   1.10713E+03
 1.34782E-06   2.11671E-01   6.27267E-03   1.02848E+02   2.73475E-02   1.90984E+02   3.78077E-03  -8.86983E-01   2.80475E-02  -6.20888E-01   5.50717E-01   1.10713E+03
 1.34795E-06   2.12071E-01   6.29635E-03   1.02848E+02   2.73471E-02   1.90984E+02   3.78080E-03  -8.85888E-01   2.80475E-02  -6.20121E-01   5.49358E-01   1.10713E+03
 1.34807E-06   2.12469E-01   6.32005E-03   1.02848E+02   2.73467E-02   1.90984E+02   3.78083E-03  -8.84793E-01   2.80475E-02  -6.19355E-01   5.48001E-01   1.10713E+03
 1.34820E-06   2.12867E-01   6.34375E-03   1.02848E+02   2.73462E-02   1.90984E+02   3.78086E-03  -8.83698E-01   2.80475E-02  -6.18589E-01   5.46646E-01   1.10713E+03
 1.34833E-06   2.13264E-01   6.36740E-03   1.02848E+02   2.73458E-02   1.90984E+02   3.78089E-03  -8.82605E-01   2.80475E-02  -6.17823E-01   5.45293E-01   1.10713E+03
 1.34845E-06   2.13660E-01   6.39108E-03   1.02848E+02   2.73454E-02   1.90984E+02   3.78092E-03  -8.81512E-01   2.80475E-02  -6.17058E-01   5.43944E-01   1.10713E+03
 1.34858E-06   2.14056E-01   6.41480E-03   1.02848E+02   2.73449E-02   1.90984E+02   3.78095E-03  -8.80419E-01   2.80475E-02  -6.16293E-01   5.42596E-01   1.10713E+03
 1.34870E-06   2.14452E-01   6.43853E-03   1.02848E+02   2.73445E-02   1.90984E+02   3.78098E-03  -8.79326E-01   2.80475E-02  -6.15528E-01   5.41249E-01   1.10713E+03
 1.34883E-06   2.14847E-01   6.46228E-03   1.02848E+02   2.73441E-02   1.90984E+02   3.78101E-03  -8.78233E-01   2.80475E-02  -6.14763E-01   5.39905E-01   1.10713E+03
 1.34896E-06   2.15242E-01   6.48607E-03   1.02848E+02   2.73437E-02   1.90984E+02   3.78104E-03  -8.77141E-01   2.80475E-02  -6.13999E-01   5.38563E-01   1.10713E+03
 1.34908E-06   2.15637E-01   6.50991E-03   1.02848E+02   2.73432E-02   1.90984E+02   3.78107E-03  -8.76050E-01   2.80475E-02  -6.13235E-01   5.37224E-01   1.10713E+03
 1.34921E-06   2.16031E-01   6.53370E-03   1.02848E+02   2.73428E-02   1.90984E+02   3.78110E-03  -8.74961E-01   2.80475E-02  -6.12473E-01   5.35890E-01   1.10713E+03
 1.34933E-06   2.16424E-01   6.55752E-03   1.02848E+02   2.73424E-02   1.90984E+02   3.78113E-03  -8.73878E-01   2.80475E-02  -6.11714E-01   5.34563E-01   1.10713E+03
 1.34946E-06   2.16817E-01   6.58135E-03   1.02848E+02   2.73420E-02   1.90984E+02   3.78116E-03  -8.72794E-01   2.80475E-02  -6.10956E-01   5.33239E-01   1.10713E+03
 1.34959E-06   2.17210E-01   6.60521E-03   1.02848E+02   2.73415E-02   1.90984E+02   3.78119E-03  -8.71710E-01   2.80475E-02  -6.10197E-01   5.31915E-01   1.10713E+03
 1.34971E-06   2.17602E-01   6.62908E-03   1.02848E+02   2.73411E-02   1.90984E+02   3.78122E-03  -8.70627E-01   2.80475E-02  -6.09439E-01   5.30594E-01   1.10713E+03
 1.34984E-06   2.17994E-01   6.65299E-03   1.02848E+02   2.73407E-02   1.90984E+02   3.78125E-03  -8.69543E-01   2.80475E-02  -6.08680E-01   5.29274E-01   1.10713E+03
 1.34996E-06   2.18386E-01   6.67693E-03   1.02848E+02   2.73402E-02   1.90984E+02   3.78128E-03  -8.68460E-01   2.80475E-02  -6.07922E-01   5.27955E-01   1.10713E+03
 1.35009E-06   2.18776E-01   6.70083E-03   1.02848E+02   2.73398E-02   1.90984E+02   3.78131E-03  -8.67376E-01   2.80475E-02  -6.07163E-01   5.26639E-01   1.10713E+03
 1.35022E-06   2.19166E-01   6.72471E-03   1.02848E+02   2.73394E-02   1.90984E+02   3.78134E-03  -8.66292E-01   2.80475E-02  -6.06405E-01   5.25324E-01   1.10713E+03
 1.35034E-06   2.19555E-01   6.74863E-03   1.02848E+02   2.73390E-02   1.90984E+02   3.78137E-03  -8.65209E-01   2.80475E-02  -6.05646E-01   5.24010E-01   1.10713E+03
 1.35047E-06   2.19944E-01   6.77256E-03   1.02848E+02   2.73385E-02   1.90984E+02   3.78140E-03  -8.64126E-01   2.80475E-02  -6.04888E-01   5.22699E-01   1.10713E+03
 1.35059E-06   2.20333E-01   6.79652E-03   1.02848E+02   2.73381E-02   1.90984E+02   3.78143E-03  -8.63042E-01   2.80475E-02  -6.04129E-01   5.21389E-01   1.10713E+03
 1.35072E-06   2.20721E-01   6.82050E-03   1.02848E+02   2.73377E-02   1.90984E+02   3.78146E-03  -8.61958E-01   2.80475E-02  -6.03371E-01   5.20080E-01   1.10713E+03
 1.35085E-06   2.21109E-01   6.84451E-03   1.02848E+02   2.73372E-02   1.90984E+02   3.78148E-03  -8.60875E-01   2.80475E-02  -6.02613E-01   5.18774E-01   1.10713E+03
 1.35097E-06   2.21497E-01   6.86853E-03   1.02848E+02   2.73368E-02   1.90984E+02   3.78151E-03  -8.59793E-01   2.80475E-02  -6.01855E-01   5.17471E-01   1.10713E+03
 1.35110E-06   2.21883E-01   6.89249E-03   1.02848E+02   2.73364E-02   1.90984E+02   3.78154E-03  -8.58713E-01   2.80475E-02  -6.01099E-01   5.16171E-01   1.10713E+03
 1.35122E-06   2.22269E-01   6.91647E-03   1.02848E+02   2.73360E-02   1.90984E+02   3.78157E-03  -8.57633E-01   2.80475E-02  -6.00343E-01   5.14874E-01   1.10713E+03
 1.35135E-06   2.22654E-01   6.94050E-03   1.02848E+02   2.73355E-02   1.90984E+02   3.78160E-03  -8.56553E-01   2.80475E-02  -5.99587E-01   5.13578E-01   1.10713E+03
 1.35148E-06   2.23040E-01   6.96455E-03   1.02848E+02   2.73351E-02   1.90984E+02   3.78163E-03  -8.55472E-01   2.80475E-02  -5.98831E-01   5.12283E-01   1.10713E+03
 1.35160E-06   2.23425E-01   6.98861E-03   1.02848E+02   2.73347E-02   1.90984E+02   3.78166E-03  -8.54392E-01   2.80475E-02  -5.98074E-01   5.10990E-01   1.10713E+03
 1.35173E-06   2.23809E-01   7.01269E-03   1.02848E+02   2.73342E-02   1.90984E+02   3.78169E-03  -8.53312E-01   2.80475E-02  -5.97318E-01   5.09699E-01   1.10713E+03
 1.35185E-06   2.24194E-01   7.03681E-03   1.02848E+02   2.73338E-02   1.90984E+02   3.78172E-03  -8.52232E-01   2.80475E-02  -5.96563E-01   5.08410E-01   1.10713E+03
 1.35198E-06   2.24577E-01   7.06087E-03   1.02848E+02   2.73334E-02   1.90984E+02   3.78175E-03  -8.51153E-01   2.80475E-02  -5.95807E-01   5.07123E-01   1.10713E+03
 1.35211E-06   2.24959E-01   7.08491E-03   1.02848E+02   2.73330E-02   1.90984E+02   3.78178E-03  -8.50074E-01   2.80475E-02  -5.95052E-01   5.05838E-01   1.10713E+03
 1.35223E-06   2.25341E-01   7.10898E-03   1.02848E+02   2.73325E-02   1.90984E+02   3.78181E-03  -8.48995E-01   2.80475E-02  -5.94297E-01   5.04555E-01   1.10713E+03
 1.35236E-06   2.25722E-01   7.13309E-03   1.02848E+02   2.73321E-02   1.90984E+02   3.78184E-03  -8.47917E-01   2.80475E-02  -5.93542E-01   5.03274E-01   1.10713E+03
