Time (s)   VBP_D                    IBP_D                    P_BP                     EBP_D                    VSTK_D                   ISTK_D                   P_STKD                   IMITL_D                  E_PHC                    I_UP                      V_PHC                   I_ZFLOSS                 P_CONV                   RLOSS                    ZFLOW                    E_LOAD                   P_LOAD                   V_LOAD                   I_LOAD                    FINDUC                   LME                     LVOLT                     ILOAD                    LKE                     LVEL                      LRADIUS                 P_LOAD                   IMITL_C                  VSTK_C                   ISTK_C                   P_STKC                   EBP_C                    VBP_C                    IBP_C                    IMITL_B                  VSTK_B                   ISTK_B                   P_STKB                   EBP_B                    VBP_B                    IBP_B                    IMITL_A                  VSTK_A                   ISTK_A                   P_STKA                   EBP_A                    VBP_A                    IBP_A                    
 2.53465E-07   9.87866E+05   1.89098E+06   1.86804E+12   3.64779E+05   3.32957E+06   3.09475E+06   1.03042E+13   3.01625E+06   2.73270E+05   1.35122E+07   1.00127E+06   6.09716E+05   1.29165E+13   1.64220E+00   0.00000E+00   9.89436E+04   6.31045E+12   4.89180E+05   1.29001E+07   1.79710E-10   5.03716E+03   2.38721E+05   1.29001E+07   9.91307E+03  -6.96238E+04   1.91213E-02   3.08037E+12  -3.16484E+06   3.25126E+06  -3.20986E+06  -1.04361E+13  -8.04606E+05   1.00274E+06  -1.86001E+06  -3.22610E+06   3.23858E+06  -3.23561E+06  -1.04788E+13  -7.57128E+05   9.66939E+05  -1.93458E+06  -4.10502E+06   2.61530E+06  -4.15631E+06  -1.08700E+13  -7.69122E+05   9.60231E+05  -1.94856E+06
 2.53675E-07   9.86763E+05   1.88344E+06   1.85851E+12   3.67289E+05   3.33397E+06   3.10830E+06   1.03630E+13   3.02787E+06   2.76125E+05   1.35747E+07   1.00635E+06   6.13064E+05   1.30415E+13   1.64151E+00   0.00000E+00   1.00278E+05   6.39657E+12   4.93592E+05   1.29592E+07   1.82789E-10   5.17571E+03   2.42726E+05   1.29592E+07   1.01705E+04  -7.05219E+04   1.91066E-02   3.14624E+12  -3.17936E+06   3.25519E+06  -3.22176E+06  -1.04874E+13  -8.06600E+05   1.00209E+06  -1.85151E+06  -3.24507E+06   3.24181E+06  -3.24723E+06  -1.05269E+13  -7.59524E+05   9.64819E+05  -1.92915E+06  -4.12239E+06   2.61827E+06  -4.17204E+06  -1.09235E+13  -7.71611E+05   9.58350E+05  -1.94263E+06
 2.53885E-07   9.85756E+05   1.87649E+06   1.84976E+12   3.69805E+05   3.33760E+06   3.12173E+06   1.04191E+13   3.03949E+06   2.79009E+05   1.36372E+07   1.01141E+06   6.16403E+05   1.31670E+13   1.64083E+00   0.00000E+00   1.01631E+05   6.48155E+12   4.97876E+05   1.30184E+07   1.85910E-10   5.31740E+03   2.46731E+05   1.30184E+07   1.04338E+04  -7.14290E+04   1.90917E-02   3.21286E+12  -3.19377E+06   3.25915E+06  -3.23353E+06  -1.05386E+13  -8.08579E+05   1.00185E+06  -1.84296E+06  -3.26420E+06   3.24632E+06  -3.25911E+06  -1.05801E+13  -7.61907E+05   9.63076E+05  -1.92374E+06  -4.13977E+06   2.62031E+06  -4.18768E+06  -1.09730E+13  -7.74093E+05   9.56860E+05  -1.93669E+06
 2.54095E-07   9.85066E+05   1.87005E+06   1.84212E+12   3.72327E+05   3.34008E+06   3.13508E+06   1.04714E+13   3.05110E+06   2.81920E+05   1.36998E+07   1.01648E+06   6.19749E+05   1.32931E+13   1.64014E+00   0.00000E+00   1.03003E+05   6.57483E+12   5.02753E+05   1.30777E+07   1.89075E-10   5.46227E+03   2.51411E+05   1.30777E+07   1.07031E+04  -7.23450E+04   1.90766E-02   3.28890E+12  -3.20807E+06   3.26298E+06  -3.24515E+06  -1.05889E+13  -8.10544E+05   1.00197E+06  -1.83484E+06  -3.28345E+06   3.25155E+06  -3.27129E+06  -1.06368E+13  -7.64280E+05   9.61669E+05  -1.91879E+06  -4.15719E+06   2.62216E+06  -4.20319E+06  -1.10214E+13  -7.76565E+05   9.55720E+05  -1.93119E+06
 2.54305E-07   9.84618E+05   1.86311E+06   1.83445E+12   3.74855E+05   3.34185E+06   3.14830E+06   1.05212E+13   3.06273E+06   2.84859E+05   1.37624E+07   1.02154E+06   6.23089E+05   1.34199E+13   1.63948E+00   0.00000E+00   1.04394E+05   6.66787E+12   5.07567E+05   1.31369E+07   1.92282E-10   5.61037E+03   2.56044E+05   1.31369E+07   1.09786E+04  -7.32702E+04   1.90613E-02   3.36468E+12  -3.22225E+06   3.26645E+06  -3.25667E+06  -1.06377E+13  -8.12495E+05   1.00197E+06  -1.82696E+06  -3.30280E+06   3.25654E+06  -3.28373E+06  -1.06936E+13  -7.66641E+05   9.60115E+05  -1.91416E+06  -4.17465E+06   2.62466E+06  -4.21860E+06  -1.10724E+13  -7.79029E+05   9.54449E+05  -1.92596E+06
 2.54515E-07   9.84300E+05   1.85590E+06   1.82676E+12   3.77388E+05   3.34327E+06   3.16135E+06   1.05692E+13   3.07438E+06   2.87826E+05   1.38250E+07   1.02658E+06   6.26382E+05   1.35470E+13   1.63890E+00   0.00000E+00   1.05804E+05   6.76163E+12   5.12390E+05   1.31963E+07   1.95533E-10   5.76176E+03   2.60747E+05   1.31963E+07   1.12604E+04  -7.42045E+04   1.90458E-02   3.44178E+12  -3.23631E+06   3.26916E+06  -3.26809E+06  -1.06839E+13  -8.14433E+05   1.00197E+06  -1.81908E+06  -3.32224E+06   3.26021E+06  -3.29641E+06  -1.07470E+13  -7.68990E+05   9.58531E+05  -1.90958E+06  -4.19210E+06   2.62797E+06  -4.23402E+06  -1.11269E+13  -7.81483E+05   9.53164E+05  -1.92076E+06
 2.54725E-07   9.84046E+05   1.84855E+06   1.81906E+12   3.79927E+05   3.34462E+06   3.17421E+06   1.06165E+13   3.08605E+06   2.90821E+05   1.38875E+07   1.03156E+06   6.29584E+05   1.36739E+13   1.63847E+00   0.00000E+00   1.07234E+05   6.85338E+12   5.17017E+05   1.32556E+07   1.98828E-10   5.91648E+03   2.65450E+05   1.32556E+07   1.15486E+04  -7.51480E+04   1.90302E-02   3.51921E+12  -3.25024E+06   3.27126E+06  -3.27944E+06  -1.07279E+13  -8.16357E+05   1.00205E+06  -1.81104E+06  -3.34176E+06   3.26189E+06  -3.30932E+06  -1.07946E+13  -7.71326E+05   9.56987E+05  -1.90492E+06  -4.20950E+06   2.63174E+06  -4.24937E+06  -1.11832E+13  -7.83929E+05   9.51934E+05  -1.91545E+06
 2.54935E-07   9.83834E+05   1.84112E+06   1.81135E+12   3.82471E+05   3.34672E+06   3.18689E+06   1.06656E+13   3.09774E+06   2.93844E+05   1.39499E+07   1.03644E+06   6.32668E+05   1.38002E+13   1.63820E+00   0.00000E+00   1.08684E+05   6.94861E+12   5.21864E+05   1.33150E+07   2.02167E-10   6.07455E+03   2.70200E+05   1.33150E+07   1.18433E+04  -7.61008E+04   1.90143E-02   3.59791E+12  -3.26408E+06   3.27282E+06  -3.29081E+06  -1.07702E+13  -8.18269E+05   1.00222E+06  -1.80280E+06  -3.36132E+06   3.26144E+06  -3.32243E+06  -1.08359E+13  -7.73650E+05   9.55508E+05  -1.90013E+06  -4.22681E+06   2.63557E+06  -4.26472E+06  -1.12400E+13  -7.86365E+05   9.50783E+05  -1.90997E+06
 2.55145E-07   9.83673E+05   1.83358E+06   1.80364E+12   3.85020E+05   3.34945E+06   3.19939E+06   1.07162E+13   3.10945E+06   2.96895E+05   1.40122E+07   1.04121E+06   6.35616E+05   1.39256E+13   1.63812E+00   0.00000E+00   1.10154E+05   7.04313E+12   5.26615E+05   1.33744E+07   2.05552E-10   6.23601E+03   2.74950E+05   1.33744E+07   1.21446E+04  -7.70630E+04   1.89982E-02   3.67815E+12  -3.27782E+06   3.27382E+06  -3.30219E+06  -1.08108E+13  -8.20166E+05   1.00250E+06  -1.79436E+06  -3.38089E+06   3.25940E+06  -3.33570E+06  -1.08724E+13  -7.75961E+05   9.54093E+05  -1.89520E+06  -4.24405E+06   2.63891E+06  -4.28012E+06  -1.12949E+13  -7.88791E+05   9.49707E+05  -1.90434E+06
 2.55355E-07   9.83580E+05   1.82590E+06   1.79591E+12   3.87574E+05   3.35347E+06   3.21171E+06   1.07704E+13   3.12118E+06   2.99973E+05   1.40744E+07   1.04589E+06   6.38451E+05   1.40502E+13   1.63816E+00   0.00000E+00   1.11644E+05   7.13909E+12   5.31430E+05   1.34337E+07   2.08982E-10   6.40087E+03   2.79723E+05   1.34337E+07   1.24528E+04  -7.80345E+04   1.89819E-02   3.75855E+12  -3.29153E+06   3.27462E+06  -3.31358E+06  -1.08507E+13  -8.22050E+05   1.00285E+06  -1.78575E+06  -3.40041E+06   3.25686E+06  -3.34910E+06  -1.09075E+13  -7.78258E+05   9.52727E+05  -1.89017E+06  -4.26125E+06   2.64079E+06  -4.29561E+06  -1.13438E+13  -7.91209E+05   9.48688E+05  -1.89859E+06
 2.55565E-07   9.83570E+05   1.81804E+06   1.78817E+12   3.90132E+05   3.35767E+06   3.22387E+06   1.08247E+13   3.13290E+06   3.03079E+05   1.41364E+07   1.05047E+06   6.41180E+05   1.41740E+13   1.63834E+00   0.00000E+00   1.13154E+05   7.23231E+12   5.36002E+05   1.34931E+07   2.12459E-10   6.56915E+03   2.84472E+05   1.34931E+07   1.27679E+04  -7.90155E+04   1.89654E-02   3.83927E+12  -3.30521E+06   3.27530E+06  -3.32498E+06  -1.08903E+13  -8.23919E+05   1.00327E+06  -1.77700E+06  -3.41981E+06   3.25484E+06  -3.36261E+06  -1.09448E+13  -7.80542E+05   9.51395E+05  -1.88507E+06  -4.27848E+06   2.64103E+06  -4.31116E+06  -1.13859E+13  -7.93618E+05   9.47708E+05  -1.89275E+06
 2.55775E-07   9.83648E+05   1.81000E+06   1.78041E+12   3.92696E+05   3.36234E+06   3.23588E+06   1.08801E+13   3.14465E+06   3.06211E+05   1.41983E+07   1.05497E+06   6.43832E+05   1.42974E+13   1.63859E+00   0.00000E+00   1.14684E+05   7.32905E+12   5.40795E+05   1.35524E+07   2.15982E-10   6.74090E+03   2.89292E+05   1.35524E+07   1.30900E+04  -8.00060E+04   1.89487E-02   3.92219E+12  -3.31889E+06   3.27588E+06  -3.33635E+06  -1.09295E+13  -8.25774E+05   1.00375E+06  -1.76812E+06  -3.43898E+06   3.25402E+06  -3.37623E+06  -1.09863E+13  -7.82813E+05   9.50093E+05  -1.87991E+06  -4.29581E+06   2.63979E+06  -4.32672E+06  -1.14216E+13  -7.96018E+05   9.46759E+05  -1.88686E+06
 2.55985E-07   9.83949E+05   1.80330E+06   1.77436E+12   3.95265E+05   3.36691E+06   3.24773E+06   1.09348E+13   3.15645E+06   3.09371E+05   1.42601E+07   1.05941E+06   6.46403E+05   1.44204E+13   1.63894E+00   0.00000E+00   1.16234E+05   7.43003E+12   5.45858E+05   1.36116E+07   2.19552E-10   6.91614E+03   2.94764E+05   1.36116E+07   1.34193E+04  -8.10062E+04   1.89318E-02   4.01292E+12  -3.33260E+06   3.27623E+06  -3.34769E+06  -1.09678E+13  -8.27614E+05   1.00503E+06  -1.75938E+06  -3.45782E+06   3.25455E+06  -3.38997E+06  -1.10328E+13  -7.85072E+05   9.49548E+05  -1.87497E+06  -4.31328E+06   2.63796E+06  -4.34226E+06  -1.14547E+13  -7.98407E+05   9.46567E+05  -1.88118E+06
 2.56195E-07   9.84586E+05   1.79614E+06   1.76845E+12   3.97840E+05   3.37090E+06   3.25942E+06   1.09872E+13   3.16832E+06   3.12558E+05   1.43218E+07   1.06378E+06   6.48887E+05   1.45428E+13   1.63939E+00   0.00000E+00   1.17806E+05   7.52674E+12   5.50568E+05   1.36709E+07   2.23171E-10   7.09489E+03   2.99583E+05   1.36709E+07   1.37559E+04  -8.20160E+04   1.89147E-02   4.09639E+12  -3.34632E+06   3.27596E+06  -3.35899E+06  -1.10039E+13  -8.29440E+05   1.00624E+06  -1.75103E+06  -3.47627E+06   3.25566E+06  -3.40384E+06  -1.10817E+13  -7.87317E+05   9.48899E+05  -1.87049E+06  -4.33090E+06   2.63646E+06  -4.35772E+06  -1.14890E+13  -8.00785E+05   9.46271E+05  -1.87596E+06
 2.56405E-07   9.85415E+05   1.78858E+06   1.76249E+12   4.00419E+05   3.37494E+06   3.27093E+06   1.10392E+13   3.18031E+06   3.15771E+05   1.43833E+07   1.06806E+06   6.51261E+05   1.46645E+13   1.63999E+00   0.00000E+00   1.19398E+05   7.63578E+12   5.56138E+05   1.37300E+07   2.26837E-10   7.27717E+03   3.05683E+05   1.37300E+07   1.41000E+04  -8.30355E+04   1.88974E-02   4.19706E+12  -3.36007E+06   3.27505E+06  -3.37026E+06  -1.10377E+13  -8.31252E+05   1.00741E+06  -1.74276E+06  -3.49426E+06   3.25626E+06  -3.41786E+06  -1.11295E+13  -7.89548E+05   9.48177E+05  -1.86616E+06  -4.34865E+06   2.63603E+06  -4.37311E+06  -1.15277E+13  -8.03152E+05   9.45902E+05  -1.87090E+06
 2.56615E-07   9.86334E+05   1.78083E+06   1.75649E+12   4.03003E+05   3.37830E+06   3.28223E+06   1.10883E+13   3.19243E+06   3.19011E+05   1.44446E+07   1.07223E+06   6.53500E+05   1.47850E+13   1.64075E+00   0.00000E+00   1.21011E+05   7.73145E+12   5.60693E+05   1.37891E+07   2.30553E-10   7.46301E+03   3.10550E+05   1.37891E+07   1.44518E+04  -8.40647E+04   1.88798E-02   4.28288E+12  -3.37388E+06   3.27329E+06  -3.38155E+06  -1.10688E+13  -8.33050E+05   1.00864E+06  -1.73436E+06  -3.51176E+06   3.25520E+06  -3.43197E+06  -1.11718E+13  -7.91766E+05   9.47482E+05  -1.86177E+06  -4.36648E+06   2.63714E+06  -4.38840E+06  -1.15729E+13  -8.05508E+05   9.45564E+05  -1.86577E+06
 2.56825E-07   9.87296E+05   1.77299E+06   1.75047E+12   4.05592E+05   3.38192E+06   3.29333E+06   1.11378E+13   3.20471E+06   3.22277E+05   1.45056E+07   1.07626E+06   6.55575E+05   1.49042E+13   1.64171E+00   0.00000E+00   1.22645E+05   7.83480E+12   5.65768E+05   1.38481E+07   2.34318E-10   7.65241E+03   3.16114E+05   1.38481E+07   1.48112E+04  -8.51038E+04   1.88621E-02   4.37775E+12  -3.38776E+06   3.27079E+06  -3.39288E+06  -1.10974E+13  -8.34834E+05   1.00998E+06  -1.72573E+06  -3.52876E+06   3.25185E+06  -3.44620E+06  -1.12065E+13  -7.93969E+05   9.46864E+05  -1.85723E+06  -4.38432E+06   2.63938E+06  -4.40374E+06  -1.16232E+13  -8.07852E+05   9.45308E+05  -1.86047E+06
 2.57035E-07   9.88299E+05   1.76507E+06   1.74442E+12   4.08185E+05   3.38554E+06   3.30421E+06   1.11865E+13   3.21715E+06   3.25569E+05   1.45663E+07   1.08014E+06   6.57466E+05   1.50215E+13   1.64289E+00   0.00000E+00   1.24301E+05   7.92471E+12   5.69837E+05   1.39070E+07   2.38133E-10   7.84538E+03   3.20352E+05   1.39070E+07   1.51786E+04  -8.61528E+04   1.88441E-02   4.45647E+12  -3.40173E+06   3.26811E+06  -3.40430E+06  -1.11256E+13  -8.36604E+05   1.01144E+06  -1.71686E+06  -3.54529E+06   3.24634E+06  -3.46044E+06  -1.12338E+13  -7.96157E+05   9.46326E+05  -1.85251E+06  -4.40208E+06   2.64183E+06  -4.41906E+06  -1.16744E+13  -8.10185E+05   9.45142E+05  -1.85498E+06
 2.57245E-07   9.89362E+05   1.75702E+06   1.73833E+12   4.10783E+05   3.38915E+06   3.31489E+06   1.12346E+13   3.22974E+06   3.28886E+05   1.46267E+07   1.08388E+06   6.59199E+05   1.51372E+13   1.64424E+00   0.00000E+00   1.25977E+05   8.02862E+12   5.74880E+05   1.39657E+07   2.41999E-10   8.04191E+03   3.25870E+05   1.39657E+07   1.55540E+04  -8.72117E+04   1.88259E-02   4.55195E+12  -3.41581E+06   3.26554E+06  -3.41583E+06  -1.11545E+13  -8.38359E+05   1.01300E+06  -1.70778E+06  -3.56138E+06   3.23943E+06  -3.47466E+06  -1.12559E+13  -7.98330E+05   9.45853E+05  -1.84767E+06  -4.41976E+06   2.64345E+06  -4.43440E+06  -1.17221E+13  -8.12506E+05   9.45051E+05  -1.84934E+06
 2.57455E-07   9.90507E+05   1.74880E+06   1.73220E+12   4.13385E+05   3.39242E+06   3.32541E+06   1.12812E+13   3.24250E+06   3.32229E+05   1.46869E+07   1.08749E+06   6.60805E+05   1.52514E+13   1.64571E+00   0.00000E+00   1.27675E+05   8.13584E+12   5.80121E+05   1.40244E+07   2.45916E-10   8.24201E+03   3.32040E+05   1.40244E+07   1.59376E+04  -8.82805E+04   1.88075E-02   4.65643E+12  -3.42999E+06   3.26337E+06  -3.42746E+06  -1.11851E+13  -8.40099E+05   1.01463E+06  -1.69854E+06  -3.57702E+06   3.23263E+06  -3.48877E+06  -1.12779E+13  -8.00487E+05   9.45421E+05  -1.84273E+06  -4.43736E+06   2.64355E+06  -4.44982E+06  -1.17633E+13  -8.14815E+05   9.45018E+05  -1.84358E+06
 2.57665E-07   9.91745E+05   1.74039E+06   1.72603E+12   4.15993E+05   3.39541E+06   3.33581E+06   1.13264E+13   3.25543E+06   3.35596E+05   1.47468E+07   1.09101E+06   6.62311E+05   1.53645E+13   1.64728E+00   0.00000E+00   1.29395E+05   8.23912E+12   5.85046E+05   1.40829E+07   2.49885E-10   8.44568E+03   3.37535E+05   1.40829E+07   1.63295E+04  -8.93594E+04   1.87888E-02   4.75452E+12  -3.44425E+06   3.26162E+06  -3.43918E+06  -1.12173E+13  -8.41824E+05   1.01634E+06  -1.68916E+06  -3.59224E+06   3.22715E+06  -3.50275E+06  -1.13039E+13  -8.02627E+05   9.45021E+05  -1.83773E+06  -4.45490E+06   2.64189E+06  -4.46519E+06  -1.17965E+13  -8.17112E+05   9.45031E+05  -1.83771E+06
 2.57875E-07   9.93073E+05   1.73179E+06   1.71980E+12   4.18606E+05   3.39758E+06   3.34612E+06   1.13687E+13   3.26855E+06   3.38987E+05   1.48066E+07   1.09445E+06   6.63749E+05   1.54769E+13   1.64890E+00   0.00000E+00   1.31136E+05   8.34232E+12   5.89931E+05   1.41412E+07   2.53906E-10   8.65292E+03   3.43122E+05   1.41412E+07   1.67300E+04  -9.04484E+04   1.87699E-02   4.85267E+12  -3.45855E+06   3.26016E+06  -3.45095E+06  -1.12506E+13  -8.43535E+05   1.01812E+06  -1.67962E+06  -3.60704E+06   3.22392E+06  -3.51663E+06  -1.13373E+13  -8.04753E+05   9.44655E+05  -1.83266E+06  -4.47241E+06   2.63900E+06  -4.48058E+06  -1.18242E+13  -8.19397E+05   9.45094E+05  -1.83175E+06
 2.58085E-07   9.94598E+05   1.72426E+06   1.71495E+12   4.21224E+05   3.39902E+06   3.35633E+06   1.14082E+13   3.28190E+06   3.42403E+05   1.48661E+07   1.09784E+06   6.65133E+05   1.55886E+13   1.65056E+00   0.00000E+00   1.32898E+05   8.44440E+12   5.94704E+05   1.41993E+07   2.57980E-10   8.86372E+03   3.48710E+05   1.41993E+07   1.71390E+04  -9.15475E+04   1.87508E-02   4.95222E+12  -3.47285E+06   3.25868E+06  -3.46274E+06  -1.12840E+13  -8.45230E+05   1.02058E+06  -1.67014E+06  -3.62142E+06   3.22266E+06  -3.53040E+06  -1.13773E+13  -8.06862E+05   9.44928E+05  -1.82774E+06  -4.48990E+06   2.63526E+06  -4.49592E+06  -1.18479E+13  -8.21668E+05   9.45807E+05  -1.82591E+06
 2.58295E-07   9.96409E+05   1.71633E+06   1.71017E+12   4.23848E+05   3.39954E+06   3.36650E+06   1.14445E+13   3.29548E+06   3.45843E+05   1.49253E+07   1.10117E+06   6.66457E+05   1.56997E+13   1.65228E+00   0.00000E+00   1.34683E+05   8.54796E+12   5.99550E+05   1.42573E+07   2.62108E-10   9.07813E+03   3.54275E+05   1.42573E+07   1.75569E+04  -9.26567E+04   1.87315E-02   5.05172E+12  -3.48709E+06   3.25664E+06  -3.47452E+06  -1.13153E+13  -8.46909E+05   1.02301E+06  -1.66090E+06  -3.63538E+06   3.22234E+06  -3.54414E+06  -1.14204E+13  -8.08955E+05   9.45139E+05  -1.82314E+06  -4.50737E+06   2.63162E+06  -4.51122E+06  -1.18718E+13  -8.23926E+05   9.46467E+05  -1.82038E+06
 2.58505E-07   9.98391E+05   1.70805E+06   1.70530E+12   4.26475E+05   3.39947E+06   3.37657E+06   1.14785E+13   3.30931E+06   3.49307E+05   1.49843E+07   1.10444E+06   6.67706E+05   1.58101E+13   1.65407E+00   0.00000E+00   1.36489E+05   8.65089E+12   6.04320E+05   1.43151E+07   2.66290E-10   9.29616E+03   3.59863E+05   1.43151E+07   1.79837E+04  -9.37762E+04   1.87119E-02   5.15274E+12  -3.50127E+06   3.25388E+06  -3.48627E+06  -1.13439E+13  -8.48574E+05   1.02545E+06  -1.65166E+06  -3.64897E+06   3.22137E+06  -3.55785E+06  -1.14612E+13  -8.11033E+05   9.45315E+05  -1.81862E+06  -4.52478E+06   2.62884E+06  -4.52640E+06  -1.18992E+13  -8.26170E+05   9.47092E+05  -1.81492E+06
 2.58715E-07   1.00047E+06   1.69957E+06   1.70036E+12   4.29107E+05   3.39874E+06   3.38660E+06   1.15102E+13   3.32337E+06   3.52795E+05   1.50430E+07   1.10762E+06   6.68872E+05   1.59195E+13   1.65595E+00   0.00000E+00   1.38318E+05   8.75727E+12   6.09300E+05   1.43727E+07   2.70527E-10   9.51778E+03   3.65428E+05   1.43727E+07   1.84196E+04  -9.49059E+04   1.86921E-02   5.25333E+12  -3.51536E+06   3.25050E+06  -3.49801E+06  -1.13703E+13  -8.50223E+05   1.02797E+06  -1.64226E+06  -3.66223E+06   3.21828E+06  -3.57157E+06  -1.14943E+13  -8.13093E+05   9.45535E+05  -1.81401E+06  -4.54208E+06   2.62734E+06  -4.54145E+06  -1.19319E+13  -8.28400E+05   9.47759E+05  -1.80937E+06
 2.58925E-07   1.00260E+06   1.69096E+06   1.69536E+12   4.31743E+05   3.39757E+06   3.39660E+06   1.15402E+13   3.33763E+06   3.56306E+05   1.51014E+07   1.11072E+06   6.69934E+05   1.60277E+13   1.65795E+00   0.00000E+00   1.40170E+05   8.86560E+12   6.14385E+05   1.44300E+07   2.74820E-10   9.74299E+03   3.71691E+05   1.44300E+07   1.88647E+04  -9.60459E+04   1.86720E-02   5.36375E+12  -3.52937E+06   3.24662E+06  -3.50978E+06  -1.13949E+13  -8.51857E+05   1.03060E+06  -1.63263E+06  -3.67524E+06   3.21217E+06  -3.58524E+06  -1.15164E+13  -8.15136E+05   9.45838E+05  -1.80922E+06  -4.55918E+06   2.62703E+06  -4.55640E+06  -1.19698E+13  -8.30617E+05   9.48505E+05  -1.80366E+06
 2.59135E-07   1.00480E+06   1.68222E+06   1.69030E+12   4.34382E+05   3.39676E+06   3.40659E+06   1.15714E+13   3.35207E+06   3.59840E+05   1.51595E+07   1.11371E+06   6.70887E+05   1.61345E+13   1.66006E+00   0.00000E+00   1.42043E+05   8.97524E+12   6.19529E+05   1.44872E+07   2.79169E-10   9.97180E+03   3.77884E+05   1.44872E+07   1.93193E+04  -9.71961E+04   1.86517E-02   5.47520E+12  -3.54329E+06   3.24253E+06  -3.52160E+06  -1.14189E+13  -8.53475E+05   1.03334E+06  -1.62276E+06  -3.68806E+06   3.20305E+06  -3.59891E+06  -1.15275E+13  -8.17162E+05   9.46226E+05  -1.80425E+06  -4.57606E+06   2.62701E+06  -4.57136E+06  -1.20090E+13  -8.32820E+05   9.49335E+05  -1.79778E+06
 2.59345E-07   1.00707E+06   1.67333E+06   1.68517E+12   4.37026E+05   3.39585E+06   3.41660E+06   1.16023E+13   3.36664E+06   3.63398E+05   1.52172E+07   1.11661E+06   6.71752E+05   1.62402E+13   1.66224E+00   0.00000E+00   1.43940E+05   9.08628E+12   6.24739E+05   1.45441E+07   2.83575E-10   1.02041E+04   3.84124E+05   1.45441E+07   1.97835E+04  -9.83568E+04   1.86312E-02   5.58830E+12  -3.55711E+06   3.23858E+06  -3.53348E+06  -1.14435E+13  -8.55076E+05   1.03618E+06  -1.61268E+06  -3.70077E+06   3.19173E+06  -3.61257E+06  -1.15303E+13  -8.19171E+05   9.46687E+05  -1.79914E+06  -4.59270E+06   2.62675E+06  -4.58631E+06  -1.20471E+13  -8.35010E+05   9.50240E+05  -1.79173E+06
 2.59555E-07   1.00944E+06   1.66425E+06   1.67996E+12   4.39673E+05   3.39571E+06   3.42662E+06   1.16358E+13   3.38132E+06   3.66978E+05   1.52747E+07   1.11944E+06   6.72552E+05   1.63447E+13   1.66447E+00   0.00000E+00   1.45859E+05   9.18574E+12   6.29127E+05   1.46008E+07   2.88038E-10   1.04401E+04   3.89153E+05   1.46008E+07   2.02574E+04  -9.95279E+04   1.86104E-02   5.68341E+12  -3.57082E+06   3.23507E+06  -3.54543E+06  -1.14697E+13  -8.56661E+05   1.03911E+06  -1.60243E+06  -3.71341E+06   3.17942E+06  -3.62632E+06  -1.15296E+13  -8.21161E+05   9.47208E+05  -1.79390E+06  -4.60911E+06   2.62556E+06  -4.60127E+06  -1.20809E+13  -8.37186E+05   9.51214E+05  -1.78555E+06
 2.59765E-07   1.01190E+06   1.65497E+06   1.67466E+12   4.42325E+05   3.39529E+06   3.43668E+06   1.16685E+13   3.39611E+06   3.70580E+05   1.53318E+07   1.12223E+06   6.73327E+05   1.64487E+13   1.66669E+00   0.00000E+00   1.47801E+05   9.30480E+12   6.34828E+05   1.46572E+07   2.92560E-10   1.06795E+04   3.96697E+05   1.46572E+07   2.07412E+04  -1.00709E+05   1.85894E-02   5.81361E+12  -3.58440E+06   3.23188E+06  -3.55743E+06  -1.14972E+13  -8.58230E+05   1.04211E+06  -1.59202E+06  -3.72597E+06   3.16722E+06  -3.64018E+06  -1.15293E+13  -8.23135E+05   9.47782E+05  -1.78854E+06  -4.62535E+06   2.62342E+06  -4.61619E+06  -1.21102E+13  -8.39348E+05   9.52257E+05  -1.77922E+06
 2.59975E-07   1.01448E+06   1.64614E+06   1.66997E+12   4.44981E+05   3.39508E+06   3.44678E+06   1.17021E+13   3.41101E+06   3.74205E+05   1.53888E+07   1.12500E+06   6.74106E+05   1.65525E+13   1.66887E+00   0.00000E+00   1.49766E+05   9.41089E+12   6.39617E+05   1.47133E+07   2.97140E-10   1.09226E+04   4.02285E+05   1.47133E+07   2.12350E+04  -1.01901E+05   1.85681E-02   5.92046E+12  -3.59782E+06   3.22892E+06  -3.56942E+06  -1.15254E+13  -8.59781E+05   1.04551E+06  -1.58149E+06  -3.73847E+06   3.15586E+06  -3.65428E+06  -1.15324E+13  -8.25091E+05   9.48727E+05  -1.78312E+06  -4.64145E+06   2.62029E+06  -4.63105E+06  -1.21347E+13  -8.41495E+05   9.53688E+05  -1.77279E+06
 2.60185E-07   1.01740E+06   1.63785E+06   1.66636E+12   4.47641E+05   3.39438E+06   3.45684E+06   1.17338E+13   3.42603E+06   3.77853E+05   1.54454E+07   1.12776E+06   6.74898E+05   1.66562E+13   1.67101E+00   0.00000E+00   1.51754E+05   9.51618E+12   6.44325E+05   1.47692E+07   3.01779E-10   1.11692E+04   4.07873E+05   1.47692E+07   2.17392E+04  -1.03104E+05   1.85466E-02   6.02555E+12  -3.61105E+06   3.22609E+06  -3.58138E+06  -1.15539E+13  -8.61316E+05   1.04935E+06  -1.57131E+06  -3.75089E+06   3.14550E+06  -3.66860E+06  -1.15396E+13  -8.27031E+05   9.50095E+05  -1.77808E+06  -4.65746E+06   2.61699E+06  -4.64579E+06  -1.21580E+13  -8.43628E+05   9.55559E+05  -1.76670E+06
