Time (s)   V_brick (kV)             E_brick (J)              E_ESR (J)                R_switch (½)             E_switch (J)             Radius_switch (m)        I_brick (kA)             Q_brick                  V_out (kV)               P_out (MW)               E_out (J)                
 2.20160E-06  -4.04000E-02   2.28502E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.49732E-02   2.78670E-02  -2.27326E-02   7.95030E-04   1.08886E+03
 2.20172E-06  -4.03844E-02   2.28326E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.49916E-02   2.78670E-02  -2.27446E-02   7.95869E-04   1.08886E+03
 2.20185E-06  -4.03687E-02   2.28148E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.50099E-02   2.78670E-02  -2.27564E-02   7.96700E-04   1.08886E+03
 2.20198E-06  -4.03527E-02   2.27968E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.50282E-02   2.78670E-02  -2.27683E-02   7.97532E-04   1.08886E+03
 2.20210E-06  -4.03367E-02   2.27787E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.50464E-02   2.78670E-02  -2.27802E-02   7.98364E-04   1.08886E+03
 2.20223E-06  -4.03207E-02   2.27607E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.50647E-02   2.78670E-02  -2.27920E-02   7.99196E-04   1.08886E+03
 2.20235E-06  -4.03047E-02   2.27426E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.50830E-02   2.78670E-02  -2.28039E-02   8.00029E-04   1.08886E+03
 2.20248E-06  -4.02887E-02   2.27246E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.51012E-02   2.78670E-02  -2.28158E-02   8.00862E-04   1.08886E+03
 2.20261E-06  -4.02728E-02   2.27065E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.51195E-02   2.78670E-02  -2.28276E-02   8.01695E-04   1.08886E+03
 2.20273E-06  -4.02568E-02   2.26885E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.51376E-02   2.78670E-02  -2.28394E-02   8.02522E-04   1.08886E+03
 2.20286E-06  -4.02408E-02   2.26705E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.51557E-02   2.78670E-02  -2.28512E-02   8.03349E-04   1.08886E+03
 2.20298E-06  -4.02248E-02   2.26525E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.51737E-02   2.78670E-02  -2.28629E-02   8.04175E-04   1.08886E+03
 2.20311E-06  -4.02088E-02   2.26345E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.51917E-02   2.78670E-02  -2.28746E-02   8.04996E-04   1.08886E+03
 2.20324E-06  -4.01928E-02   2.26165E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.52096E-02   2.78670E-02  -2.28862E-02   8.05815E-04   1.08886E+03
 2.20336E-06  -4.01768E-02   2.25984E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.52274E-02   2.78670E-02  -2.28978E-02   8.06631E-04   1.08886E+03
 2.20349E-06  -4.01608E-02   2.25804E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.52452E-02   2.78670E-02  -2.29094E-02   8.07446E-04   1.08886E+03
 2.20361E-06  -4.01448E-02   2.25624E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.52630E-02   2.78670E-02  -2.29209E-02   8.08261E-04   1.08886E+03
 2.20374E-06  -4.01287E-02   2.25444E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.52808E-02   2.78670E-02  -2.29325E-02   8.09076E-04   1.08886E+03
 2.20387E-06  -4.01127E-02   2.25264E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.52986E-02   2.78670E-02  -2.29441E-02   8.09892E-04   1.08886E+03
 2.20399E-06  -4.00967E-02   2.25084E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.53163E-02   2.78670E-02  -2.29556E-02   8.10709E-04   1.08886E+03
 2.20412E-06  -4.00806E-02   2.24904E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.53341E-02   2.78670E-02  -2.29672E-02   8.11525E-04   1.08886E+03
 2.20424E-06  -4.00646E-02   2.24724E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.53519E-02   2.78670E-02  -2.29787E-02   8.12342E-04   1.08886E+03
 2.20437E-06  -4.00485E-02   2.24544E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.53696E-02   2.78670E-02  -2.29902E-02   8.13155E-04   1.08886E+03
 2.20450E-06  -4.00325E-02   2.24364E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.53872E-02   2.78670E-02  -2.30017E-02   8.13967E-04   1.08886E+03
 2.20462E-06  -4.00165E-02   2.24185E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.54047E-02   2.78670E-02  -2.30131E-02   8.14771E-04   1.08886E+03
 2.20475E-06  -4.00004E-02   2.24005E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.54221E-02   2.78670E-02  -2.30244E-02   8.15573E-04   1.08886E+03
 2.20487E-06  -3.99844E-02   2.23825E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.54395E-02   2.78670E-02  -2.30357E-02   8.16375E-04   1.08886E+03
 2.20500E-06  -3.99684E-02   2.23646E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.54570E-02   2.78670E-02  -2.30470E-02   8.17178E-04   1.08886E+03
 2.20513E-06  -3.99523E-02   2.23466E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.54744E-02   2.78670E-02  -2.30584E-02   8.17981E-04   1.08886E+03
 2.20525E-06  -3.99363E-02   2.23287E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.54917E-02   2.78670E-02  -2.30696E-02   8.18780E-04   1.08886E+03
 2.20538E-06  -3.99202E-02   2.23107E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.55090E-02   2.78670E-02  -2.30809E-02   8.19579E-04   1.08886E+03
 2.20550E-06  -3.99042E-02   2.22928E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.55263E-02   2.78670E-02  -2.30921E-02   8.20378E-04   1.08886E+03
 2.20563E-06  -3.98881E-02   2.22749E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.55436E-02   2.78670E-02  -2.31034E-02   8.21177E-04   1.08886E+03
 2.20576E-06  -3.98721E-02   2.22569E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.55609E-02   2.78670E-02  -2.31146E-02   8.21977E-04   1.08886E+03
 2.20588E-06  -3.98559E-02   2.22389E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.55782E-02   2.78670E-02  -2.31259E-02   8.22777E-04   1.08886E+03
 2.20601E-06  -3.98398E-02   2.22209E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.55954E-02   2.78670E-02  -2.31370E-02   8.23573E-04   1.08886E+03
 2.20613E-06  -3.98237E-02   2.22029E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.56125E-02   2.78670E-02  -2.31481E-02   8.24364E-04   1.08886E+03
 2.20626E-06  -3.98075E-02   2.21850E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.56296E-02   2.78670E-02  -2.31592E-02   8.25155E-04   1.08886E+03
 2.20639E-06  -3.97914E-02   2.21670E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.56467E-02   2.78670E-02  -2.31703E-02   8.25946E-04   1.08886E+03
 2.20651E-06  -3.97753E-02   2.21490E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.56637E-02   2.78670E-02  -2.31814E-02   8.26737E-04   1.08886E+03
 2.20664E-06  -3.97592E-02   2.21311E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.56808E-02   2.78670E-02  -2.31925E-02   8.27526E-04   1.08886E+03
 2.20676E-06  -3.97430E-02   2.21131E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.56977E-02   2.78670E-02  -2.32035E-02   8.28312E-04   1.08886E+03
 2.20689E-06  -3.97269E-02   2.20951E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.57146E-02   2.78670E-02  -2.32145E-02   8.29095E-04   1.08886E+03
 2.20702E-06  -3.97107E-02   2.20772E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.57314E-02   2.78670E-02  -2.32254E-02   8.29878E-04   1.08886E+03
 2.20714E-06  -3.96946E-02   2.20593E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.57483E-02   2.78670E-02  -2.32364E-02   8.30661E-04   1.08886E+03
 2.20727E-06  -3.96785E-02   2.20413E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.57650E-02   2.78670E-02  -2.32472E-02   8.31437E-04   1.08886E+03
 2.20739E-06  -3.96623E-02   2.20234E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.57817E-02   2.78670E-02  -2.32581E-02   8.32213E-04   1.08886E+03
 2.20752E-06  -3.96462E-02   2.20055E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.57983E-02   2.78670E-02  -2.32689E-02   8.32986E-04   1.08886E+03
 2.20765E-06  -3.96301E-02   2.19876E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.58147E-02   2.78670E-02  -2.32796E-02   8.33751E-04   1.08886E+03
 2.20777E-06  -3.96139E-02   2.19697E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.58311E-02   2.78670E-02  -2.32902E-02   8.34515E-04   1.08886E+03
 2.20790E-06  -3.95978E-02   2.19518E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.58475E-02   2.78670E-02  -2.33009E-02   8.35279E-04   1.08886E+03
 2.20802E-06  -3.95816E-02   2.19339E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.58639E-02   2.78670E-02  -2.33116E-02   8.36044E-04   1.08886E+03
 2.20815E-06  -3.95655E-02   2.19160E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.58803E-02   2.78670E-02  -2.33222E-02   8.36809E-04   1.08886E+03
 2.20828E-06  -3.95493E-02   2.18981E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.58967E-02   2.78670E-02  -2.33328E-02   8.37572E-04   1.08886E+03
 2.20840E-06  -3.95332E-02   2.18802E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.59130E-02   2.78670E-02  -2.33435E-02   8.38335E-04   1.08886E+03
 2.20853E-06  -3.95170E-02   2.18624E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.59294E-02   2.78670E-02  -2.33541E-02   8.39099E-04   1.08886E+03
 2.20865E-06  -3.95009E-02   2.18445E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.59457E-02   2.78670E-02  -2.33647E-02   8.39863E-04   1.08886E+03
 2.20878E-06  -3.94848E-02   2.18266E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.59621E-02   2.78670E-02  -2.33754E-02   8.40626E-04   1.08886E+03
 2.20891E-06  -3.94686E-02   2.18088E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.59784E-02   2.78670E-02  -2.33860E-02   8.41390E-04   1.08886E+03
 2.20903E-06  -3.94524E-02   2.17909E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.59947E-02   2.78670E-02  -2.33966E-02   8.42154E-04   1.08886E+03
 2.20916E-06  -3.94363E-02   2.17731E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.60111E-02   2.78670E-02  -2.34072E-02   8.42919E-04   1.08886E+03
 2.20928E-06  -3.94201E-02   2.17552E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.60274E-02   2.78670E-02  -2.34178E-02   8.43683E-04   1.08886E+03
 2.20941E-06  -3.94039E-02   2.17373E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.60437E-02   2.78670E-02  -2.34284E-02   8.44448E-04   1.08886E+03
 2.20954E-06  -3.93876E-02   2.17194E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.60600E-02   2.78670E-02  -2.34390E-02   8.45211E-04   1.08886E+03
 2.20966E-06  -3.93714E-02   2.17015E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.60762E-02   2.78670E-02  -2.34495E-02   8.45969E-04   1.08886E+03
 2.20979E-06  -3.93551E-02   2.16836E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.60922E-02   2.78670E-02  -2.34599E-02   8.46720E-04   1.08886E+03
 2.20991E-06  -3.93389E-02   2.16657E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.61083E-02   2.78670E-02  -2.34704E-02   8.47474E-04   1.08886E+03
 2.21004E-06  -3.93226E-02   2.16478E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.61242E-02   2.78670E-02  -2.34807E-02   8.48220E-04   1.08886E+03
 2.21017E-06  -3.93064E-02   2.16299E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.61400E-02   2.78670E-02  -2.34910E-02   8.48965E-04   1.08886E+03
 2.21029E-06  -3.92901E-02   2.16120E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.61559E-02   2.78670E-02  -2.35013E-02   8.49710E-04   1.08886E+03
 2.21042E-06  -3.92739E-02   2.15941E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.61717E-02   2.78670E-02  -2.35116E-02   8.50456E-04   1.08886E+03
 2.21054E-06  -3.92576E-02   2.15762E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.61876E-02   2.78670E-02  -2.35219E-02   8.51201E-04   1.08886E+03
 2.21067E-06  -3.92413E-02   2.15584E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.62034E-02   2.78670E-02  -2.35322E-02   8.51945E-04   1.08886E+03
 2.21080E-06  -3.92251E-02   2.15405E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.62191E-02   2.78670E-02  -2.35424E-02   8.52687E-04   1.08886E+03
 2.21092E-06  -3.92088E-02   2.15226E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.62348E-02   2.78670E-02  -2.35526E-02   8.53424E-04   1.08886E+03
 2.21105E-06  -3.91925E-02   2.15048E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.62504E-02   2.78670E-02  -2.35628E-02   8.54162E-04   1.08886E+03
 2.21117E-06  -3.91763E-02   2.14869E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.62661E-02   2.78670E-02  -2.35730E-02   8.54899E-04   1.08886E+03
 2.21130E-06  -3.91600E-02   2.14690E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.62817E-02   2.78670E-02  -2.35831E-02   8.55636E-04   1.08886E+03
 2.21143E-06  -3.91437E-02   2.14512E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.62972E-02   2.78670E-02  -2.35932E-02   8.56367E-04   1.08886E+03
 2.21155E-06  -3.91274E-02   2.14333E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.63127E-02   2.78670E-02  -2.36033E-02   8.57098E-04   1.08886E+03
 2.21168E-06  -3.91111E-02   2.14154E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.63282E-02   2.78670E-02  -2.36133E-02   8.57829E-04   1.08886E+03
 2.21180E-06  -3.90947E-02   2.13976E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.63437E-02   2.78670E-02  -2.36234E-02   8.58560E-04   1.08886E+03
 2.21193E-06  -3.90784E-02   2.13797E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.63591E-02   2.78670E-02  -2.36334E-02   8.59287E-04   1.08886E+03
 2.21206E-06  -3.90621E-02   2.13619E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.63744E-02   2.78670E-02  -2.36434E-02   8.60014E-04   1.08886E+03
 2.21218E-06  -3.90458E-02   2.13441E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.63898E-02   2.78670E-02  -2.36534E-02   8.60742E-04   1.08886E+03
 2.21231E-06  -3.90295E-02   2.13262E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.64052E-02   2.78670E-02  -2.36634E-02   8.61470E-04   1.08886E+03
 2.21243E-06  -3.90132E-02   2.13084E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.64205E-02   2.78670E-02  -2.36733E-02   8.62194E-04   1.08886E+03
 2.21256E-06  -3.89969E-02   2.12906E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.64357E-02   2.78670E-02  -2.36832E-02   8.62915E-04   1.08886E+03
 2.21269E-06  -3.89806E-02   2.12728E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.64510E-02   2.78670E-02  -2.36931E-02   8.63638E-04   1.08886E+03
 2.21281E-06  -3.89643E-02   2.12550E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.64662E-02   2.78670E-02  -2.37030E-02   8.64360E-04   1.08886E+03
 2.21294E-06  -3.89480E-02   2.12372E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.64815E-02   2.78670E-02  -2.37129E-02   8.65083E-04   1.08886E+03
 2.21306E-06  -3.89316E-02   2.12194E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.64967E-02   2.78670E-02  -2.37229E-02   8.65806E-04   1.08886E+03
 2.21319E-06  -3.89153E-02   2.12016E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.65120E-02   2.78670E-02  -2.37328E-02   8.66529E-04   1.08886E+03
 2.21332E-06  -3.88989E-02   2.11838E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.65272E-02   2.78670E-02  -2.37427E-02   8.67253E-04   1.08886E+03
 2.21344E-06  -3.88826E-02   2.11660E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.65424E-02   2.78670E-02  -2.37526E-02   8.67977E-04   1.08886E+03
 2.21357E-06  -3.88663E-02   2.11482E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.65574E-02   2.78670E-02  -2.37623E-02   8.68689E-04   1.08886E+03
 2.21369E-06  -3.88499E-02   2.11304E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.65723E-02   2.78670E-02  -2.37720E-02   8.69397E-04   1.08886E+03
 2.21382E-06  -3.88336E-02   2.11126E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.65872E-02   2.78670E-02  -2.37817E-02   8.70106E-04   1.08886E+03
 2.21395E-06  -3.88172E-02   2.10949E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.66021E-02   2.78670E-02  -2.37914E-02   8.70815E-04   1.08886E+03
 2.21407E-06  -3.88009E-02   2.10771E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.66170E-02   2.78670E-02  -2.38011E-02   8.71524E-04   1.08886E+03
 2.21420E-06  -3.87845E-02   2.10594E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.66319E-02   2.78670E-02  -2.38107E-02   8.72233E-04   1.08886E+03
 2.21432E-06  -3.87682E-02   2.10416E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.66468E-02   2.78670E-02  -2.38204E-02   8.72940E-04   1.08886E+03
 2.21445E-06  -3.87519E-02   2.10239E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.66616E-02   2.78670E-02  -2.38300E-02   8.73646E-04   1.08886E+03
 2.21458E-06  -3.87355E-02   2.10062E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.66763E-02   2.78670E-02  -2.38396E-02   8.74349E-04   1.08886E+03
 2.21470E-06  -3.87192E-02   2.09884E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.66910E-02   2.78670E-02  -2.38491E-02   8.75048E-04   1.08886E+03
 2.21483E-06  -3.87028E-02   2.09707E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.67056E-02   2.78670E-02  -2.38586E-02   8.75743E-04   1.08886E+03
 2.21495E-06  -3.86865E-02   2.09530E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.67201E-02   2.78670E-02  -2.38680E-02   8.76436E-04   1.08886E+03
 2.21508E-06  -3.86701E-02   2.09353E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.67345E-02   2.78670E-02  -2.38774E-02   8.77126E-04   1.08886E+03
 2.21521E-06  -3.86538E-02   2.09176E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.67490E-02   2.78670E-02  -2.38868E-02   8.77816E-04   1.08886E+03
 2.21533E-06  -3.86375E-02   2.08999E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.67634E-02   2.78670E-02  -2.38962E-02   8.78505E-04   1.08886E+03
 2.21546E-06  -3.86211E-02   2.08822E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.67778E-02   2.78670E-02  -2.39056E-02   8.79195E-04   1.08886E+03
 2.21558E-06  -3.86047E-02   2.08645E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.67922E-02   2.78670E-02  -2.39150E-02   8.79885E-04   1.08886E+03
 2.21571E-06  -3.85883E-02   2.08468E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.68067E-02   2.78670E-02  -2.39243E-02   8.80574E-04   1.08886E+03
 2.21584E-06  -3.85718E-02   2.08290E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.68211E-02   2.78670E-02  -2.39337E-02   8.81264E-04   1.08886E+03
 2.21596E-06  -3.85554E-02   2.08112E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.68354E-02   2.78670E-02  -2.39430E-02   8.81952E-04   1.08886E+03
 2.21609E-06  -3.85389E-02   2.07935E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.68498E-02   2.78670E-02  -2.39524E-02   8.82639E-04   1.08886E+03
 2.21621E-06  -3.85224E-02   2.07757E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.68640E-02   2.78670E-02  -2.39616E-02   8.83321E-04   1.08886E+03
 2.21634E-06  -3.85060E-02   2.07579E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.68782E-02   2.78670E-02  -2.39708E-02   8.83999E-04   1.08886E+03
 2.21647E-06  -3.84895E-02   2.07402E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.68923E-02   2.78670E-02  -2.39800E-02   8.84678E-04   1.08886E+03
 2.21659E-06  -3.84730E-02   2.07224E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.69065E-02   2.78670E-02  -2.39892E-02   8.85357E-04   1.08886E+03
 2.21672E-06  -3.84566E-02   2.07047E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.69206E-02   2.78670E-02  -2.39984E-02   8.86034E-04   1.08886E+03
 2.21684E-06  -3.84401E-02   2.06870E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.69345E-02   2.78670E-02  -2.40075E-02   8.86704E-04   1.08886E+03
 2.21697E-06  -3.84236E-02   2.06693E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.69485E-02   2.78670E-02  -2.40165E-02   8.87374E-04   1.08886E+03
 2.21710E-06  -3.84072E-02   2.06516E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.69625E-02   2.78670E-02  -2.40256E-02   8.88045E-04   1.08886E+03
 2.21722E-06  -3.83907E-02   2.06339E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.69764E-02   2.78670E-02  -2.40347E-02   8.88716E-04   1.08886E+03
 2.21735E-06  -3.83742E-02   2.06162E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.69904E-02   2.78670E-02  -2.40437E-02   8.89386E-04   1.08886E+03
 2.21747E-06  -3.83577E-02   2.05983E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.70043E-02   2.78670E-02  -2.40528E-02   8.90057E-04   1.08886E+03
 2.21760E-06  -3.83408E-02   2.05802E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.70182E-02   2.78670E-02  -2.40619E-02   8.90727E-04   1.08886E+03
 2.21773E-06  -3.83239E-02   2.05620E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.70322E-02   2.78670E-02  -2.40709E-02   8.91398E-04   1.08886E+03
 2.21785E-06  -3.83070E-02   2.05439E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.70460E-02   2.78670E-02  -2.40799E-02   8.92062E-04   1.08886E+03
 2.21798E-06  -3.82901E-02   2.05258E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.70597E-02   2.78670E-02  -2.40888E-02   8.92725E-04   1.08886E+03
 2.21810E-06  -3.82732E-02   2.05077E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.70735E-02   2.78670E-02  -2.40978E-02   8.93389E-04   1.08886E+03
 2.21823E-06  -3.82563E-02   2.04896E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.70873E-02   2.78670E-02  -2.41067E-02   8.94053E-04   1.08886E+03
 2.21836E-06  -3.82394E-02   2.04715E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.71010E-02   2.78670E-02  -2.41157E-02   8.94716E-04   1.08886E+03
 2.21848E-06  -3.82225E-02   2.04534E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.71148E-02   2.78670E-02  -2.41246E-02   8.95379E-04   1.08886E+03
 2.21861E-06  -3.82056E-02   2.04353E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.71285E-02   2.78670E-02  -2.41335E-02   8.96040E-04   1.08886E+03
 2.21873E-06  -3.81886E-02   2.04172E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.71421E-02   2.78670E-02  -2.41424E-02   8.96699E-04   1.08886E+03
 2.21886E-06  -3.81717E-02   2.03991E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.71557E-02   2.78670E-02  -2.41512E-02   8.97354E-04   1.08886E+03
 2.21899E-06  -3.81548E-02   2.03811E-04   1.08930E+02   2.62931E-02   2.00768E+02   3.85584E-03  -3.71692E-02   2.78670E-02  -2.41600E-02   8.98006E-04   1.08886E+03
